file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1499617.exe,10836191,265873528,121908986,2637183,1129303,3831186,618898,797004,168168975,2486632,169436528,2480531,11033603,27734097,677647532,820148,272000628,50001,123550021,8143,20620,52903,852175220,194213418,173474000,20054000,241034154
193506.exe,18125934,328336834,178778264,2737464,905267,5446818,1905841,4782323,199376908,3554233,200214747,3559215,7618639,29837175,1077004664,390249,340771005,1391283,182022973,4816,627431,623240,1219673148,290079574,216767000,72921000,304433678
202900.exe,6181198,144234929,82164420,1132641,292637,1614499,308507,1073863,109842757,2693468,102011986,2569028,3142270,12565859,336357485,63291,142072189,375622,78897921,4430,14470,60466,549709845,90554406,80216000,10027000,104924583
2387311.exe,10046276,245949448,107952791,1846684,991109,4465542,1257616,1963384,171831345,2482456,169682280,2543852,7982779,25444094,562809666,112949,267451589,481107,114639704,5997,9282,17688,1071963580,150917129,139596000,11047000,165387757
2897120.exe,7931215,243060969,115270310,1536212,552048,2578220,1343990,2842236,143011143,2298577,142862861,2295199,4571602,16593330,503764235,86840,252929295,358680,127342357,7358,9314,7034,892316104,136307609,122015000,14001000,150625265
3647296.exe,17054427,243771984,101378806,1301477,1105690,5411958,1359048,5079521,99750588,336774,109313076,382305,7202446,28290815,447478462,238563,239406462,1202552,103434849,4235,7760,7471,821250017,121298315,112978000,7998000,135601194
4154710.exe,12786098,265875216,128187684,1700528,1586369,4930252,826546,1149627,158609231,2467557,158612981,2466529,9339875,26857387,583773350,3385244,265721593,133042,129448328,9902,20764,29232,880987363,157398787,141074000,16008000,171818894
481529.exe,5682253,284678947,140928234,2146703,208880,771273,1340053,3500050,191732325,4714089,196871868,4888326,4219416,15071045,596790901,34137,301551741,555279,146526038,4623,8683,15895,1030313079,161655024,150266000,11019000,175852092
5183347.exe,29571580,752894198,408712609,4054213,2450233,10376887,2165332,6386669,423416140,4162078,423164951,4274243,13313819,47940582,1610183979,799919,745688079,2559579,402338581,6787,729551,815741,2241967228,438189937,356877000,80972000,452591741
6322295.exe,9888029,326067097,168064929,5887467,639968,3114799,767335,1966316,158997169,3386266,158860447,3418279,4129394,18134786,559672773,79607,289929709,389508,153330588,6668,27903,117733,1158281464,151140941,139801000,10984000,165556509
6322717.exe,19265747,275265488,120095004,2482244,1148522,5972736,1348044,4339199,159430483,903361,161762332,957549,7495283,30990638,938877424,365439,291843023,1270370,127642080,4629,626633,495600,932044158,253025771,185492000,67178000,267384313
6623355.exe,10130311,374454022,231349803,2186649,1403498,4887692,720679,1014123,222707607,3646751,232763467,3633749,7415280,25190663,833088764,2673515,374931645,49572,231767338,5376,15025,15997,1340454725,221089729,211648000,9027000,235189580
6645661.exe,5954108,243876635,117212856,1545811,258718,1504003,1229763,2290544,121925071,2602772,130735503,2751303,4844522,15989477,469131464,59156,243991611,448156,119372093,4426,8057,7464,884198116,126876224,114483000,11946000,141207566
7298136.exe,15310473,339301437,161312177,3330404,1613465,5514839,2055377,5026847,229604806,892215,221855430,943246,13879400,37474470,1258656814,1015777,341207775,619220,159611352,9352,269884,283378,1151050749,339998805,267481000,72129000,353965758
7372279.exe,7932806,238884184,116674489,1578032,504333,2533010,1328255,2831482,143405135,2430764,144450576,2432754,5277473,17488603,484611247,50732,260456984,397405,129177797,6777,7084,6705,892774010,130725253,118467000,11946000,145332524
7372799.exe,5868807,395095815,225602717,2186310,181713,976938,835812,2782467,179982786,3490356,180152996,3495083,3509236,16479869,707643038,69603,397576386,366985,226685793,4235,21393,29320,1261519136,191150135,183706000,6988000,205236389
7629352.exe,11875153,423595515,224916814,2253924,1213233,3981799,1537975,3497768,185742229,2882705,185754162,2881433,8268736,25884429,827479445,127857,433491661,595074,230341058,11072,20021,34329,1364992493,223278706,201881000,20987000,237635050
8183565.exe,18956348,782554423,407790329,4901525,1265119,5989078,1005640,4030193,467773186,5950511,462887074,5953059,6995144,32813182,1612344827,386211,784921799,1472452,408155792,4618,632859,556267,2417854711,435255582,361893000,72978000,449763306
8335978.exe,7930858,743799385,397135053,3472492,727300,3669793,1022761,1630256,436909040,3933541,430694348,3884358,5481201,21454114,1471501358,281499,717316685,441525,392329521,6771,643286,729095,2280954573,397858982,320562000,76895000,412017540
904018.exe,7861191,244821213,118100178,1535277,515140,2661979,1260360,2645789,143360920,2354254,143399259,2352000,4998007,17188558,492847695,57421,258608077,385275,128070083,6585,7495,8257,894061363,133013354,119652000,12962000,147148760
