file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1175601.exe,120626,670006,1190078,415999,10004,45015,8340,4999,10063872,12823,11051334,12602,12715,284072,16701281,2779,9610499,383,752556,137,3998,3276,4321896,11816709,6999000,3999000,67477226
1322787.exe,4905074,86837552,8492122,728367,44582,277041,465110,642695,13600950,62120,15100324,53097,2669880,6514001,88300770,23238,71607003,9491,1350660,3063,607,332,258256376,27647682,19527000,7810000,42127861
1323960.exe,222678,9374825,6723611,566909,12554,57714,204468,303745,11631875,16060,17401963,21262,347676,1053969,39831365,7948,32975212,547,5781681,3111,<not counted>,<not counted>,<not counted>,10978303,4262000,6394000,25196920
1326566.exe,850622,25558496,12184829,598760,23275,83666,682042,692887,8040904,35767,8019367,32753,606565,835626,75586334,10105,18100605,10083,10143550,4325,500,532,84370578,20433334,14052000,6022000,34558091
1471884.exe,294841,656019558,2562931,1671016,16141,136402,12717,72629,1007610782,623712,1005877993,631046,82735,2454613,707776215,20442,666539779,1806,1097007,140,5214,3029,3498862956,191141208,189774000,998000,205217978
1551067.exe,74926,1998065,1364008,188253,4765,23692,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>,3708982,1734000,1734000,17716895
1554849.exe,48252982,203619278,47721011,2194081,105439,792718,466522,530566,132208295,881048,132086819,881493,1047776,5150012,737475728,32505,199327958,38350,43174707,5992,10554,38808,602261137,198910720,184627000,13971000,213269375
1560344.exe,2589064,115404101,83323341,739403,41719,196287,624643,617316,41884091,87456,49162203,79584,1377385,4542576,130246906,14379,138739694,414,115258869,3060,997,975,338769243,42768986,37367000,5049000,57219698
1577659.exe,2413644,39385990,12689192,840838,22371,149352,306577,583183,10556467,31754,11978299,34952,629582,3282741,63883047,7535,53432426,8890,31329904,4143,1493,1065,185856069,17332950,12925000,3977000,31444811
165572.exe,51307410,266052982,53875681,2761882,103021,627960,536120,632119,239847295,1797377,239187529,1793560,1462173,6758559,956731733,41803,272666675,48513,53088749,7925,14835,59401,908391238,258046705,249759000,8024000,272237100
1810441.exe,49405763,660925477,3796939,1587919,16039,135476,11085,63766,504383396,560489,504672961,569333,27701,2093969,641061431,16036,673611566,1404,1228615,149,4562,2698,2683192050,173179681,171857000,999000,187166507
1822655.exe,66921,2612372,1909060,206441,5149,24282,606,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>,4436408,4201000,0,18553137
1824751.exe,49309,1633945,832633,161155,4419,22778,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,140,<not counted>,<not counted>,<not counted>,1821747,1547000,0,15948406
190239.exe,100524,3631755,2376192,224092,5433,24018,1262,6357,489748,35615,526270,35881,9984,477933,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,123,<not counted>,<not counted>,<not counted>,4934303,4607000,0,18969021
1946318.exe,289591,333950793,3015991,2113000,18402,155878,18983,96347,668109073,621989,668893088,625063,59740,2925796,875345751,21428,336695248,2091,1286796,139,6721,3417,2006221342,236695741,234307000,1994000,250748474
203751.exe,2765188,41606035,5987286,542557,18924,150016,322590,878206,19951287,41411,24124404,41573,961879,3334713,98529567,14313,42623603,10679,1386504,4143,601,224,181620182,26719091,18200000,8088000,40875881
2073892.exe,185436,331554905,2999364,1408885,14418,117118,11890,56112,507761563,565633,506923757,572754,18700,1832294,545349252,13598,336751198,1395,912081,132,4040,2455,2172556255,148408909,147082000,1000000,162676413
2154951.exe,2026596,25043423,18696759,926579,83702,234129,656015,770046,18984058,46079,24646922,54488,1492259,3260896,120667693,31631,40451755,126769,18088083,12064,16299,81886,95792552,33052683,15347000,17393000,47314319
2428707.exe,88051,3035883,2711501,157669,4390,23671,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,138,<not counted>,<not counted>,<not counted>,3649552,2524000,841000,17841939
2692878.exe,264928,334094598,2682210,1847031,17534,146953,13380,78533,419780163,664653,418236987,670084,125695,2855924,770712294,21018,335605935,1915,1363866,138,4595,1643,2271301281,208371747,206869000,999000,222668460
2703478.exe,4655398,83259864,5132277,648778,76425,452854,366834,502298,61692537,170551,52524342,141585,1780950,4153213,120387829,32344,33885105,110026,14581568,6140,7259,25204,238342360,32773760,25615000,6896000,47022563
2710549.exe,120862,4947432,2423587,257419,6186,24108,863,12385,5932423,41826,5926889,42448,57104,658322,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,137,<not counted>,<not counted>,<not counted>,5782670,4613000,922000,19828942
2959157.exe,75957,3308442,2173167,220217,5228,24745,781,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,138,<not counted>,<not counted>,<not counted>,4596986,4307000,0,18835530
2998907.exe,107739,3467767,2655819,198582,5218,24694,1478,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,137,<not counted>,<not counted>,<not counted>,4915469,2771000,1847000,19091232
301378.exe,2727760,114868994,15947189,706992,14528,111290,237422,429567,40966377,34308,40404937,36876,584372,2874529,125612638,12570,77068794,14877,4013887,3333,1976,435,405335376,33817884,29455000,4062000,48139948
3244021.exe,132060,332756167,2640140,1169664,15539,104840,9771,51825,494123769,555290,499841219,543975,33412,1557483,425387244,10992,339006900,960,491543,131,2565,1236,1860447185,115745115,114466000,1004000,129999187
