file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1472098.exe,1348153,89083425,45099256,1037457,25969,122410,388426,339058,44505069,35688,53163476,39827,1004125,2234526,136622358,9448,113102796,15954,62030400,3555,5891,16843,386150439,40480029,28985000,10994000,90763727
1677942.exe,457244,113487470,58408222,873530,49550,185927,26151,53732,79831520,31604,80128862,32208,54938,678501,153834119,5611,125479567,2847,67370266,2048,2396,6820,382132047,41652437,37357000,3932000,56026873
1696369.exe,990263,69609626,42343807,975339,41164,142420,131198,199889,68067122,35656,68065605,33365,588941,2042727,134920523,15808,89491805,27350,46871956,4136,7749,27561,294632660,36464881,29097000,7023000,50966468
2302763.exe,351081,77528197,37557656,563717,42405,149644,98172,67082,43537229,26401,44590699,26787,107603,666504,90052591,9552,71257717,6792,40691093,1959,3342,1428,277067567,24254595,20984000,2997000,38496940
2395206.exe,542691,169446580,91117447,1787587,19964,167745,51682,90965,102555694,544774,102903873,538099,165266,2562599,634366030,227848,165611816,4366,89258351,1951,210597,160908,545840429,170439636,112063000,58032000,184828239
3777153.exe,540884,75414382,40649773,520807,47703,134692,116880,161614,43237802,31988,45271125,30968,172994,880873,94440546,13492,67973940,23431,38657911,2606,2811,8952,266786637,25336589,21008000,4001000,39539718
3960987.exe,618688,77211321,41564091,532197,41500,128578,95910,229742,42713465,26711,44036797,27539,173610,871392,94595602,17218,67183178,17115,40475820,2605,2848,7978,264326409,25741658,19385000,6121000,39942856
3989839.exe,368003,80626220,39670234,718993,52963,154830,464021,100101,43933103,29924,45040220,27379,144452,715310,91522756,9661,75033927,7536,43054812,1959,1553,1448,286984904,24585781,20230000,4046000,38865380
4115161.exe,649272,147172086,81362975,842881,14124,85272,724368,760132,74427636,72013,71153415,75187,2098768,3588752,200231953,38986,116116359,63082,75135857,7420,17009,35286,465970471,53995655,44574000,9117000,68142120
4870928.exe,7854703,229862397,166803072,3199244,79803,679531,3821845,4119581,179030557,246795,172960685,237042,12299609,20175639,677319814,198621,210296389,391917,151299283,60905,190849,274824,888602411,182522022,93116000,89111000,196892133
5125995.exe,19023262,202630305,90240841,3103475,138744,4875828,2536425,2729380,149528524,559701,151442252,545917,4194947,17417964,781972031,106057,205707060,300286,92523693,37389,114615,106575,691781922,211323440,149015000,62006000,225525500
6090789.exe,989983,165435324,92374232,1890137,30199,184107,150609,252157,136665579,504778,136244449,506263,430043,3079889,666734503,226174,200549770,20073,104742482,3482,217549,23019,585177776,179728947,110255000,69160000,194201646
6511331.exe,1130767,69086086,39303027,989439,34793,135073,133085,176725,68718997,38021,69634273,37160,314977,1659924,135274857,17051,96175021,24716,48445980,4136,9074,23671,306648660,37157344,27875000,8959000,51724681
6590346.exe,353421,75356356,35560986,547754,43405,120289,70835,117146,43927586,25685,43328641,25180,103039,650826,90163829,9423,76801226,5287,43532455,1957,1090,1068,284376938,24303599,18010000,6003000,38682339
6666782.exe,338198,169886827,92321536,1706189,19222,166228,265607,215316,111877476,514018,107366638,518341,470015,3340348,629750912,229184,164166737,6597,88780364,2370,214298,8478,542568893,169718287,104240000,65150000,184037701
6799176.exe,1395674,71331597,44460912,826432,31572,118704,122833,150762,69925657,33004,71240988,32448,900815,2153934,129950341,16167,84264873,19276,44430570,3487,5994,26125,283600703,34955017,28698000,5937000,49444947
7144746.exe,1004789,139618357,76218091,1257219,16611,101760,112104,168508,111836368,54002,103994849,59007,1077050,2720400,198966629,27265,144181454,22382,84424306,3483,4651,25555,487907056,53327305,42993000,9998000,67720439
7808721.exe,357008,76826222,36526920,561141,44735,120913,81150,67469,43976947,24362,45003944,24269,106503,652513,90466509,10029,75859998,5176,42603040,1958,1594,1433,284434453,24412066,19097000,5025000,38997961
8179101.exe,395448,113943012,58427641,854560,63206,199733,33932,44777,79430105,37242,79597074,36425,83867,752444,154129481,5641,125495861,2869,68148055,1950,2692,8593,386025385,41444321,39170000,2008000,55644418
858224.exe,464519,113548576,58648338,872084,56380,236281,31882,69864,79380534,35330,79563004,35727,73488,738641,156412832,5258,125146110,2833,68088090,2087,2263,8120,382808933,42187209,36905000,4987000,56601340
