file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1651759.exe,7148652,392492969,198479851,3793422,628552,1631959,2739218,3043697,239397985,7754517,247528663,7719115,5359928,13299635,964155497,118938,397771400,463145,205357734,41427,112594,273740,1445882408,290111625,215413000,74142000,368913949
2354500.exe,25988322,306170375,104634571,4226085,676836,5843137,811964,1282853,245254429,6331846,241619574,6276440,5200282,29950381,1217468605,543998,306285494,44698,97616764,8553,16248,57006,997362992,328497231,311093000,17005000,342998401
2473478.exe,1566656,149408411,64680231,1139089,45128,211972,173446,180443,138288212,140084,133921094,863427,565059,3832566,265787492,11294,158407926,6110,62734014,1696,3553,8952,483402828,72729101,66450000,5950000,87178351
2981499.exe,12357125,679465579,359137670,3036234,634093,4293638,733291,859427,464713858,2442392,456836594,2424782,4960398,20718524,971167798,212863,667709478,138928,348881256,10939,21563,73790,2062457583,261812343,242423000,18954000,276093336
2984311.exe,2326567,198032855,94185468,1306394,46854,180320,13546,44719,140726084,1229327,138265682,1363707,562143,3978449,306231223,12407,201653152,9686,87256928,1695,4036,3617,624731398,83108390,78797000,3989000,97421604
299068.exe,13736845,245077386,97680902,3140308,1689335,6225045,322330,476980,213759153,9555221,211921445,9743899,10474529,32348921,1162794805,1300134,255961243,52657,95256606,5914,15382,52961,826891450,314217894,300901000,12995000,328170939
310302.exe,4476778,172354773,69616158,1915503,101124,361562,55358,205651,144227405,2309015,146737976,2279040,436534,3575934,329675688,15892,216736950,36355,87083452,5580,11144,59226,664769434,88547152,78162000,10020000,102934207
3573059.exe,1092798,164293341,69184463,1151064,50031,256996,9405,411646,174584636,1847693,160822615,2638092,767620,4480047,364791951,17683,166762503,1323,64679249,2604,3077,4906,597896109,98806542,91454000,6958000,113174515
3889320.exe,1341951,664604024,358338583,2388342,49088,261494,90297,247969,403874507,2388209,405660257,2346857,720841,7284457,769682437,24995,661366138,8901,363208045,1690,7954,26389,1912812092,209021856,205710000,2995000,223473704
3892773.exe,1280791,180577413,86306623,1086067,53892,199085,12173,54076,152710489,1360677,143088196,1558801,918900,4798870,330875560,22076,197908448,15128,87781664,2087,3828,3048,578380132,88571463,84254000,4012000,102801963
420068.exe,2699808,141192278,61138114,2980762,130161,407606,96773,224692,149681421,1778138,151720490,1641890,557157,2973756,335343964,18951,187552767,42741,67633479,4949,9193,29317,560893667,90315619,84914000,5054000,104637956
4563400.exe,2223708,199845983,97413422,1141490,46538,179063,192868,45321,141014461,1280156,138630066,1416502,534713,4112305,304100342,13557,203356261,9778,89962556,2279,4080,4855,631570151,82363612,75042000,7003000,96601844
4758293.exe,11008306,686103602,349088477,3275783,171381,560374,280358,430312,450471885,2842740,437929329,3173295,1153029,8109018,981838226,40911,666281421,59831,337741416,5936,15516,50946,2007668931,264866127,253391000,11017000,279238555
5888891.exe,9743464,379004060,189757244,4310715,1219101,3989767,566156,830511,290877229,10842505,290018140,10848624,8246222,25767187,1225031763,844945,385543892,38848,189556272,8159,15309,54405,1398775922,331313162,315984000,14999000,345188345
631007.exe,10098952,189444456,76542180,1557305,122191,424879,243229,353385,190999634,556939,192780510,539628,656196,3592214,503307606,17791,216857741,18621,78851942,3845,8613,30238,651883592,138437174,129111000,9007000,153009309
6349744.exe,5943644,212661250,85958532,1332421,412591,2116674,433700,514126,173691431,1875215,173613656,1925909,3592460,13461342,445756402,104860,239688045,7688,97516768,3261,3610,5378,824885289,120431204,113083000,7005000,134629090
7009955.exe,815499,650324753,344556136,2171381,53144,255083,34877,146190,396806881,2774002,399935352,2801570,360935,3998144,754053653,23722,666858353,13362,346692715,1876,8114,29996,1911188039,203760981,197340000,5980000,218150519
7917842.exe,1036520,650506303,335831068,1997435,52235,327325,129940,211358,404438181,2619372,407606985,2638623,313024,4306858,752102453,20706,661622466,1863,338975699,2721,6123,28167,1933355943,204518010,198187000,6005000,218841186
8357688.exe,3509878,192141282,101459638,2124455,51962,259719,432018,548714,144137134,1527524,146086512,1548056,1387165,4554732,360240427,26029,234596697,36781,128621434,6357,9310,34461,638531661,97384360,82131000,15024000,111740303
991360.exe,1178465,639928120,332891141,1982085,61924,281502,16895,90141,383926306,4175184,391354677,4008953,824470,5785765,763022511,23956,646472536,2604,342805461,1692,6827,32432,1896990717,206463199,201858000,3997000,220814687
