file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1017040.exe,193332,138298532,57087738,874411,16624,95744,44611,37716,72769550,39599,76274719,38003,61401,788554,159361154,5490,149367134,1738,65629658,416,2225,3441,384055270,44118019,40520000,2964000,88231304
1140402.exe,241128,125171979,53848503,815375,18246,85497,19492,36574,78239544,46398,78167721,40441,73584,707348,151407931,5397,142185651,1631,58935952,376,2174,3509,361404743,40684294,39479000,986000,54907220
1187270.exe,273488,49352091,13934782,796655,20106,84061,40238,54675,39668348,35094,39707769,34146,68596,400093,63584326,2540,70032141,2875,28324872,612,3265,5557,181786905,16795427,15466000,1031000,30999298
1228057.exe,179934,130057782,54800869,801521,16979,94910,22999,36601,76431028,35431,77299683,33703,47782,665653,151142486,4808,142988975,1655,62475120,376,2084,3265,363631218,42206457,39915000,1995000,56524387
1367032.exe,228221,126432976,52389175,814337,17742,96943,23344,37363,80980640,33340,80813392,31583,46427,648859,156564295,4728,146628064,1687,62896119,1351,7449,3017,356096790,42454306,40030000,2001000,56619605
1370800.exe,219607,9051132,6000115,711161,16722,64386,2247,7864,27877538,12943,28313199,12731,75423,502277,45252000,6910,42117219,4075,9497057,620,8423,6375,24348354,12376434,10072000,2014000,26777903
1671790.exe,171654,3793618,1555610,240386,10810,39735,312,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,408,<not counted>,<not counted>,<not counted>,3940072,905000,2716000,18042402
1845510.exe,366320,145364902,63478254,989778,21172,116153,109638,152858,82805209,63223,82937148,61493,160453,1106671,173822076,6501,154441717,8974,69940974,1651,3306,12083,399511050,46820092,45501000,1011000,61180790
1992685.exe,180124,131168296,54625662,798214,17228,91832,20492,37024,77957517,32314,78092667,31872,58621,658364,157322536,4901,142526849,1691,62258251,374,2083,3028,359349949,42568617,42268000,0,56617636
2169893.exe,282484,124436807,52603930,785386,17946,91588,20227,35918,80302871,30631,80284219,30185,46463,617051,155568353,4574,146124991,1693,63466389,621,4010,7920,363826664,41976724,38657000,2973000,56445957
