file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1017040.exe ,  0.53,  0.51,  0.02,  0.00,  1.38,   43107625,   40776000,    1989000,   55488155
1140402.exe ,  0.53,  0.50,  0.02,  0.00,  1.33,   41253807,   40133000,    1003000,   53397549
1187270.exe ,  0.23,  0.22,  0.01,  0.00,  0.56,   17948315,   15843000,    1980000,   30126915
1228057.exe ,  0.49,  0.48,  0.02,  0.00,  1.27,   41023174,   39012000,    2000000,   53258470
1367032.exe ,  0.52,  0.50,  0.02,  0.00,  1.34,   42934367,   39940000,    2995000,   55540584
1370800.exe ,  0.12,  0.11,  0.01,  0.00,  0.42,   16511678,   13397000,    3091000,   31249648
1671790.exe ,  0.11,  0.11,  0.01,  0.00,  0.28,    8839713,    5892000,    2946000,   20932023
1845510.exe ,  1.22,  1.18,  0.05,  0.00,  3.18,  102032072,   99017000,    3000000,  114132911
1992685.exe ,  0.42,  0.41,  0.03,  0.00,  1.32,   49343692,   49358000,          0,   65947312
2169893.exe ,  0.54,  0.52,  0.03,  0.00,  1.40,   45040597,   43028000,    2001000,   58257163
2312876.exe ,  0.93,  0.91,  0.04,  0.00,  2.43,   79266339,   77045000,    2001000,   91380967
2395064.exe ,  0.82,  0.79,  0.05,  0.00,  2.21,   73317217,   63251000,   10039000,   85545203
2436754.exe ,  0.24,  0.23,  0.01,  0.00,  0.59,   18968241,   14970000,    3992000,   31079101
2448903.exe ,  0.48,  0.47,  0.02,  0.00,  1.27,   39920359,   37912000,    1995000,   53238700
2462469.exe ,  0.07,  0.07,  0.00,  0.00,  0.18,    5942778,    3953000,    1976000,   18128071
2578170.exe ,  0.32,  0.32,  0.01,  0.00,  0.81,   25386579,   23313000,    2027000,   37608185
275342.exe  ,  0.52,  0.51,  0.02,  0.00,  1.30,   42221865,   38190000,    4020000,   54242334
2802363.exe ,  0.56,  0.55,  0.02,  0.00,  1.45,   47060596,   45050000,    2002000,   60435519
