file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1168229.exe ,  5.25,  5.09,  0.23,  0.00, 12.94,  421735603,  414253000,    7004000,  434285386
1239379.exe ,  3.95,  3.82,  0.17,  0.00,  9.66,  319219343,  311135000,    8003000,  331394212
1253440.exe ,  1.45,  1.39,  0.07,  0.00,  3.60,  120066177,  116935000,    2998000,  132257821
1363825.exe ,  8.08,  7.80,  0.51,  0.00, 21.42,  741624572,  726467000,   14989000,  754008816
1373378.exe ,  9.30,  8.99,  0.57,  0.00, 24.82,  866964949,  852914000,   13998000,  880310758
1380046.exe , 15.45, 14.96,  0.71,  0.00, 38.83, 1376727122, 1370624000,    5998000, 1389049824
1405031.exe ,  5.89,  5.71,  0.26,  0.00, 14.69,  490103888,  476018000,   14000000,  502366791
1484788.exe ,  5.92,  5.72,  0.34,  0.00, 15.63,  542321695,  405840000,   10020000,  555331298
1651759.exe ,  8.71,  8.43,  0.43,  0.00, 21.03,  717343958,  651283000,   66028000,  729714251
1757160.exe , 14.62, 14.17,  0.67,  0.00, 36.42, 1293526860, 1285175000,    7994000, 1305856007
1794636.exe , 15.82, 15.33,  0.72,  0.00, 39.19, 1387695825, 1377469000,    9996000, 1399996369
1841293.exe ,  5.61,  5.43,  0.30,  0.00, 14.12,  497718967,  487687000,   10014000,  509962484
208193.exe  ,  4.86,  4.70,  0.23,  0.00, 12.15,  433369230,  424355000,    9007000,  447998502
208205.exe  ,  3.27,  3.17,  0.15,  0.00,  8.01,  273684524,  268654000,    4993000,  286019326
213413.exe  ,  7.50,  7.27,  0.33,  0.00, 18.65,  646460642,  643207000,    3000000,  658704777
2265253.exe ,  7.53,  7.30,  0.33,  0.00, 18.47,  634418473,  626329000,    8004000,  647763316
2289173.exe ,  3.54,  3.43,  0.18,  0.00,  9.03,  305722783,  208458000,   11831000,  317936655
2354500.exe , 11.08, 10.73,  0.55,  0.00, 29.26,  973333399,  956322000,   17005000,  986281277
2363790.exe ,  5.48,  5.31,  0.28,  0.00, 14.09,  466580547,  455373000,   10984000,  478814710
2364548.exe ,  2.96,  2.87,  0.13,  0.00,  7.54,  256384406,  251278000,    5005000,  268639066
2366881.exe ,  8.24,  7.97,  0.53,  0.00, 21.88,  755276055,  743226000,   12003000,  768673261
2369365.exe ,  4.41,  4.27,  0.25,  0.00, 11.21,  392440148,  389408000,    3003000,  404577894
2473478.exe ,  1.64,  1.60,  0.08,  0.00,  4.12,  141593775,  135546000,    6024000,  153863714
2487064.exe ,  9.73,  9.42,  0.58,  0.00, 25.50,  871558056,  854535000,   16990000,  883793803
2547532.exe ,  5.71,  5.53,  0.26,  0.00, 14.09,  490711574,  485579000,    5005000,  502847815
2632607.exe ,  6.33,  6.15,  0.28,  0.00, 15.57,  531379094,  519203000,   12004000,  543626236
2981499.exe ,  9.29,  9.00,  0.47,  0.00, 23.41,  802442039,  707033000,   10000000,  814636517
2983245.exe ,  9.78,  9.46,  0.58,  0.00, 25.48,  872142494,  853021000,   19000000,  884470820
2985036.exe ,  9.75,  9.44,  0.58,  0.00, 25.57,  872568138,  853389000,   18986000,  884879413
2987448.exe ,  9.72,  9.41,  0.58,  0.00, 25.31,  867964978,  851785000,   15995000,  881751698
2993463.exe ,  2.50,  2.43,  0.11,  0.00,  6.23,  213207766,  210094000,    3001000,  225445208
3032867.exe ,  8.31,  8.03,  0.55,  0.00, 22.01,  764226453,  754205000,   10002000,  776493855
3035956.exe ,  5.39,  5.21,  0.32,  0.00, 14.54,  478150287,  371065000,   20926000,  490320563
3038559.exe , 19.68, 19.08,  0.93,  0.00, 48.55, 1697892220, 1688716000,    8998000, 1712533163
3054390.exe ,  1.36,  1.31,  0.06,  0.00,  3.41,  114173682,  107228000,    6949000,  126395009
3064636.exe ,  7.90,  7.66,  0.36,  0.00, 19.44,  674885009,  660647000,   13992000,  687186830
310302.exe  ,  3.44,  3.34,  0.17,  0.00,  8.63,  288941429,  196084000,    7890000,  301150021
3461405.exe ,  9.69,  9.38,  0.54,  0.00, 25.36,  859057498,  846973000,   11999000,  871455010
3573059.exe ,  4.73,  4.59,  0.21,  0.00, 11.81,  408162378,  401133000,    7002000,  420424150
371353.exe  ,  9.41,  9.09,  0.58,  0.00, 24.25,  857028336,  840884000,   15997000,  869286137
3892773.exe ,  2.46,  2.38,  0.12,  0.00,  6.22,  210730771,  204720000,    5991000,  223081871
3895398.exe ,  1.75,  1.69,  0.08,  0.00,  4.38,  146494489,  142465000,    4013000,  158757342
406692.exe  ,  5.17,  4.98,  0.40,  0.00, 14.46,  501093196,  477772000,   22989000,  515697604
420068.exe  ,  3.50,  3.38,  0.18,  0.00,  9.06,  304575952,  206025000,   12856000,  316701428
4207313.exe ,  2.71,  2.63,  0.13,  0.00,  6.94,  245578359,  240565000,    4990000,  259507854
4209826.exe ,  9.66,  9.34,  0.59,  0.00, 25.66,  872138261,  854074000,   18001000,  884494895
4300786.exe ,  3.82,  3.70,  0.18,  0.00,  9.72,  335178892,  331149000,    4001000,  347348799
4301296.exe ,  6.01,  5.82,  0.31,  0.00, 15.30,  513166587,  498051000,   15001000,  525399070
4322230.exe ,  9.22,  8.93,  0.47,  0.00, 23.56,  818017661,  810011000,    7990000,  832218780
4452551.exe , 15.37, 14.89,  0.77,  0.00, 39.74, 1346479264, 1324464000,   21991000, 1361129781
4563400.exe ,  1.38,  1.33,  0.07,  0.00,  3.60,  123374711,  119299000,    4010000,  135820561
475413.exe  ,  9.41,  9.08,  0.58,  0.00, 25.00,  860606166,  835454000,   25013000,  872908636
4758293.exe ,  6.24,  6.06,  0.28,  0.00, 15.80,  533752587,  519630000,   13990000,  546112187
4832806.exe ,  2.68,  2.59,  0.13,  0.00,  6.95,  247048717,  240024000,    7000000,  261685863
4887390.exe ,  3.75,  3.64,  0.16,  0.00,  9.35,  305209087,  298056000,    7001000,  317556818
5231619.exe ,  3.10,  3.00,  0.15,  0.00,  7.79,  267488217,  260467000,    7012000,  279746412
5298088.exe ,  4.48,  4.35,  0.20,  0.00, 11.19,  370512895,  363493000,    6990000,  382805332
5569073.exe ,  4.39,  4.27,  0.21,  0.00, 11.15,  363681974,  270455000,    7752000,  375898119
5754593.exe ,  9.68,  9.36,  0.58,  0.00, 25.79,  873050079,  857987000,   14999000,  885399689
588797.exe  ,  8.21,  7.93,  0.52,  0.00, 21.96,  756055270,  736007000,   19973000,  768558718
631007.exe  ,  4.85,  4.70,  0.22,  0.00, 12.15,  420996794,  412959000,    7999000,  433204529
6349744.exe , 10.06,  9.73,  0.51,  0.00, 25.86,  905286344,  898104000,    7000000,  918801497
6384372.exe ,  5.58,  5.40,  0.30,  0.00, 14.47,  501358774,  485316000,   16010000,  513577863
6436177.exe ,  5.95,  5.78,  0.26,  0.00, 14.73,  492455951,  482321000,    9985000,  504672264
6440573.exe ,  8.76,  8.49,  0.46,  0.00, 22.47,  771368460,  764362000,    7003000,  786393133
6627158.exe ,  6.49,  6.28,  0.31,  0.00, 16.57,  553406537,  460236000,    7998000,  567883262
6701674.exe ,  6.87,  6.63,  0.45,  0.00, 18.62,  627583442,  523479000,   19017000,  639915253
6958673.exe ,  2.16,  2.09,  0.10,  0.00,  5.48,  187985733,  186499000,    1002000,  200299871
7009955.exe ,  3.67,  3.56,  0.15,  0.00,  9.12,  297497405,  292356000,    4989000,  309824320
711331.exe  ,  8.41,  8.13,  0.55,  0.00, 22.59,  775499222,  764429000,   11006000,  790146724
727417.exe  ,  3.20,  3.10,  0.14,  0.00,  8.04,  274478222,  270293000,    3989000,  286749203
7290259.exe ,  7.62,  7.38,  0.35,  0.00, 18.96,  658108446,  648985000,    8999000,  670323780
7917842.exe ,  4.22,  4.09,  0.18,  0.00, 10.53,  345749839,  337680000,    7992000,  358958929
7928067.exe ,  1.42,  1.38,  0.07,  0.00,  3.60,  122090869,  118059000,    4002000,  134223342
831340.exe  ,  2.10,  2.03,  0.10,  0.00,  5.30,  181929982,  176899000,    4997000,  195226226
8357688.exe ,  3.11,  3.01,  0.16,  0.00,  7.98,  264976429,  170292000,    9015000,  277063523
983549.exe  , 10.58, 10.24,  0.49,  0.00, 26.36,  918641576,  903612000,   14993000,  930941174
985992.exe  ,  2.23,  2.17,  0.10,  0.00,  5.56,  184832568,  178819000,    5993000,  197107145
991360.exe  ,  7.56,  7.33,  0.34,  0.00, 19.10,  656438003,  653975000,    1999000,  668743693
