file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1033658.exe ,  2.29,  2.21,  0.14,  0.00,  6.28,  194042096,  180686000,   12977000,  206496309
1161783.exe ,  1.93,  1.85,  0.11,  0.00,  5.09,  163084995,  154055000,    9003000,  175392288
1200749.exe ,  2.07,  2.00,  0.12,  0.00,  5.55,  180815636,  171795000,    8989000,  193062814
1325505.exe ,  2.92,  2.82,  0.19,  0.00,  8.17,  266287966,  202186000,   64059000,  278504738
1335271.exe ,  1.47,  1.41,  0.10,  0.00,  3.70,  124568343,  113500000,   10951000,  137996158
1505641.exe ,  1.51,  1.45,  0.10,  0.00,  3.97,  126808179,  115744000,   10975000,  139033823
1542189.exe ,  4.62,  4.46,  0.28,  0.00, 12.40,  399361229,  330160000,   69033000,  411542997
1631151.exe ,  1.70,  1.63,  0.14,  0.00,  4.55,  142980222,  134945000,    7996000,  155120429
1856669.exe ,  5.96,  5.74,  0.43,  0.00, 15.83,  544186254,  408365000,  135789000,  559347639
1963015.exe ,  1.51,  1.46,  0.11,  0.00,  4.05,  131367023,  122242000,    9017000,  144127898
198113.exe  ,  1.77,  1.72,  0.12,  0.00,  4.79,  150477760,  138432000,   11950000,  162621325
1981694.exe ,  1.40,  1.35,  0.10,  0.00,  3.74,  121018889,  113991000,    6999000,  133328769
2124644.exe ,  4.18,  4.05,  0.22,  0.00, 11.23,  366464481,  304333000,   62068000,  378765351
2145027.exe ,  1.33,  1.28,  0.09,  0.00,  3.63,  117230952,  110097000,    7006000,  130565420
2184330.exe ,  1.63,  1.56,  0.11,  0.00,  4.58,  150840535,  143702000,    7034000,  163957188
2362734.exe ,  1.40,  1.35,  0.10,  0.00,  3.80,  122216690,  112255000,    9934000,  134361168
2464944.exe ,  4.77,  4.60,  0.28,  0.00, 12.78,  412516051,  352560000,   59925000,  424800249
2545383.exe ,  1.19,  1.14,  0.09,  0.00,  3.34,  104141904,   96125000,    8010000,  117641743
257402.exe  ,  4.40,  4.26,  0.22,  0.00, 11.68,  379803811,  328681000,   51105000,  393539960
2687380.exe ,  2.99,  2.90,  0.19,  0.00,  8.29,  280981964,  197919000,   82966000,  296005462
2712758.exe ,  1.61,  1.56,  0.11,  0.00,  4.36,  140210183,  124158000,   16020000,  152424417
2764157.exe ,  2.35,  2.28,  0.14,  0.00,  6.44,  210841997,  203799000,    7027000,  223618626
2986121.exe ,  1.70,  1.64,  0.11,  0.00,  4.74,  149176714,  139021000,   10001000,  161409923
3011182.exe ,  2.96,  2.85,  0.18,  0.00,  8.21,  272840385,  204823000,   67941000,  285086463
3040305.exe ,  1.20,  1.15,  0.09,  0.00,  3.25,  103753225,   96742000,    6981000,  115991042
3205125.exe ,  1.94,  1.88,  0.13,  0.00,  5.23,  166202967,  157157000,    9009000,  178338311
3205462.exe ,  4.09,  3.95,  0.24,  0.00, 11.02,  362066908,  304029000,   58005000,  375498158
3298554.exe ,  4.14,  4.00,  0.22,  0.00, 11.10,  363574396,  297554000,   65901000,  375770474
3364998.exe ,  4.46,  4.32,  0.24,  0.00, 12.10,  393285353,  331179000,   62033000,  406573496
3517094.exe ,  1.80,  1.73,  0.14,  0.00,  4.81,  151484901,  140498000,   10960000,  163639789
3560006.exe ,  4.17,  4.03,  0.22,  0.00, 11.18,  364761246,  306743000,   57951000,  377057027
3839680.exe ,  1.46,  1.40,  0.11,  0.00,  3.94,  126470664,  111510000,   14934000,  138842258
3851193.exe ,  1.38,  1.34,  0.09,  0.00,  3.70,  120689586,  110582000,   10052000,  132863920
4090087.exe ,  1.57,  1.52,  0.11,  0.00,  4.23,  135001320,  122873000,   11987000,  147171874
