file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1016334.exe ,  2.92,  2.83,  0.15,  0.00,  7.63,  248052355,  240690000,    6991000
1135440.exe ,  3.20,  3.11,  0.15,  0.00,  7.95,  265379895,  264347000,    1001000
1147117.exe ,  3.31,  3.22,  0.16,  0.00,  8.24,  278031185,  274005000,    4000000
1199099.exe ,  2.94,  2.85,  0.15,  0.00,  7.18,  236574672,  225576000,   10979000
1379278.exe ,  4.36,  4.23,  0.22,  0.00, 11.44,  387601647,  331126000,   56021000
1400532.exe ,  3.55,  3.44,  0.17,  0.00,  9.05,  297996946,  290868000,    6996000
1604299.exe ,  4.72,  4.56,  0.23,  0.00, 12.36,  412509243,  355408000,   57065000
1779544.exe ,  4.76,  4.61,  0.23,  0.00, 12.59,  421335735,  365276000,   55889000
1963979.exe ,  3.56,  3.46,  0.17,  0.00,  9.03,  297269750,  292235000,    5004000
2024525.exe ,  2.78,  2.70,  0.14,  0.00,  7.15,  238502828,  234312000,    4005000
212795.exe  ,  2.69,  2.60,  0.14,  0.00,  6.82,  233979413,  230950000,    2999000
2265396.exe ,  4.81,  4.66,  0.23,  0.00, 12.58,  421166379,  361963000,   58994000
2286318.exe ,  3.08,  2.98,  0.17,  0.00,  8.10,  284074065,  274017000,   10000000
2349449.exe ,  4.04,  3.91,  0.21,  0.00, 10.79,  367502551,  313404000,   54069000
2375147.exe ,  4.85,  4.70,  0.24,  0.00, 12.71,  424342615,  364152000,   60025000
2381481.exe ,  4.04,  3.91,  0.21,  0.00, 10.74,  365030502,  319951000,   44993000
2490986.exe ,  4.13,  3.99,  0.21,  0.00, 11.05,  375926856,  305839000,   69963000
2614346.exe ,  4.11,  3.98,  0.21,  0.00, 10.90,  370963655,  305878000,   64974000
2807545.exe ,  2.59,  2.51,  0.14,  0.00,  6.84,  231601413,  221591000,    9981000
3007872.exe ,  2.72,  2.64,  0.14,  0.00,  7.16,  237865481,  229843000,    7994000
3050670.exe ,  2.77,  2.68,  0.14,  0.00,  7.16,  239989077,  230883000,    8995000
3121765.exe ,  2.71,  2.62,  0.14,  0.00,  7.13,  239942221,  235893000,    4015000
3401505.exe ,  3.94,  3.80,  0.20,  0.00, 10.60,  362467225,  309332000,   53056000
3509617.exe ,  3.42,  3.32,  0.17,  0.00,  8.82,  290698177,  285670000,    4994000
3585983.exe ,  4.76,  4.61,  0.23,  0.00, 12.55,  422776837,  363649000,   59105000
369842.exe  ,  6.47,  6.26,  0.35,  0.00, 17.13,  573881169,  507635000,   66082000
3753295.exe ,  2.66,  2.57,  0.14,  0.00,  7.02,  233189664,  230157000,    3002000
3836836.exe ,  2.87,  2.78,  0.14,  0.00,  7.34,  240537544,  233390000,    7011000
3871862.exe ,  4.82,  4.68,  0.24,  0.00, 12.79,  426369440,  362334000,   63882000
3930881.exe ,  4.79,  4.63,  0.23,  0.00, 12.56,  420038568,  344942000,   74987000
4327769.exe ,  2.77,  2.69,  0.14,  0.00,  7.02,  238781577,  233678000,    4993000
4462753.exe ,  2.84,  2.76,  0.14,  0.00,  7.38,  243860974,  238829000,    4996000
4547977.exe ,  3.96,  3.84,  0.19,  0.00, 10.04,  329485026,  318436000,   11015000
4713330.exe ,  5.16,  5.00,  0.25,  0.00, 13.47,  450294091,  393285000,   56896000
4760452.exe ,  2.79,  2.70,  0.14,  0.00,  7.26,  240225170,  232094000,    8003000
4981872.exe ,  4.86,  4.72,  0.24,  0.00, 12.86,  431766499,  358527000,   73107000
5118033.exe ,  4.00,  3.86,  0.20,  0.00, 10.74,  359355668,  298213000,   61043000
5445231.exe ,  4.54,  4.40,  0.22,  0.00, 11.79,  390147446,  384055000,    6000000
5686669.exe ,  2.74,  2.66,  0.14,  0.00,  7.20,  238082146,  234932000,    2999000
5734497.exe ,  6.58,  6.37,  0.31,  0.00, 17.35,  575152004,  501008000,   74001000
584976.exe  ,  5.17,  5.01,  0.25,  0.00, 13.61,  452283345,  400167000,   52021000
5890862.exe ,  4.09,  3.96,  0.21,  0.00, 10.78,  362216344,  356174000,    6002000
5919264.exe ,  4.62,  4.47,  0.23,  0.00, 12.32,  410379649,  336276000,   74060000
5945162.exe ,  2.72,  2.62,  0.14,  0.00,  7.19,  238166475,  235142000,    3001000
6049277.exe ,  2.69,  2.60,  0.14,  0.00,  7.10,  241599231,  236561000,    5011000
6070349.exe ,  4.74,  4.59,  0.23,  0.00, 12.58,  420813051,  361815000,   58969000
610376.exe  ,  3.14,  3.04,  0.16,  0.00,  8.13,  267506547,  263473000,    3992000
6388784.exe ,  8.64,  8.36,  0.46,  0.00, 22.78,  762372414,  690309000,   72032000
6522713.exe ,  4.74,  4.59,  0.23,  0.00, 12.51,  418199011,  365142000,   53020000
662138.exe  ,  4.00,  3.87,  0.21,  0.00, 10.83,  366209086,  299139000,   67031000
6856892.exe ,  2.75,  2.66,  0.14,  0.00,  7.11,  238965111,  232913000,    6023000
700618.exe  ,  6.35,  6.16,  0.31,  0.00, 16.50,  537315792,  529290000,    8004000
714426.exe  ,  2.66,  2.57,  0.14,  0.00,  6.88,  234374711,  230238000,    4004000
7406977.exe ,  3.69,  3.56,  0.20,  0.00,  9.89,  333863169,  264864000,   68964000
7414994.exe ,  4.81,  4.65,  0.24,  0.00, 12.69,  423994162,  350146000,   73819000
7457204.exe ,  3.96,  3.83,  0.20,  0.00, 10.67,  362238140,  299175000,   63036000
784074.exe  ,  2.60,  2.52,  0.14,  0.00,  7.02,  236484504,  232441000,    4007000
7875893.exe ,  2.68,  2.60,  0.14,  0.00,  7.05,  234801596,  227751000,    6961000
7954751.exe ,  2.64,  2.55,  0.14,  0.00,  7.00,  242370482,  240219000,    2001000
7972688.exe ,  3.89,  3.76,  0.21,  0.00, 10.64,  365380215,  324323000,   41040000
7974210.exe ,  4.80,  4.65,  0.23,  0.00, 12.64,  422030849,  355955000,   65991000
7977254.exe ,  2.80,  2.72,  0.14,  0.00,  7.24,  238166302,  232127000,    6003000
8177882.exe ,  5.62,  5.45,  0.27,  0.00, 14.52,  480367650,  476097000,    4000000
8190404.exe ,  2.80,  2.72,  0.14,  0.00,  7.24,  239582678,  235403000,    4006000
8224401.exe ,  4.03,  3.90,  0.20,  0.00, 10.76,  363414977,  288100000,   75026000
8300854.exe ,  4.89,  4.74,  0.23,  0.00, 12.70,  424350574,  375402000,   48922000
8324953.exe ,  2.73,  2.65,  0.14,  0.00,  7.17,  238215508,  232212000,    5979000
8344240.exe ,  4.83,  4.68,  0.23,  0.00, 12.67,  420832996,  373832000,   46978000
8346271.exe ,  2.72,  2.64,  0.14,  0.00,  7.03,  239933510,  229910000,    9996000
8380396.exe ,  2.79,  2.71,  0.14,  0.00,  7.20,  238359529,  232345000,    5983000
8407108.exe ,  4.00,  3.87,  0.20,  0.00, 10.66,  362262088,  302173000,   60034000
8457226.exe ,  3.37,  3.27,  0.17,  0.00,  9.02,  305525335,  240388000,   65105000
8459541.exe ,  3.61,  3.49,  0.17,  0.00,  9.28,  303541570,  299440000,    4005000
8492597.exe ,  4.79,  4.63,  0.24,  0.00, 12.79,  439279065,  393236000,   46027000
850185.exe  ,  5.23,  5.06,  0.25,  0.00, 13.74,  454833265,  407787000,   46975000
8536161.exe ,  2.73,  2.65,  0.14,  0.00,  7.03,  238184508,  233134000,    5002000
