file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1097695.exe ,  2.18,  2.11,  0.10,  0.00,  5.53,  184620246,  152166000,   32035000
1316078.exe ,  1.42,  1.38,  0.05,  0.00,  3.33,  106467156,  105440000,    1004000
1375143.exe ,  2.81,  2.72,  0.12,  0.00,  6.88,  239070548,  192950000,   45988000
1403565.exe ,  1.44,  1.39,  0.06,  0.00,  3.37,  108742649,  105722000,    2992000
1511347.exe ,  2.18,  2.11,  0.09,  0.00,  5.47,  181446896,  146352000,   35084000
1663963.exe ,  1.39,  1.35,  0.06,  0.00,  3.26,  103303779,  101254000,    2005000
1765531.exe ,  1.38,  1.34,  0.06,  0.00,  3.29,  107977938,  106955000,    1009000
1863351.exe ,  1.34,  1.31,  0.05,  0.00,  3.18,  102900526,  101889000,     998000
1908480.exe ,  1.91,  1.87,  0.08,  0.00,  4.54,  146555884,  144541000,    1993000
2377312.exe ,  2.08,  2.02,  0.08,  0.00,  4.99,  164670051,  162653000,    1995000
2470367.exe ,  0.92,  0.90,  0.04,  0.00,  2.42,   78327660,   75193000,    3007000
248468.exe  ,  1.80,  1.74,  0.08,  0.00,  4.54,  155322820,  116158000,   39053000
248562.exe  ,  2.45,  2.38,  0.11,  0.00,  6.01,  202957332,  166162000,   36814000
250468.exe  ,  1.32,  1.27,  0.05,  0.00,  3.17,  102427372,  100412000,    2008000
2552614.exe ,  1.20,  1.17,  0.06,  0.00,  3.10,  104606917,  101609000,    2988000
2681777.exe ,  1.33,  1.30,  0.06,  0.00,  3.21,  103110939,  100985000,    1999000
2757092.exe ,  2.45,  2.37,  0.11,  0.00,  6.20,  206264576,  173213000,   33040000
2796766.exe ,  1.36,  1.32,  0.05,  0.00,  3.22,  102536635,   99414000,    2982000
2982528.exe ,  1.96,  1.91,  0.09,  0.00,  4.94,  173768136,  138680000,   34919000
3162850.exe ,  1.45,  1.42,  0.06,  0.00,  3.66,  127623980,  124617000,    2990000
3564636.exe ,  1.42,  1.38,  0.06,  0.00,  3.39,  108460011,  106429000,    1989000
3574537.exe ,  2.16,  2.10,  0.09,  0.00,  5.51,  183137203,  152004000,   31000000
3634806.exe ,  1.72,  1.67,  0.07,  0.00,  4.24,  142343829,  139211000,    3004000
3648026.exe ,  1.41,  1.37,  0.06,  0.00,  3.32,  105916469,  104915000,     999000
3660670.exe ,  1.90,  1.85,  0.08,  0.00,  4.83,  161035030,  130931000,   29984000
367930.exe  ,  2.04,  1.97,  0.09,  0.00,  5.15,  170901522,  138806000,   31955000
3770539.exe ,  2.41,  2.34,  0.10,  0.00,  6.11,  204147475,  174106000,   30018000
3801417.exe ,  2.49,  2.42,  0.10,  0.00,  6.19,  201911232,  170910000,   30983000
387622.exe  ,  2.11,  2.04,  0.09,  0.00,  5.23,  176997494,  146889000,   29977000
3886650.exe ,  2.37,  2.29,  0.11,  0.00,  6.08,  212832405,  181708000,   31121000
3963524.exe ,  2.52,  2.45,  0.11,  0.00,  6.33,  205731807,  172759000,   32954000
4025112.exe ,  2.02,  1.96,  0.09,  0.00,  5.30,  175866509,  135821000,   39947000
4031241.exe ,  2.98,  2.88,  0.14,  0.00,  7.52,  260204008,  259171000,    1000000
4082343.exe ,  2.84,  2.75,  0.12,  0.00,  7.17,  237925757,  203921000,   33986000
4096689.exe ,  1.94,  1.89,  0.09,  0.00,  5.14,  172728010,  144583000,   28113000
4333897.exe ,  2.24,  2.16,  0.10,  0.00,  5.86,  199941510,  171924000,   27987000
4409555.exe ,  1.92,  1.86,  0.08,  0.00,  4.88,  160931144,  131907000,   28979000
4542735.exe ,  2.11,  2.05,  0.10,  0.00,  5.53,  186929616,  159928000,   26987000
4655984.exe ,  2.94,  2.85,  0.13,  0.00,  7.36,  247367009,  210176000,   37031000
4657742.exe ,  2.75,  2.66,  0.13,  0.00,  7.20,  246895125,  216810000,   29973000
4727569.exe ,  2.85,  2.75,  0.12,  0.00,  7.20,  241280907,  199144000,   42030000
4753684.exe ,  1.09,  1.06,  0.05,  0.00,  2.79,   94350877,   94356000,          0
477328.exe  ,  1.37,  1.33,  0.06,  0.00,  3.30,  106137302,  105129000,    1001000
4847851.exe ,  1.43,  1.39,  0.06,  0.00,  3.42,  109980509,  105046000,    4955000
4886272.exe ,  2.77,  2.68,  0.13,  0.00,  7.13,  242980196,  208965000,   33994000
4947084.exe ,  1.65,  1.61,  0.06,  0.00,  3.82,  120821088,  119803000,     998000
5188861.exe ,  1.36,  1.33,  0.05,  0.00,  3.25,  103869949,  102648000,     996000
5299880.exe ,  1.90,  1.84,  0.09,  0.00,  5.02,  170818498,  139837000,   30964000
5510670.exe ,  2.43,  2.35,  0.11,  0.00,  6.24,  205634788,  173685000,   31942000
5568655.exe ,  1.26,  1.23,  0.05,  0.00,  2.98,   93803654,   91755000,    1994000
5735007.exe ,  2.11,  2.05,  0.10,  0.00,  5.61,  189993523,  164979000,   24996000
5752102.exe ,  3.36,  3.26,  0.15,  0.00,  8.45,  283750071,  252764000,   30971000
5897531.exe ,  1.36,  1.32,  0.05,  0.00,  3.27,  103579812,  101573000,    1991000
5901057.exe ,  0.74,  0.72,  0.03,  0.00,  1.87,   59953213,   57939000,    1997000
6074729.exe ,  2.11,  2.05,  0.10,  0.00,  5.66,  192201376,  168215000,   23888000
6121337.exe ,  1.29,  1.25,  0.05,  0.00,  3.14,  100371941,   99362000,    1003000
6190417.exe ,  1.04,  1.01,  0.04,  0.00,  2.57,   83859017,   81779000,    1994000
6386527.exe ,  1.56,  1.51,  0.07,  0.00,  3.71,  116120346,  113099000,    3002000
6466356.exe ,  1.36,  1.32,  0.05,  0.00,  3.27,  102665967,  100508000,    2010000
648321.exe  ,  1.20,  1.18,  0.05,  0.00,  3.03,  102823208,  101806000,     998000
657396.exe  ,  1.38,  1.34,  0.05,  0.00,  3.25,  103194769,  100949000,    1999000
6595850.exe ,  1.27,  1.22,  0.06,  0.00,  3.17,  105044998,  103030000,    2000000
6596819.exe ,  2.01,  1.94,  0.09,  0.00,  5.15,  171227648,  137119000,   34029000
6632440.exe ,  2.24,  2.17,  0.10,  0.00,  5.70,  186599348,  162431000,   24063000
6708862.exe ,  1.38,  1.34,  0.05,  0.00,  3.30,  106272853,  103249000,    3007000
6714442.exe ,  1.67,  1.63,  0.06,  0.00,  3.87,  120939983,  117918000,    2997000
6754640.exe ,  2.50,  2.43,  0.11,  0.00,  6.46,  217064421,  190012000,   27001000
7044970.exe ,  1.78,  1.73,  0.08,  0.00,  4.72,  158522704,  129424000,   29095000
7100116.exe ,  2.15,  2.08,  0.10,  0.00,  5.61,  188662932,  163647000,   24946000
728955.exe  ,  1.73,  1.67,  0.08,  0.00,  4.57,  146374062,  145359000,    1002000
771691.exe  ,  1.78,  1.72,  0.08,  0.00,  4.43,  149242273,  148235000,    1001000
776425.exe  ,  2.03,  1.96,  0.09,  0.00,  5.29,  176502606,  150437000,   26075000
776644.exe  ,  2.46,  2.38,  0.11,  0.00,  6.28,  206499594,  179421000,   27063000
8106119.exe ,  3.66,  3.55,  0.15,  0.00,  8.99,  295671105,  266683000,   28965000
8377831.exe ,  1.37,  1.34,  0.05,  0.00,  3.26,  103040147,  100998000,    1999000
8485745.exe ,  1.51,  1.47,  0.06,  0.00,  3.70,  120779406,  118680000,    1994000
8601270.exe ,  2.24,  2.17,  0.10,  0.00,  5.70,  185560834,  155613000,   29925000
8645057.exe ,  1.35,  1.32,  0.05,  0.00,  3.24,  103650238,  101549000,    1991000
8668510.exe ,  1.34,  1.30,  0.05,  0.00,  3.37,  101812127,   98687000,    2990000
971881.exe  ,  2.22,  2.16,  0.10,  0.00,  5.61,  184064523,  149034000,   35008000
