@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1.55,1.50,0.07,0.00,3.84,130294047,92699000,37281000,0
1.56,1.51,0.07,0.00,3.74,129195491,105145000,24033000,0
1.53,1.49,0.07,0.00,3.75,129350323,96227000,33078000,0
1.54,1.49,0.07,0.00,3.85,130806127,102640000,28175000,0
1.51,1.47,0.07,0.00,4.06,128936555,102939000,25984000,0
1.50,1.47,0.07,0.00,3.94,129777556,101812000,27948000,0
1.56,1.51,0.07,0.00,3.78,129896825,99688000,30208000,0
0.34,0.32,0.01,0.00,0.82,26255241,25241000,1009000,0
0.94,0.91,0.05,0.00,2.53,87503072,57669000,29829000,0
1.55,1.50,0.07,0.00,3.95,130754924,97554000,33188000,0
1.53,1.49,0.07,0.00,4.10,130509326,101543000,28870000,0
1.52,1.47,0.07,0.00,3.95,130534625,97645000,32880000,0
0.12,0.11,0.01,0.00,0.48,17121664,14017000,3003000,0
0.33,0.31,0.02,0.00,0.81,25204270,22165000,3022000,0
0.32,0.31,0.01,0.00,0.79,25665897,24676000,987000,0
0.29,0.28,0.01,0.00,0.75,24733463,23670000,1029000,0
1.58,1.53,0.07,0.00,3.91,130447305,96326000,34115000,0
0.36,0.34,0.02,0.00,0.94,28322036,27310000,1011000,0
1.56,1.50,0.07,0.00,3.76,129444501,93589000,35842000,0
0.93,0.89,0.04,0.00,2.56,86489407,61271000,25111000,0
1.55,1.50,0.07,0.00,3.86,129635348,101579000,27884000,0
1.53,1.48,0.07,0.00,4.04,132473929,103496000,28859000,0
1.50,1.45,0.07,0.00,3.87,128524161,92648000,35863000,0
1.51,1.46,0.07,0.00,3.95,129604076,103553000,25888000,0
1.52,1.48,0.07,0.00,3.80,127245564,97120000,30037000,0
0.33,0.32,0.01,0.00,0.81,26273290,24309000,1944000,0
1.50,1.46,0.07,0.00,3.92,130137422,97028000,33009000,0
