@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1.54,1.48,0.07,0.00,4.07,130144482,101826000,27952000,0
1.52,1.47,0.07,0.00,3.71,127975155,109964000,17994000,0
1.47,1.42,0.07,0.00,3.83,128828401,101845000,26959000,0
1.50,1.46,0.07,0.00,3.79,129242340,97996000,30998000,0
1.49,1.44,0.07,0.00,3.77,128879688,94134000,34681000,0
1.51,1.45,0.07,0.00,3.96,129319311,106433000,22878000,0
1.47,1.42,0.07,0.00,3.90,129163233,96114000,33039000,0
0.31,0.30,0.01,0.00,0.81,24999881,23838000,993000,0
0.94,0.91,0.05,0.00,2.64,88932943,56951000,31972000,0
1.37,1.31,0.07,0.00,3.91,137182715,106136000,31039000,0
1.44,1.41,0.06,0.00,3.82,128673878,101521000,27139000,0
1.48,1.43,0.07,0.00,3.86,129209831,103167000,26042000,0
0.07,0.07,0.01,0.00,0.22,7669164,7666000,0,0
0.30,0.29,0.01,0.00,0.76,24891117,22878000,1989000,0
0.31,0.30,0.01,0.00,0.80,24641697,21619000,2948000,0
0.30,0.30,0.01,0.00,0.77,24998789,23988000,999000,0
1.45,1.41,0.07,0.00,3.85,128567981,98359000,30110000,0
0.34,0.32,0.02,0.00,0.84,27510506,26531000,982000,0
1.49,1.45,0.07,0.00,3.93,128893264,108096000,20826000,0
0.96,0.93,0.04,0.00,2.45,86064409,59033000,27015000,0
1.50,1.45,0.07,0.00,3.92,128787882,98830000,29948000,0
1.48,1.44,0.07,0.00,3.88,128292829,102349000,25835000,0
1.47,1.43,0.07,0.00,3.89,128637109,90676000,37864000,0
1.46,1.41,0.07,0.00,3.88,128919746,99921000,28977000,0
1.49,1.44,0.07,0.00,3.94,129887120,102811000,26950000,0
0.30,0.30,0.01,0.00,0.75,25643510,24584000,1024000,0
1.48,1.43,0.07,0.00,3.92,129037392,98013000,31004000,0
0.97,0.94,0.05,0.00,2.52,90113116,57442000,32682000,0
1.47,1.42,0.07,0.00,3.90,129074597,110053000,19009000,0
1.47,1.42,0.07,0.00,3.88,128867147,101872000,26966000,0
1.49,1.45,0.07,0.00,3.95,128027506,95962000,31987000,0
0.30,0.29,0.01,0.00,0.78,25048000,22030000,3004000,0
1.46,1.42,0.07,0.00,3.93,131351484,104292000,27075000,0
1.46,1.41,0.07,0.00,3.90,127777901,105811000,21960000,0
0.31,0.30,0.02,0.00,0.80,24922292,22923000,1993000,0
1.47,1.44,0.07,0.00,3.90,128620167,101694000,26919000,0
1.49,1.45,0.07,0.00,3.95,130212716,89966000,39985000,0
0.32,0.31,0.01,0.00,0.81,24953561,24928000,0,0
1.48,1.45,0.07,0.00,3.89,128705548,97765000,30925000,0
0.94,0.90,0.05,0.00,2.63,88769517,65805000,22932000,0
0.26,0.26,0.01,0.00,0.74,27108163,25192000,1937000,0
0.32,0.31,0.01,0.00,0.80,24909824,22909000,1992000,0
0.30,0.29,0.01,0.00,0.77,24882988,22978000,1914000,0
1.44,1.40,0.07,0.00,3.90,129323277,100476000,28849000,0
1.47,1.42,0.07,0.00,3.92,128620876,100476000,28133000,0
1.46,1.42,0.07,0.00,3.90,128352059,102472000,25866000,0
1.49,1.45,0.07,0.00,3.98,129833580,100860000,28959000,0
1.47,1.43,0.07,0.00,3.86,128553549,105593000,22911000,0
1.50,1.44,0.07,0.00,4.01,130458719,102352000,28096000,0
1.51,1.47,0.07,0.00,4.03,131277487,102210000,29059000,0
0.30,0.30,0.01,0.00,0.77,24732501,23738000,989000,0
1.49,1.44,0.07,0.00,3.94,127611744,102397000,25097000,0
1.48,1.44,0.07,0.00,3.93,128709123,96770000,31924000,0
0.81,0.80,0.04,0.00,2.13,70509656,67530000,2979000,0
0.31,0.30,0.01,0.00,0.77,25037367,24023000,1000000,0
0.29,0.29,0.01,0.00,0.74,24766546,23663000,985000,0
1.51,1.45,0.07,0.00,3.97,129247005,100187000,29054000,0
1.50,1.45,0.07,0.00,3.93,130406745,103326000,27085000,0
1.47,1.43,0.07,0.00,3.87,128101291,91052000,37021000,0
0.32,0.31,0.01,0.00,0.82,25757189,24733000,1030000,0
1.49,1.44,0.07,0.00,3.94,128811912,99605000,29177000,0
0.29,0.28,0.01,0.00,0.79,25277491,25275000,0,0
0.30,0.31,0.01,0.00,0.77,24954328,23941000,997000,0
