file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1022576.exe ,  0.47,  0.44,  0.02,  0.00,  1.18,   37460927,   33004000,    4000000
1086870.exe ,  1.54,  1.49,  0.08,  0.00,  3.85,  121971592,  114893000,    6993000
1122546.exe ,  1.47,  1.43,  0.07,  0.00,  3.64,  117129865,  113094000,    4003000
1172403.exe ,  1.40,  1.37,  0.07,  0.00,  3.53,  112838918,  101804000,   10978000
1200646.exe ,  0.77,  0.74,  0.05,  0.00,  2.02,   66049838,   57010000,    9001000
1252190.exe ,  0.70,  0.68,  0.04,  0.00,  1.83,   58358879,   52402000,    5932000
1261343.exe ,  0.75,  0.73,  0.04,  0.00,  1.95,   63125880,   56092000,    7011000
1290574.exe ,  0.72,  0.70,  0.05,  0.00,  1.90,   59922778,   55883000,    3991000
1318039.exe ,  4.42,  4.25,  0.39,  0.00, 11.95,  427484621,  411409000,   16015000
1947067.exe ,  0.43,  0.42,  0.02,  0.00,  1.10,   35063068,   33049000,    2003000
2154023.exe ,  1.39,  1.36,  0.07,  0.00,  3.55,  113406538,  107395000,    5966000
2166257.exe ,  1.41,  1.38,  0.07,  0.00,  3.54,  111585509,  106571000,    4979000
2232334.exe ,  0.69,  0.66,  0.05,  0.00,  1.88,   61419189,   58283000,    3014000
2353484.exe ,  0.41,  0.39,  0.02,  0.00,  1.05,   32401815,   31409000,     981000
2417935.exe ,  1.37,  1.33,  0.07,  0.00,  3.52,  111103157,  106071000,    5003000
2451239.exe ,  0.46,  0.45,  0.02,  0.00,  1.24,   40559008,   38560000,    1977000
2610422.exe ,  0.70,  0.69,  0.05,  0.00,  1.95,   61967968,   58945000,    2997000
2763834.exe ,  0.63,  0.61,  0.04,  0.00,  1.66,   53735220,   47739000,    5967000
2929444.exe ,  0.78,  0.75,  0.05,  0.00,  2.07,   66169485,   59047000,    7005000
295919.exe  ,  1.37,  1.34,  0.07,  0.00,  3.52,  110468007,  104332000,    5961000
3179338.exe ,  1.41,  1.37,  0.07,  0.00,  3.56,  114275995,  107246000,    7016000
3216981.exe ,  1.36,  1.32,  0.07,  0.00,  3.48,  110932850,  105910000,    4995000
3225102.exe ,  0.71,  0.68,  0.05,  0.00,  1.91,   62515523,   58354000,    4024000
3329733.exe ,  1.41,  1.37,  0.07,  0.00,  3.57,  114066509,  107037000,    7002000
3550778.exe ,  0.33,  0.32,  0.02,  0.00,  1.03,   38060389,   36074000,    2004000
