file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1251351.exe , 32.23, 31.28,  1.52,  0.00, 75.63, 2525221454, 2365535000,  158968000
1678927.exe ,  8.33,  8.08,  0.36,  0.00, 20.22,  685298837,  683117000,    2000000
1712113.exe , 10.28,  9.95,  0.50,  0.00, 26.74,  856708240,  724687000,  131943000
1727347.exe , 31.60, 30.67,  1.51,  0.00, 75.87, 2504155134, 2357860000,  145991000
1822881.exe ,  1.15,  1.09,  0.09,  0.00,  3.61,  136144224,    6943000,          0
1850469.exe ,  5.53,  5.37,  0.22,  0.00, 12.85,  423636845,  422466000,     998000
2233911.exe ,  1.11,  1.08,  0.07,  0.00,  2.77,   91573433,     999000,    5606000
2372143.exe ,  5.73,  5.56,  0.25,  0.00, 14.14,  494597300,  494533000,          0
2379673.exe ,  1.08,  1.05,  0.07,  0.00,  2.93,   91889841,    6315000,          0
2467040.exe ,  1.05,  1.01,  0.07,  0.00,  2.81,   92606722,    4211000,    2655000
2526872.exe , 10.81, 10.51,  0.43,  0.00, 26.55,  835407959,  833287000,    1998000
2559658.exe , 29.71, 28.87,  1.21,  0.00, 70.24, 2375905652, 2373593000,    1999000
2595156.exe ,  1.10,  1.07,  0.07,  0.00,  2.74,   91353326,    2119000,    4239000
2630421.exe , 24.89, 24.16,  1.28,  0.00, 59.02, 1966859871, 1807630000,  158967000
2795168.exe ,  5.10,  4.95,  0.22,  0.00, 12.44,  422058989,  420965000,     999000
2863666.exe , 31.67, 30.76,  1.49,  0.00, 74.13, 2470494372, 2325102000,  145006000
2863908.exe ,  1.08,  1.04,  0.07,  0.00,  2.91,   91623985,    2332000,    4123000
2881871.exe ,  9.06,  8.77,  0.44,  0.00, 23.11,  740496866,  598345000,  142082000
3046101.exe , 13.77, 13.40,  0.54,  0.00, 31.85, 1062028234, 1060924000,     999000
3095538.exe , 16.00, 15.50,  0.94,  0.00, 39.09, 1313567884, 1157253000,  156034000
3147217.exe ,  1.09,  1.06,  0.07,  0.00,  2.91,   91661441,    6632000,          0
3153091.exe , 10.50, 10.21,  0.41,  0.00, 24.29,  800454400,  799340000,     999000
3305401.exe , 12.82, 12.48,  0.49,  0.00, 29.45,  965017449,  962820000,    1999000
3372874.exe , 19.49, 18.91,  1.06,  0.00, 46.65, 1534042735, 1371797000,  161976000
3442617.exe ,  1.07,  1.04,  0.07,  0.00,  2.86,   91080869,    3167000,    3167000
3777482.exe ,  3.29,  3.20,  0.14,  0.00,  8.09,  278564384,  277439000,    1001000
3840368.exe , 31.57, 30.64,  1.51,  0.00, 75.22, 2499985104, 2353766000,  145985000
3841280.exe ,  7.25,  7.04,  0.31,  0.00, 17.69,  615615090,  612607000,    2998000
