file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1146371.exe ,  2.09,  2.02,  0.12,  0.00,  5.48,  183210398,  177853000,    5024000,  195884387
1168165.exe ,  2.48,  2.40,  0.14,  0.00,  6.25,  217999987,  209854000,    7994000,  230170003
1212213.exe ,  2.08,  2.02,  0.13,  0.00,  5.35,  186476723,  179480000,    6979000,  198737804
1240657.exe ,  2.25,  2.18,  0.12,  0.00,  5.63,  182835263,  173821000,    8990000,  197654338
1405615.exe ,  2.12,  2.05,  0.13,  0.00,  5.48,  190234945,  184200000,    6006000,  202453397
1673379.exe ,  2.02,  1.95,  0.13,  0.00,  5.33,  187361516,  184285000,    3004000,  199599291
1767663.exe ,  2.62,  2.53,  0.17,  0.00,  6.98,  234288558,  219219000,   15015000,  246703470
1982510.exe ,  2.15,  2.09,  0.13,  0.00,  5.53,  192497188,  181433000,   10965000,  205943783
2054877.exe ,  3.34,  3.22,  0.21,  0.00,  9.22,  309067307,  173536000,   14043000,  321225588
2139162.exe ,  2.77,  2.69,  0.12,  0.00,  6.96,  232170944,  224987000,    6968000,  244892309
2447183.exe ,  5.05,  4.89,  0.26,  0.00, 12.96,  443748327,  438699000,    5007000,  456004593
2581390.exe ,  3.27,  3.16,  0.18,  0.00,  8.44,  283548937,  274581000,    8986000,  295770214
2749622.exe ,  1.77,  1.70,  0.08,  0.00,  4.44,  149162341,  146133000,    3002000,  161271653
2768057.exe ,  7.01,  6.78,  0.40,  0.00, 18.03,  629008688,  616980000,   11999000,  641279703
2791177.exe ,  1.58,  1.53,  0.08,  0.00,  4.00,  134837836,  129815000,    4992000,  147108960
2855608.exe ,  2.99,  2.89,  0.17,  0.00,  7.75,  260479524,  250491000,    9979000,  272801545
3161939.exe ,  2.94,  2.84,  0.16,  0.00,  7.58,  255391193,  248362000,    7010000,  267688361
3205324.exe ,  2.60,  2.52,  0.15,  0.00,  6.75,  228497942,  220401000,    7978000,  240871000
3497446.exe ,  2.60,  2.51,  0.15,  0.00,  6.85,  233276052,  223246000,   10011000,  245545716
3513410.exe ,  1.69,  1.64,  0.08,  0.00,  4.40,  153296885,  151279000,    2003000,  167938042
3527479.exe ,  2.00,  1.95,  0.09,  0.00,  5.09,  173776913,  168757000,    4992000,  185973400
3602496.exe ,  1.72,  1.67,  0.08,  0.00,  4.40,  153422337,  150388000,    3007000,  165689709
3608768.exe ,  2.01,  1.93,  0.13,  0.00,  5.42,  189228563,  181158000,    8007000,  202742652
3774449.exe ,  1.91,  1.85,  0.09,  0.00,  4.78,  160657209,  155641000,    4988000,  172909709
3942267.exe ,  2.03,  1.96,  0.12,  0.00,  5.31,  180816808,  172798000,    7990000,  193053716
4050045.exe ,  2.96,  2.88,  0.16,  0.00,  7.56,  251916718,  239891000,   11994000,  264056979
4107700.exe ,  5.80,  5.62,  0.27,  0.00, 14.62,  505064979,  497952000,    6999000,  517424130
4139687.exe ,  2.16,  2.08,  0.13,  0.00,  5.62,  192575105,  187407000,    5010000,  204836975
4184287.exe ,  2.28,  2.20,  0.13,  0.00,  5.93,  201616452,  192594000,    8981000,  214002297
4274861.exe ,  2.79,  2.71,  0.15,  0.00,  7.22,  240269223,  232234000,    8008000,  252641817
4440376.exe ,  4.16,  4.03,  0.22,  0.00, 10.81,  364124160,  346995000,   16999000,  376346946
