file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
120780.exe  ,  2.68,  2.59,  0.13,  0.00,  7.12,  258752451,  257481000,    1001000
1231818.exe ,  0.49,  0.48,  0.03,  0.00,  1.40,   52480131,   51473000,    1009000
1290864.exe ,  0.32,  0.31,  0.02,  0.00,  0.86,   30167405,   29162000,    1005000
1318308.exe ,  0.61,  0.59,  0.03,  0.00,  1.70,   62294568,   61294000,    1004000
1340102.exe ,  3.23,  3.13,  0.16,  0.00,  8.38,  307758853,  306676000,     998000
1570142.exe ,  0.29,  0.28,  0.01,  0.00,  0.79,   28766890,   26703000,    1978000
1751912.exe ,  2.09,  2.02,  0.11,  0.00,  5.65,  205876394,  205862000,          0
1920040.exe ,  0.66,  0.64,  0.04,  0.00,  1.86,   68136375,   68076000,          0
2079662.exe ,  1.87,  1.80,  0.10,  0.00,  4.99,  185337101,  184327000,    1001000
2087440.exe ,  1.89,  1.82,  0.09,  0.00,  4.99,  184185296,  181181000,    2986000
2095380.exe ,  0.69,  0.67,  0.03,  0.00,  1.83,   65441625,   64442000,     991000
2118492.exe ,  3.29,  3.17,  0.17,  0.00,  8.80,  333175964,  333171000,          0
2133666.exe , 15.92, 15.36,  0.80,  0.00, 42.16, 1565190847, 1563108000,    2000000
214531.exe  ,  0.38,  0.37,  0.02,  0.00,  1.05,   37805940,   37811000,          0
2148414.exe ,  0.56,  0.54,  0.03,  0.00,  1.63,   56918049,   56914000,          0
2167825.exe ,  0.63,  0.61,  0.03,  0.00,  1.76,   62157768,   61143000,    1002000
2270454.exe ,  0.23,  0.22,  0.01,  0.00,  0.64,   23723906,   21735000,    1975000
2279764.exe ,  1.33,  1.28,  0.07,  0.00,  3.53,  130152999,  129032000,    1000000
2282083.exe ,  8.66,  8.35,  0.45,  0.00, 23.41,  883998300,  883751000,          0
2373932.exe , 15.76, 15.21,  0.80,  0.00, 42.03, 1562361969, 1561061000,    1000000
247789.exe  ,  0.21,  0.20,  0.02,  0.00,  0.72,   28903947,   27829000,     993000
2513196.exe ,  1.14,  1.11,  0.06,  0.00,  2.95,  107577810,  106573000,     996000
2674105.exe ,  1.26,  1.21,  0.06,  0.00,  3.37,  121439204,  121432000,          0
303419.exe  ,  0.29,  0.28,  0.02,  0.00,  0.97,   39050809,   37058000,    2003000
3104536.exe ,  0.28,  0.27,  0.02,  0.00,  0.77,   26875601,   24886000,    1990000
3163004.exe ,  0.55,  0.53,  0.03,  0.00,  1.55,   56813884,   54808000,    1993000
3231389.exe ,  7.91,  7.63,  0.40,  0.00, 21.04,  782321817,  781257000,     999000
3388688.exe ,  0.72,  0.69,  0.04,  0.00,  2.06,   69768341,   68728000,     996000
