file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1017851.exe , 11.89, 11.51,  0.54,  0.00, 29.54, 1067246455, 1065766000,     999000, 1079911782
1222596.exe ,  3.16,  3.07,  0.13,  0.00,  7.31,  247966821,  246874000,     999000,  260125047
1333078.exe ,  3.51,  3.41,  0.15,  0.00,  8.42,  290187642,  289178000,    1000000,  302387177
1497005.exe , 35.31, 34.18,  1.62,  0.00, 88.02, 3183537643, 3183183000,          0, 3195875810
1682543.exe ,  5.38,  5.21,  0.23,  0.00, 13.10,  454379411,  454268000,          0,  466534919
1738528.exe , 24.74, 23.99,  1.08,  0.00, 60.30, 2108998290, 2107169000,    1000000, 2121110790
1753870.exe ,  3.23,  3.14,  0.14,  0.00,  7.78,  265032497,  264017000,    1000000,  277292452
1769129.exe , 23.36, 22.63,  1.04,  0.00, 57.84, 2038682270, 2036504000,    1999000, 2050996102
1818972.exe ,  2.15,  2.09,  0.09,  0.00,  5.23,  177989912,  176897000,     999000,  190262519
1968707.exe ,  5.86,  5.69,  0.25,  0.00, 14.19,  491269910,  490246000,    1000000,  503428874
2174475.exe ,  2.42,  2.34,  0.11,  0.00,  6.08,  212995218,  210981000,    1999000,  225067383
2399424.exe ,  3.11,  3.02,  0.13,  0.00,  7.61,  256660289,  254648000,    1997000,  268889184
2414239.exe ,  2.21,  2.15,  0.10,  0.00,  5.53,  193223933,  193225000,          0,  206837336
2467389.exe ,  3.34,  3.24,  0.15,  0.00,  8.17,  285006438,  284867000,          0,  297196943
2539436.exe ,  7.12,  6.90,  0.30,  0.00, 17.34,  596234032,  594231000,    1997000,  609783768
2619764.exe ,  2.93,  2.85,  0.12,  0.00,  7.23,  243967521,  242877000,     999000,  257236614
2664872.exe ,  6.33,  6.13,  0.29,  0.00, 16.03,  570190865,  569058000,    1000000,  582322993
2754917.exe ,  3.51,  3.40,  0.14,  0.00,  8.41,  283525529,  281452000,    1996000,  295755555
2820114.exe ,  3.32,  3.21,  0.15,  0.00,  8.31,  291166212,  290124000,    1000000,  303362082
2983368.exe ,  5.84,  5.65,  0.27,  0.00, 15.68,  519717422,  514701000,    4997000,  534222596
