file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1022576.exe ,  0.85,  0.82,  0.04,  0.00,  2.22,   71208378,   68754000,    1992000,   84473265
1086870.exe ,  2.33,  2.26,  0.12,  0.00,  5.93,  192903623,  180754000,   11983000,  205138846
1122546.exe ,  2.41,  2.33,  0.12,  0.00,  6.11,  199442619,  191437000,    7976000,  211632258
1172403.exe ,  2.02,  1.96,  0.10,  0.00,  5.10,  164376830,  159211000,    5006000,  176640999
1200646.exe ,  1.66,  1.61,  0.09,  0.00,  4.33,  144147439,  128105000,   16013000,  156394680
1252190.exe ,  1.26,  1.22,  0.07,  0.00,  3.34,  109956744,  103746000,    6043000,  122229040
1261343.exe ,  1.55,  1.50,  0.08,  0.00,  4.01,  134151727,  128029000,    6001000,  146437768
1290574.exe ,  1.43,  1.38,  0.08,  0.00,  3.79,  123824211,  118803000,    4991000,  136047344
1318039.exe , 10.36, 10.02,  0.66,  0.00, 27.67,  960076789,  947949000,   11999000,  972457546
1947067.exe ,  0.42,  0.40,  0.03,  0.00,  1.31,   49770617,   47748000,    1989000,   63884426
2154023.exe ,  2.20,  2.14,  0.11,  0.00,  5.67,  184062444,  177049000,    7001000,  197477346
2166257.exe ,  1.95,  1.90,  0.10,  0.00,  5.01,  162377441,  155341000,    7015000,  174629310
2232334.exe ,  1.30,  1.26,  0.08,  0.00,  3.46,  115733773,  110721000,    4987000,  128088087
2353484.exe ,  0.43,  0.42,  0.02,  0.00,  1.19,   42247510,   38302000,    3928000,   55286740
2417935.exe ,  1.99,  1.93,  0.10,  0.00,  5.10,  166125245,  164097000,    2001000,  178444150
2451239.exe ,  0.98,  0.95,  0.04,  0.00,  2.51,   83807874,   82803000,     997000,   95961453
2610422.exe ,  1.58,  1.54,  0.09,  0.00,  4.17,  139386519,  135314000,    4009000,  151691591
2763834.exe ,  1.23,  1.20,  0.07,  0.00,  3.23,  106175565,   99112000,    7007000,  118486563
2929444.exe ,  1.63,  1.58,  0.10,  0.00,  4.30,  144338416,  130285000,   14030000,  156704766
295919.exe  ,  2.04,  1.99,  0.10,  0.00,  5.27,  171763052,  164601000,    6983000,  184118259
3179338.exe ,  2.18,  2.11,  0.11,  0.00,  5.59,  180426376,  176244000,    4005000,  192773774
3216981.exe ,  1.94,  1.88,  0.10,  0.00,  5.05,  166338948,  161316000,    5009000,  179173645
3225102.exe ,  1.53,  1.48,  0.09,  0.00,  4.07,  134523689,  126528000,    7970000,  146816030
3329733.exe ,  2.21,  2.14,  0.11,  0.00,  5.63,  183924249,  177889000,    5996000,  196126236
3550778.exe ,  0.65,  0.64,  0.03,  0.00,  1.69,   54244310,   51115000,    3006000,   66367159
3642247.exe ,  1.29,  1.26,  0.07,  0.00,  3.38,  112737696,  106602000,    6034000,  125067467
367808.exe  ,  1.62,  1.57,  0.10,  0.00,  4.32,  143966495,  136945000,    6997000,  156306806
3910390.exe ,  2.28,  2.19,  0.13,  0.00,  6.01,  203183195,  197115000,    6003000,  215451561
3954995.exe ,  1.51,  1.47,  0.09,  0.00,  3.99,  133668276,  129626000,    4019000,  145939983
406642.exe  ,  1.57,  1.52,  0.09,  0.00,  4.14,  139129183,  133097000,    6004000,  151326535
4244053.exe ,  1.31,  1.27,  0.08,  0.00,  3.53,  115255662,  113123000,    2002000,  127522868
4244951.exe ,  1.49,  1.44,  0.09,  0.00,  3.96,  132277707,  124170000,    8011000,  144499990
4308214.exe ,  2.01,  1.95,  0.10,  0.00,  5.14,  166157663,  160188000,    5969000,  178397280
437852.exe  ,  1.26,  1.23,  0.07,  0.00,  3.37,  110667384,  101699000,    8973000,  122871629
444968.exe  ,  2.11,  2.04,  0.10,  0.00,  5.39,  174211201,  172160000,    2001000,  186467775
4454227.exe ,  1.17,  1.14,  0.07,  0.00,  3.17,  107230667,  105253000,    1985000,  121187717
4575538.exe ,  1.44,  1.40,  0.08,  0.00,  3.81,  126297804,  125263000,    1002000,  138591857
4687122.exe ,  1.63,  1.58,  0.09,  0.00,  4.30,  142050061,  139020000,    3000000,  154300501
4705332.exe ,  1.43,  1.39,  0.06,  0.00,  3.69,  120242527,  120223000,          0,  132505696
4710171.exe ,  4.36,  4.22,  0.23,  0.00, 11.38,  388004065,  382978000,    4999000,  401305087
4948840.exe ,  1.23,  1.19,  0.08,  0.00,  3.45,  120350623,  117350000,    2983000,  134191286
4955519.exe ,  1.30,  1.26,  0.08,  0.00,  3.51,  113866135,  109845000,    3994000,  126140761
4973929.exe ,  1.98,  1.91,  0.10,  0.00,  5.08,  164636498,  161617000,    2992000,  177883115
5252064.exe ,  1.24,  1.20,  0.07,  0.00,  3.30,  110851840,  101811000,    8983000,  123234663
5338988.exe ,  2.30,  2.23,  0.11,  0.00,  5.92,  191805658,  182685000,    8984000,  204102680
5392190.exe ,  2.05,  1.99,  0.10,  0.00,  5.26,  170030405,  165063000,    4971000,  182279242
5701716.exe ,  2.23,  2.17,  0.11,  0.00,  5.70,  184474230,  180440000,    4009000,  196699730
5752353.exe ,  2.05,  1.99,  0.10,  0.00,  5.21,  169228544,  164207000,    5006000,  181601176
5823587.exe ,  1.42,  1.39,  0.08,  0.00,  3.82,  123627428,  119557000,    3985000,  135925531
5916430.exe ,  2.11,  2.05,  0.11,  0.00,  5.49,  176136267,  164115000,   12008000,  188352371
5981794.exe ,  2.16,  2.10,  0.11,  0.00,  5.68,  186744642,  185747000,    1004000,  200264951
6011085.exe ,  1.67,  1.62,  0.10,  0.00,  4.50,  150102151,  144061000,    6002000,  162377628
6481163.exe ,  2.11,  2.04,  0.11,  0.00,  5.44,  175656835,  166648000,    8981000,  187985486
6558725.exe ,  1.25,  1.20,  0.07,  0.00,  3.27,  106591230,   98593000,    7967000,  119203868
656243.exe  ,  1.65,  1.60,  0.10,  0.00,  4.36,  143738535,  138709000,    4989000,  155978103
6564607.exe ,  1.56,  1.52,  0.09,  0.00,  4.13,  135500097,  131429000,    4013000,  147843438
669931.exe  ,  1.21,  1.17,  0.07,  0.00,  3.22,  104870300,  101699000,    2991000,  117182474
6702597.exe ,  1.58,  1.54,  0.09,  0.00,  4.13,  133076107,  124872000,    7991000,  145421203
6904514.exe ,  1.25,  1.21,  0.07,  0.00,  3.28,  107240433,  103104000,    4004000,  119531456
6999479.exe ,  1.56,  1.51,  0.08,  0.00,  4.09,  136030398,  128998000,    6999000,  150187497
7163186.exe ,  1.33,  1.28,  0.07,  0.00,  3.48,  114105476,  112047000,    2000000,  126364221
7187002.exe ,  1.34,  1.30,  0.09,  0.00,  3.60,  122198186,  110246000,   11918000,  134437904
725590.exe  ,  2.11,  2.04,  0.11,  0.00,  5.44,  173105822,  166960000,    5998000,  185471474
7326110.exe ,  3.16,  3.06,  0.17,  0.00,  8.19,  276994481,  267961000,    8998000,  289275884
7357193.exe ,  1.41,  1.37,  0.08,  0.00,  3.83,  132416797,  128381000,    4011000,  145762448
7533897.exe ,  2.30,  2.23,  0.11,  0.00,  5.85,  191398056,  185358000,    6011000,  203687830
7537272.exe ,  2.84,  2.76,  0.14,  0.00,  7.28,  239721320,  228646000,   10983000,  253543165
7607489.exe ,  1.48,  1.44,  0.08,  0.00,  3.87,  127026483,  124928000,    1998000,  139146133
7780176.exe ,  1.56,  1.51,  0.09,  0.00,  4.14,  135653652,  128541000,    6975000,  147881988
7783737.exe ,  1.24,  1.20,  0.06,  0.00,  3.26,  105687300,  100586000,    4979000,  118100387
7852178.exe ,  2.18,  2.12,  0.11,  0.00,  5.55,  178155847,  171027000,    7001000,  190479252
7852586.exe ,  1.49,  1.44,  0.08,  0.00,  3.89,  127599911,  122508000,    4980000,  139939018
7878917.exe ,  1.21,  1.18,  0.05,  0.00,  3.00,   94985583,   89968000,    4998000,  107114742
7887387.exe ,  1.27,  1.23,  0.07,  0.00,  3.38,  109939105,  101028000,    8914000,  122198320
7900572.exe ,  2.06,  2.00,  0.10,  0.00,  5.26,  168702673,  165624000,    2993000,  181003429
8367374.exe ,  1.53,  1.48,  0.07,  0.00,  4.01,  133552434,  131554000,    1993000,  146858633
8402034.exe ,  2.01,  1.95,  0.10,  0.00,  5.18,  165080593,  158701000,    5988000,  177398599
8462887.exe ,  2.41,  2.34,  0.11,  0.00,  6.10,  196027640,  194002000,    2000000,  208183355
885780.exe  ,  1.40,  1.35,  0.09,  0.00,  3.73,  120640085,  114492000,    5973000,  132927147
954634.exe  ,  0.90,  0.87,  0.04,  0.00,  2.31,   75713373,   73610000,    1989000,   87949640
