file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1033658.exe ,  2.29,  2.21,  0.14,  0.00,  6.09,  193058253,  181588000,   11035000
1161783.exe ,  1.89,  1.82,  0.11,  0.00,  4.97,  164671591,  159617000,    5019000
1200749.exe ,  2.11,  2.04,  0.12,  0.00,  5.50,  179804040,  173785000,    5992000
1325505.exe ,  2.98,  2.87,  0.18,  0.00,  8.18,  264416213,  197536000,   66843000
1335271.exe ,  1.47,  1.42,  0.10,  0.00,  3.90,  124806655,  113895000,   10894000
1505641.exe ,  1.53,  1.47,  0.10,  0.00,  4.01,  126466227,  123440000,    3010000
1542189.exe ,  4.61,  4.45,  0.28,  0.00, 12.24,  398022067,  332958000,   64991000
1631151.exe ,  1.73,  1.66,  0.15,  0.00,  4.57,  143494335,  135449000,    8026000
1856669.exe ,  6.01,  5.79,  0.43,  0.00, 16.57,  541004332,  407957000,  132985000
1963015.exe ,  1.54,  1.48,  0.11,  0.00,  4.25,  131571373,  116597000,   14948000
198113.exe  ,  1.77,  1.72,  0.12,  0.00,  4.75,  150279802,  136325000,   13931000
1981694.exe ,  1.43,  1.37,  0.10,  0.00,  3.78,  120278486,  112236000,    8016000
2124644.exe ,  4.22,  4.09,  0.22,  0.00, 11.23,  362934422,  297898000,   64977000
2145027.exe ,  1.33,  1.29,  0.09,  0.00,  3.59,  116344713,  107302000,    8941000
2184330.exe ,  1.62,  1.56,  0.11,  0.00,  4.41,  153688015,  145690000,    7983000
2362734.exe ,  1.45,  1.39,  0.10,  0.00,  3.99,  122384987,  114341000,    8023000
2464944.exe ,  4.71,  4.56,  0.27,  0.00, 12.71,  409024194,  338996000,   69999000
2545383.exe ,  1.22,  1.17,  0.09,  0.00,  3.35,  103544329,   91575000,   11944000
257402.exe  ,  4.22,  4.08,  0.22,  0.00, 11.34,  367046436,  308953000,   57991000
2687380.exe ,  2.99,  2.88,  0.19,  0.00,  8.34,  280769602,  199812000,   80924000
2712758.exe ,  1.62,  1.56,  0.11,  0.00,  4.37,  139863295,  130817000,    8987000
2764157.exe ,  2.44,  2.35,  0.14,  0.00,  6.38,  207546747,  203512000,    3990000
2986121.exe ,  1.70,  1.64,  0.11,  0.00,  4.59,  148166996,  142116000,    6004000
3011182.exe ,  2.93,  2.83,  0.18,  0.00,  8.14,  269100611,  198054000,   71019000
3040305.exe ,  1.14,  1.10,  0.09,  0.00,  3.17,  106841232,  101794000,    5039000
3205125.exe ,  1.96,  1.90,  0.13,  0.00,  5.32,  166261943,  157113000,    9006000
3205462.exe ,  4.17,  4.03,  0.24,  0.00, 10.99,  356887281,  295843000,   60967000
3298554.exe ,  4.17,  4.03,  0.22,  0.00, 11.18,  363801797,  313805000,   49969000
3364998.exe ,  4.50,  4.35,  0.24,  0.00, 12.09,  391150800,  326098000,   65019000
3517094.exe ,  1.81,  1.74,  0.14,  0.00,  4.82,  151073376,  137948000,   12995000
3560006.exe ,  4.15,  4.01,  0.22,  0.00, 11.25,  363116352,  303892000,   58979000
3839680.exe ,  1.47,  1.42,  0.11,  0.00,  3.96,  127629127,  113646000,   13956000
3851193.exe ,  1.38,  1.34,  0.09,  0.00,  3.73,  120323846,  111273000,    9022000
4090087.exe ,  1.56,  1.50,  0.11,  0.00,  4.19,  135735560,  119746000,   15966000
4243029.exe ,  1.91,  1.84,  0.12,  0.00,  5.20,  166915303,  158844000,    8042000
4281961.exe ,  2.66,  2.53,  0.28,  0.00,  7.91,  261356477,  247314000,   14017000
430409.exe  ,  1.39,  1.33,  0.10,  0.00,  3.73,  118560776,  101603000,   16933000
4304680.exe ,  1.88,  1.80,  0.15,  0.00,  4.98,  157730553,  143637000,   14062000
436565.exe  ,  1.57,  1.51,  0.10,  0.00,  4.25,  136744543,  128588000,    7974000
4368858.exe ,  2.37,  2.29,  0.16,  0.00,  6.35,  194058545,  182965000,   11058000
4484988.exe ,  1.49,  1.44,  0.11,  0.00,  4.07,  130300193,  118341000,   11933000
4649566.exe ,  1.83,  1.77,  0.12,  0.00,  4.90,  156662728,  148662000,    7981000
4692906.exe ,  2.65,  2.54,  0.19,  0.00,  7.28,  238155714,  147072000,   91044000
