file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1061805.exe ,  0.27,  0.27,  0.01,  0.00,  0.73,   23881891,   22500000,     978000,   36412521
1094941.exe ,  0.38,  0.37,  0.02,  0.00,  1.05,   36827516,   34824000,    1989000,   49450540
1133411.exe ,  0.56,  0.55,  0.02,  0.00,  1.41,   46235001,   45100000,    1002000,   58348240
1141022.exe ,  0.50,  0.47,  0.02,  0.00,  1.25,   41322981,   40281000,    1007000,   53421358
1165956.exe ,  0.46,  0.45,  0.02,  0.00,  1.17,   36374658,   35371000,    1010000,   48480101
1344769.exe ,  0.45,  0.44,  0.02,  0.00,  1.13,   37154453,   36145000,    1004000,   49223199
1370229.exe ,  0.26,  0.25,  0.01,  0.00,  0.67,   21721044,   20721000,     986000,   33923340
1435015.exe ,  0.53,  0.52,  0.02,  0.00,  1.34,   44338952,   43321000,    1007000,   56531568
1769104.exe ,  0.47,  0.45,  0.02,  0.00,  1.17,   36859685,   35853000,     995000,   49065159
1979579.exe ,  0.46,  0.44,  0.02,  0.00,  1.16,   36256735,   35206000,     977000,   48357824
1997948.exe ,  0.58,  0.56,  0.02,  0.00,  1.43,   46789389,   45638000,    1014000,   58908785
2059363.exe ,  0.74,  0.72,  0.03,  0.00,  1.87,   61845248,   58840000,    2991000,   73950089
2061586.exe ,  0.44,  0.42,  0.02,  0.00,  1.19,   38354801,   35255000,    3021000,   54295042
2203032.exe ,  0.29,  0.28,  0.01,  0.00,  0.78,   24266812,   22138000,    2012000,   36547675
2203602.exe ,  0.46,  0.45,  0.02,  0.00,  1.17,   36737918,   35647000,     990000,   48876838
2207605.exe ,  0.28,  0.28,  0.01,  0.00,  0.73,   24160987,   24158000,          0,   36394640
2213898.exe ,  0.90,  0.88,  0.04,  0.00,  2.27,   76103745,   74000000,    2000000,   88146750
2231071.exe ,  0.46,  0.45,  0.02,  0.00,  1.15,   37097535,   36071000,    1001000,   49218192
237541.exe  ,  0.26,  0.26,  0.01,  0.00,  0.70,   24110793,   23106000,    1004000,   36169544
2407087.exe ,  0.46,  0.45,  0.02,  0.00,  1.22,   39518142,   39532000,          0,   54451124
2481996.exe ,  0.89,  0.87,  0.04,  0.00,  2.23,   75986460,   74973000,     999000,   88046098
2745547.exe ,  0.51,  0.49,  0.02,  0.00,  1.31,   41094360,   40084000,    1002000,   53289825
2774509.exe ,  0.92,  0.88,  0.04,  0.00,  2.27,   75621931,   74609000,     994000,   87683943
2832245.exe ,  0.89,  0.86,  0.04,  0.00,  2.25,   75595687,   73587000,    1988000,   87728161
2847173.exe ,  0.27,  0.27,  0.01,  0.00,  0.73,   23030825,   21931000,     996000,   35230415
3184306.exe ,  0.87,  0.85,  0.04,  0.00,  2.19,   74163306,   71143000,    3006000,   86292747
3187447.exe ,  0.28,  0.28,  0.01,  0.00,  0.72,   23993649,   22983000,     999000,   36248099
3234095.exe ,  0.91,  0.88,  0.04,  0.00,  2.26,   74712101,   73615000,     994000,   86919700
3235338.exe ,  0.56,  0.54,  0.02,  0.00,  1.43,   46205630,   45211000,     982000,   60613374
3270012.exe ,  0.58,  0.56,  0.02,  0.00,  1.44,   46976092,   44972000,    1998000,   59156101
3523845.exe ,  0.20,  0.19,  0.01,  0.00,  0.51,   17458755,   16508000,     971000,   29523566
3627289.exe ,  0.91,  0.88,  0.04,  0.00,  2.26,   74756927,   74659000,          0,   87346091
375888.exe  ,  0.28,  0.27,  0.01,  0.00,  0.72,   23176031,   21237000,    1930000,   35379709
3863251.exe ,  0.46,  0.45,  0.02,  0.00,  1.15,   37020795,   36007000,    1000000,   49012615
3901913.exe ,  0.33,  0.33,  0.01,  0.00,  0.83,   27762059,   24680000,    2961000,   39891009
3902315.exe ,  0.70,  0.69,  0.03,  0.00,  1.79,   61556226,   61459000,          0,   73679101
3903900.exe ,  0.27,  0.27,  0.01,  0.00,  0.71,   23032721,   21943000,     997000,   35329060
3903935.exe ,  0.71,  0.69,  0.03,  0.00,  1.85,   65186189,   63170000,    2005000,   78825248
3932932.exe ,  0.46,  0.45,  0.02,  0.00,  1.19,   36748044,   34729000,    1984000,   49011257
4073051.exe ,  0.45,  0.44,  0.02,  0.00,  1.13,   36983711,   35898000,     997000,   49199046
4122402.exe ,  0.62,  0.60,  0.03,  0.00,  1.61,   50304910,   47340000,    2958000,   62367170
4237499.exe ,  0.28,  0.27,  0.01,  0.00,  0.69,   23355050,   22339000,    1015000,   35491501
4526544.exe ,  0.45,  0.45,  0.02,  0.00,  1.15,   36471868,   34445000,    2026000,   48680752
4578708.exe ,  0.40,  0.39,  0.02,  0.00,  1.04,   35129776,   35120000,          0,   47313425
4581289.exe ,  0.28,  0.28,  0.01,  0.00,  0.73,   23214703,   23202000,          0,   35360686
4630635.exe ,  0.19,  0.18,  0.01,  0.00,  0.50,   17051436,   16061000,    1003000,   30648954
4718203.exe ,  0.89,  0.86,  0.04,  0.00,  2.22,   75170463,   73135000,    2003000,   89204774
4817270.exe ,  0.46,  0.45,  0.02,  0.00,  1.14,   36940491,   36936000,          0,   49154167
4913843.exe ,  0.43,  0.42,  0.02,  0.00,  1.10,   35500949,   34496000,     985000,   47778259
5032964.exe ,  0.46,  0.44,  0.02,  0.00,  1.20,   36625458,   36597000,          0,   48791056
5220552.exe ,  0.46,  0.45,  0.02,  0.00,  1.16,   37192610,   36125000,    1003000,   49437823
5383429.exe ,  0.29,  0.29,  0.01,  0.00,  0.77,   25221141,   24205000,    1008000,   37439956
5398757.exe ,  0.40,  0.39,  0.02,  0.00,  1.02,   34518558,   32538000,    1972000,   46712370
5414757.exe ,  0.58,  0.56,  0.03,  0.00,  1.46,   46347483,   45334000,    1007000,   58592215
5869113.exe ,  0.45,  0.44,  0.02,  0.00,  1.17,   36441039,   35428000,    1012000,   48575162
5884549.exe ,  0.44,  0.43,  0.02,  0.00,  1.18,   37225825,   36221000,    1006000,   50559232
591151.exe  ,  0.46,  0.44,  0.02,  0.00,  1.17,   36276147,   36216000,          0,   48394913
5976921.exe ,  0.46,  0.45,  0.02,  0.00,  1.19,   36956709,   35914000,     997000,   49150925
5980253.exe ,  0.45,  0.44,  0.02,  0.00,  1.19,   37208778,   36201000,    1005000,   49358462
6028185.exe ,  0.51,  0.49,  0.03,  0.00,  1.41,   50567972,   48551000,    2022000,   75946778
6047500.exe ,  0.54,  0.53,  0.02,  0.00,  1.46,   47246892,   45168000,    1963000,   59422206
6079734.exe ,  0.44,  0.43,  0.02,  0.00,  1.11,   35816348,   35813000,          0,   47902651
6109493.exe ,  0.48,  0.47,  0.02,  0.00,  1.23,   38027778,   36015000,    2000000,   50088179
6146072.exe ,  0.46,  0.45,  0.02,  0.00,  1.15,   36986786,   35079000,    1948000,   49131730
6186538.exe ,  0.46,  0.44,  0.02,  0.00,  1.15,   36679528,   35674000,     990000,   48863515
6200657.exe ,  0.20,  0.20,  0.01,  0.00,  0.50,   15866616,   14877000,     991000,   27839371
6265278.exe ,  0.19,  0.19,  0.01,  0.00,  0.49,   16224660,   14191000,    2027000,   28464249
635598.exe  ,  0.46,  0.44,  0.02,  0.00,  1.17,   36453730,   34426000,    2025000,   48569778
6426681.exe ,  0.47,  0.46,  0.02,  0.00,  1.20,   38007344,   37999000,          0,   50184942
6771116.exe ,  0.27,  0.26,  0.01,  0.00,  0.73,   22802690,   21663000,    1031000,   34926572
6796016.exe ,  0.45,  0.44,  0.02,  0.00,  1.14,   36645764,   36632000,          0,   49833315
6828397.exe ,  0.57,  0.56,  0.02,  0.00,  1.41,   46404206,   43435000,    2961000,   58541892
7766424.exe ,  0.88,  0.85,  0.04,  0.00,  2.25,   74801082,   72803000,    1994000,   87917462
779257.exe  ,  0.90,  0.87,  0.04,  0.00,  2.23,   74772869,   73763000,     996000,   86967837
779384.exe  ,  0.25,  0.25,  0.01,  0.00,  0.66,   23942630,   22957000,     998000,   38580509
7804624.exe ,  0.27,  0.26,  0.01,  0.00,  0.70,   23239444,   21293000,    1935000,   35355232
791293.exe  ,  0.95,  0.91,  0.04,  0.00,  2.34,   78451328,   77481000,     993000,   90639055
8425383.exe ,  0.42,  0.41,  0.02,  0.00,  1.15,   39785469,   39791000,          0,   52348147
8455115.exe ,  0.39,  0.39,  0.02,  0.00,  1.09,   39634502,   39627000,          0,   52528498
8540612.exe ,  0.89,  0.85,  0.04,  0.00,  2.25,   77555025,   76530000,    1006000,   91241728
