file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1099920.exe,29567223,146761,15846119,59228,14430319,60507,108200,586192,35872130,1670,31544869,807,885,99257687,133,0.33,0.11,0.1,0.01,0.0,11314721,9728000,1080000,59901002
1141254.exe,30361733,191789,14792543,62598,14201578,59493,164851,649463,39538110,2696,32641369,646,824,101729778,525,0.33,0.13,0.13,0.01,0.0,10770773,9474000,1052000,24903057
1164955.exe,34961881,169848,18840902,56223,18850783,57429,144295,695248,46880414,2454,38703986,3478,891,112643213,525,0.36,0.15,0.15,0.01,0.0,12394694,10127000,2025000,26316344
1192925.exe,80058403,198652,43622080,66049,43136552,61118,141897,785716,88587070,3920,81235778,2670,1269,233407994,520,0.73,0.3,0.3,0.01,0.0,24241810,20967000,2995000,38499842
1253138.exe,75127062,202018,44047380,65684,44334609,57879,107201,714303,88878941,2987,79260959,5612,1543,230860900,324,0.78,0.31,0.29,0.01,0.0,23850923,22638000,984000,37746090
1346798.exe,80909793,353220,43525600,67782,42232036,68089,189471,871466,92801513,5131,84905048,5836,2042,237326707,911,0.83,0.34,0.32,0.01,0.0,25252234,22988000,1998000,39716435
1399024.exe,76160718,154976,43784869,62590,43670104,55420,91393,668466,86283699,2520,78103025,4352,1267,224313545,127,0.7,0.27,0.27,0.01,0.0,23850289,21659000,1969000,38134425
1604797.exe,28870489,229246,14021556,61042,14007916,61709,155947,637028,40976139,2572,33089573,661,830,99891641,526,0.34,0.14,0.13,0.01,0.0,10775704,8594000,1909000,25115396
166404.exe,75768986,179682,44036573,79017,45287188,58495,115453,712649,86120378,3154,78666314,3043,1380,226443455,128,0.73,0.31,0.29,0.01,0.0,23171365,22958000,0,37491411
182932.exe,35184718,555149,24612811,79265,24594870,77300,226373,1206527,55643484,4428,38886228,7000,2269,124514723,1308,0.47,0.19,0.18,0.01,0.0,15454339,12059000,3014000,29556605
1840297.exe,27832919,250387,14577428,63968,14503119,59541,150495,608226,40789659,3987,32646724,947,1133,100305082,527,0.33,0.13,0.13,0.01,0.0,10919555,7775000,2915000,25065790
1859305.exe,29663412,207704,14198106,61555,13979398,59066,154813,634003,39747862,2683,32947571,663,873,100536648,524,0.34,0.14,0.13,0.01,0.0,10700161,10311000,0,24892483
1863270.exe,30247729,194270,15025410,60976,14249903,60589,162642,651980,40269432,2686,32722367,593,998,102887762,524,0.31,0.12,0.12,0.01,0.0,11200345,7939000,2977000,25441616
1923894.exe,31115355,271685,16960240,59162,16692188,59443,201061,690102,42046874,3243,32308636,5288,1679,103362868,915,0.36,0.13,0.13,0.01,0.0,11785650,9444000,2098000,25942996
1956910.exe,28178853,296902,16211431,60268,17183054,60897,160640,718705,46504449,4593,32309782,6921,2629,100543548,1042,0.4,0.16,0.15,0.01,0.0,12235967,9887000,1977000,26542358
2025154.exe,28738034,228853,14399856,58895,14359983,60261,157330,612096,40402547,4577,33081244,790,758,100709782,523,0.36,0.15,0.13,0.01,0.0,10830515,8683000,1929000,25105138
211894.exe,27448389,316894,14213375,56804,14253220,56175,179250,660749,45593105,4587,36717495,5612,1446,103073592,914,0.4,0.16,0.14,0.01,0.0,11983947,7748000,3874000,26356363
2158936.exe,79309277,274527,46274969,67141,44915342,67683,162770,950673,94600376,5440,81069376,7777,2126,239116209,1035,0.8,0.32,0.31,0.01,0.0,25536685,21212000,4040000,39784510
2165152.exe,76004050,380001,42959040,63773,43667051,65426,151838,831375,94697844,6770,83021690,4741,1805,234552486,908,0.81,0.33,0.31,0.02,0.0,25324317,23045000,2003000,39843997
217838.exe,79090726,272124,46171460,69583,45349966,69927,163963,954076,94753615,5919,80417901,7106,2204,235820228,1034,0.8,0.33,0.32,0.01,0.0,25399808,24182000,1007000,39627150
