@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-psys/' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'power/energy-ram/' real
@attribute 'power/energy-gpu/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
901059,133239,4476866,136288,4541965,113446,95773,815176,104843997,3235,298535,361,738,75105512,133,0.79,0.26,0.24,0.02,0.0,29432591,28157000,1005000,43802425,1
1173009,135907,3231801,49719,3046259,50275,82536,642739,69971317,2647,457159,711,1092,87695667,133,0.52,0.18,0.18,0.01,0.0,19035695,17779000,987000,33351730,1
185074994,928924,124797460,1251801,129232954,961189,266443,2619875,245031796,19483,179284521,15029,7264,557390118,909,2.5,0.74,0.71,0.05,0.0,98208104,90712000,6977000,157818910,2
193787912,507366,121353960,1457996,120743220,1441868,204078,1853448,254406014,9501,192385569,11588,5483,589316584,1003,2.13,0.87,0.86,0.04,0.0,68441340,67167000,1002000,82540398,2
134703297,6679771,88479322,1774065,90177072,1608973,1121356,7328911,335715691,104478,145266239,10679,9608,446509934,2870,2.7,1.02,0.99,0.06,0.0,91165018,83863000,6988000,105628603,2
66073219,435513,48185628,1514184,49179904,1477812,183253,1263936,134105186,7907,75283262,1525,1568,237836154,523,1.08,0.36,0.35,0.02,0.0,39800431,37537000,1975000,54105673,2
194035392,749517,121123940,1502615,119746487,1466207,284493,2414119,256213134,15634,197382327,5843,2044,586543263,908,2.19,0.89,0.87,0.04,0.0,69167092,66797000,1993000,83361631,2
81032500,481154,68056492,1466697,68720308,1437712,199545,1496823,159298913,4945,81600343,3265,2633,329983530,524,1.35,0.54,0.52,0.02,0.0,42936485,41432000,986000,57275893,2
196839256,407318,119928144,1437119,118747796,1424580,186514,1692387,245402214,9581,192810759,12623,2560,591620727,521,2.13,0.86,0.84,0.03,0.0,66575908,64262000,2008000,80884505,2
194972272,895004,121734567,1491331,121798697,1476752,285955,2592944,263895970,12264,193886099,19057,9541,584949344,1905,2.24,0.91,0.89,0.04,0.0,70976684,64612000,5964000,85268268,2
196360378,478798,121818218,1467517,120870998,1453077,197636,2018317,250979841,10369,193921749,12891,6846,596145438,1004,2.13,0.87,0.85,0.04,0.0,68522790,66163000,2004000,82803630,2
67183439,860465,43530326,1571595,45649796,1437575,223449,1736164,134441944,7599,72480409,1474,1723,250211447,916,1.13,0.45,0.42,0.02,0.0,36106262,33765000,1986000,50544161,2
66404224,856149,46708778,1659696,46497155,1613959,189116,1691313,135662163,8027,75449127,6575,5610,249874874,1431,1.13,0.45,0.43,0.02,0.0,36306650,29960000,5992000,50498712,2
91669108,1180786,86290851,2296103,91230745,2343725,433693,3105473,253610173,12005,96686118,10085,7378,430729461,2333,2.04,0.81,0.78,0.04,0.0,68742015,67401000,1005000,82940174,2
194426818,484049,123590248,1161746,123766256,1267755,199840,1778257,253097613,8596,186275477,13763,3810,586488632,520,2.1,0.86,0.84,0.04,0.0,68009562,65698000,1990000,82461951,2
195898962,792009,122155454,1488393,120039883,1497597,307119,2460689,256334172,16794,196093265,7625,2222,596604749,957,2.17,0.85,0.82,0.04,0.0,69766479,64505000,4961000,84174396,2
190834369,462288,120326953,1479740,120883264,1499010,183861,1662279,252376508,10415,198209241,10638,2699,577134603,518,2.19,0.87,0.84,0.04,0.0,67767742,65458000,2014000,82302504,2
67361166,770770,43397523,1622395,45644999,1500143,235721,1839261,128360783,7310,73560153,1389,1660,251277159,916,1.08,0.41,0.4,0.02,0.0,34947097,30530000,4070000,49137329,2
68340072,767263,43455194,1626018,45133530,1493193,231098,1793217,128222304,7499,73256034,1681,1668,251186565,917,1.12,0.42,0.4,0.02,0.0,34920287,30669000,3957000,49370986,2
88653616,500287,51214526,1641700,46480877,1986915,138925,1361861,134908015,7638,80249623,5749,5089,297154614,786,1.11,0.44,0.42,0.02,0.0,36198224,33934000,1996000,50533266,2
188808317,401445,119402274,1350140,120898490,1379801,193587,1804085,240798792,10852,192857914,10114,3119,571195315,522,2.0,0.73,0.71,0.04,0.0,71452536,70160000,1002000,85790059,2
68197220,779330,46216547,1777747,47974176,1506041,235744,1763411,124255648,11391,74824196,1660,1510,250622687,916,1.07,0.4,0.39,0.02,0.0,33718283,30244000,3024000,48209989,2
150337326,5236031,101074897,862434,99986817,865598,1698463,10814923,382799570,165678,161514323,29272,8049,500779026,3386,3.35,1.09,1.05,0.08,0.0,120356374,107791000,11976000,189007575,3
161060695,5019316,117034563,2424783,115752957,2507963,1543456,11736341,414122118,204644,147932894,14137,5960,514919964,2481,3.36,1.3,1.26,0.08,0.0,112164053,104674000,6978000,126196889,3
154892531,4965113,123563055,2391822,127778000,2382060,1568427,10384381,428994904,175249,153053956,15235,8086,515701732,2872,3.54,1.35,1.3,0.08,0.0,116157853,109824000,5990000,130497689,3
131725415,4819721,91802069,812585,92512885,816909,1445139,10120587,354064252,183570,129660379,19656,3552,416170870,2479,2.8,1.06,1.03,0.07,0.0,96892707,92570000,4024000,111283291,3
197378169,4964341,145554438,2868630,146453509,2938889,1623175,12589404,947288190,392455,199982146,70288,947625,682605958,2477,7.28,2.84,2.75,0.15,0.0,254310338,188812000,64935000,268573467,3
358932246,5009033,223105462,1037777,225914287,1025557,1479710,10652210,589782922,171541,366014100,28435,8034,1079084017,2668,4.94,1.89,1.84,0.1,0.0,159782201,156485000,3009000,174145047,3
382504500,5111779,241054666,1579101,242080530,1591051,1594562,12607352,1099542101,386465,389789698,35283,207779,1175126370,2475,8.89,3.27,3.17,0.17,0.0,296051821,252752000,42957000,310681715,3
211945988,5291564,155000655,2969389,155851792,2985501,2543321,12597447,997709868,523843,215249673,26744,416405,728963609,3258,7.95,2.87,2.77,0.16,0.0,269109299,211849000,56959000,283634520,3
405983186,5057648,257512263,1520278,257513002,1528074,1552462,12690046,1116300266,387992,410825054,323658,210100,1265148156,2474,9.01,3.35,3.25,0.17,0.0,302288745,231997000,69999000,316652855,3
405224945,5138229,256393410,1504204,262187197,1509108,1611421,12888104,1119495243,388039,415865952,569278,215209,1246875830,2666,8.8,3.46,3.35,0.17,0.0,302436153,238004000,64001000,316817390,3
356853378,4997560,224965022,1050916,226434845,1036627,1575773,10981687,596088783,172708,363572617,23591,7778,1075841309,2671,4.99,1.93,1.87,0.1,0.0,161035399,154752000,5990000,175308862,3
147522939,5026546,99116127,866875,102394100,897757,1845000,10248476,394714049,158706,164792737,13518,7559,509898814,2478,3.08,1.14,1.1,0.07,0.0,104781631,99451000,4972000,118961939,3
145541255,4846432,105833357,785737,113614218,793406,1455957,9539705,372951115,182373,144423715,15699,5397,469465822,2868,2.99,1.14,1.11,0.07,0.0,100756105,94410000,6026000,114996746,3
405905616,5071359,256953475,1597317,257259242,1605416,1596448,12988665,1124423507,395975,408474684,31940,211882,1257998745,2474,9.15,3.36,3.25,0.17,0.0,303623128,237192000,66053000,317864115,3
145249520,4909269,108686922,2556715,111735024,2534999,2511113,11051534,449687814,303528,157612657,25108,8678,513149679,3650,3.68,1.35,1.31,0.09,0.0,121940906,112663000,8973000,136421134,3
194829058,5012824,134705097,1299105,140130396,1291200,1534901,11974175,891750520,389120,200423133,508656,212654,650620935,2869,7.1,2.59,2.5,0.14,0.0,241225071,181945000,58982000,255696165,3
415594713,6609146,259116283,1937373,259346815,1926489,1644839,12733379,1156085043,381594,418107376,516627,411760,1277750844,2475,9.46,3.54,3.42,0.18,0.0,312604568,247105000,65027000,327024867,3
200548753,5220789,130978462,1304618,131890845,1311618,1776574,12103256,910258493,375510,215708238,579057,210383,682062378,3259,7.25,2.62,2.54,0.15,0.0,245947845,192465000,53128000,260511963,3
212114844,4689591,139754920,1339310,138479180,1362635,1746997,12450706,899300457,389385,209419622,550487,210007,706285866,2870,7.18,2.58,2.5,0.14,0.0,242871593,170027000,72584000,257715492,3
215391816,5127842,141861823,1307193,142737416,1294945,1495920,11803361,899147365,376336,218992450,26102,208519,704525256,2674,7.21,2.6,2.52,0.14,0.0,242638886,183222000,59071000,257004109,3
135601812,5634463,92407149,766640,93833097,722620,5838270,13212556,432324111,493597,136295016,50012,78922,472072116,8585,3.96,1.16,1.1,0.13,0.0,146752277,120395000,25870000,199876043,4
128640198,6275199,93179226,992160,92910931,891777,6216305,15065497,484468914,672314,128649838,55790,94537,454101776,6384,3.86,1.37,1.31,0.13,0.0,130725653,119462000,10950000,145174937,4
349986295,3844106,219253136,985605,216788543,981442,4605867,12417473,603156723,414317,344152522,46568,15301,1073726712,5948,5.03,1.95,1.89,0.13,0.0,162718796,148463000,13949000,176993019,4
136892494,6359462,94953626,689390,89130808,684683,5490452,16800350,455789844,696277,137283447,18596,7212,496226103,3463,3.68,1.3,1.26,0.12,0.0,123409814,118999000,3999000,137823580,4
373033963,6418003,240604542,1190768,235502199,1172345,7451103,17988211,760174839,693300,352329136,37623,56935,1129525118,7963,6.24,2.35,2.26,0.18,0.0,205963616,193551000,12034000,220279875,4
174061690,7969556,126028959,706298,126383454,698988,10025735,19398684,605911583,1068291,174785224,80237,19138,629836377,13172,4.95,1.8,1.72,0.18,0.0,163398871,145068000,18008000,177527248,4
350912474,6266823,222467068,1252776,220222162,1187906,5972370,14727008,691301001,618828,349407615,50321,99159,1083050146,5994,5.68,2.12,2.05,0.15,0.0,186574091,174127000,12008000,200937497,4
141098307,4886376,97678879,629082,96154306,624053,5293481,12883135,437823949,463719,149592273,41782,10619,522519758,7641,3.52,1.25,1.2,0.12,0.0,118796807,100452000,17902000,133406429,4
127067433,4501933,89325195,659960,85878139,666617,4070156,10670540,415488681,511995,127566945,14394,4979,454980087,2875,3.34,1.19,1.14,0.1,0.0,111544204,108241000,3006000,126057450,4
122681945,4943354,87533636,818568,88171303,811492,4936262,13159209,395458433,445490,127773307,41911,9788,443635667,6344,3.21,1.15,1.1,0.1,0.0,106158421,91868000,13980000,120518074,4
348579502,6596317,220478429,1168380,218138254,1184366,6709259,17964184,700078245,678373,346002123,46404,39019,1063736078,5449,5.79,2.15,2.08,0.16,0.0,187775026,175487000,11965000,202247735,4
128437876,5948620,87712702,686950,82763746,701243,5704390,16685490,461557756,743129,130081258,23036,50114,456166594,3453,3.73,1.33,1.28,0.12,0.0,124096007,117695000,6035000,138362431,4
348010129,6582004,220146611,1205647,217380451,1212671,6771296,18161981,696554530,676153,346171423,44875,39579,1063034509,5500,5.79,2.14,2.06,0.16,0.0,187993622,177600000,10033000,202179640,4
347110542,4647101,223693652,963851,217777009,964038,4166988,11173288,619631504,425963,337107908,55168,73192,1057808189,5955,5.22,1.96,1.89,0.13,0.0,167707082,157387000,10024000,182197447,4
371507423,4689246,232290283,869792,225746419,840055,4851151,13312110,645637803,452885,367028977,54657,12197,1154702528,7573,5.39,2.01,1.94,0.14,0.0,175260849,159968000,14997000,189576478,4
123203587,4575348,87768437,741154,88342850,725529,4472759,10873267,386474395,449629,125736901,36979,51901,439241453,6342,3.12,1.13,1.08,0.1,0.0,104426025,96062000,8005000,118786621,4
120159649,4547737,84262968,914507,85325175,954759,5310408,13287345,441550817,585547,127951608,28505,10935,426482389,4168,3.48,1.28,1.23,0.11,0.0,119447791,110008000,9000000,133720997,4
374938071,5795141,239952291,1287266,234085251,1299793,7234067,17657715,754259934,687742,356371422,55619,24099,1147550371,7572,6.21,2.3,2.22,0.18,0.0,203802086,186532000,16957000,218183176,4
130832862,4620438,88652047,653883,86745503,660038,4152225,11011425,415983521,548861,132409779,20571,5466,465123594,2882,3.28,1.21,1.16,0.1,0.0,112053660,106641000,4983000,126560798,4
129865116,5469040,93090089,636411,90770163,611245,5434698,13681112,424563635,667718,124041268,35360,50100,446476196,6117,3.35,1.23,1.18,0.11,0.0,114836139,104423000,10040000,129047022,4
221277638,7848457,158086650,1047678,152799176,1027511,9003851,20733997,650211197,703708,213303900,58286,53111,828417950,12767,5.64,1.8,1.71,0.19,0.0,205094071,174516000,30088000,260521222,5
401858571,7319445,252677803,966410,246218333,980580,6910003,19045407,784520322,814096,388807708,45250,112532,1242335837,7646,6.39,2.43,2.36,0.18,0.0,211976664,188738000,22968000,226342029,5
167046731,10501538,122554115,1314738,126770003,1217531,9499858,18873327,688577877,1056680,167735240,52141,240306,590323726,12639,5.43,1.94,1.86,0.19,0.0,185861704,164536000,21068000,200110021,5
466055664,8821488,309677051,1430717,303900291,1336770,10217721,26178851,1013824680,786357,456400007,146690,133328,1544594686,14079,7.73,3.04,2.95,0.22,0.0,246446054,223007000,23000000,260758796,5
388903152,7468655,249647248,1280600,248742687,1246101,8045078,19139914,798000902,1054432,378481586,42110,144760,1195395086,7207,6.55,2.48,2.39,0.19,0.0,215606609,199295000,15943000,229805265,5
161550966,7803200,121009926,1202194,120405135,1191755,8741706,19280411,630061272,884156,159595254,28902,60294,570463501,8144,4.96,1.74,1.67,0.17,0.0,171203765,158804000,12061000,185504464,5
164933184,8036677,120147640,1227598,120260810,1230544,9300853,19918132,630627021,902856,164400369,35213,80178,578648910,7364,4.92,1.78,1.71,0.17,0.0,170303910,150967000,18995000,184517316,5
170682512,6739261,108069102,1052629,101543988,1099812,8633932,20081463,600277597,860396,169692557,25697,53562,605127007,4952,4.75,1.74,1.67,0.16,0.0,161800851,150536000,10966000,176212486,5
386692978,6313414,245117625,1135293,242135078,1241784,7685860,19661518,776930897,733961,393962996,32628,31282,1227683290,6426,6.33,2.36,2.27,0.18,0.0,208174128,196898000,10994000,222633805,5
212207859,7918311,162625788,937095,163872511,967042,8751419,20592237,678191300,779293,202674668,77420,48169,794980207,14528,5.5,1.99,1.92,0.18,0.0,182796307,155375000,27065000,197165113,5
158387173,7194748,111934716,958747,109662727,978339,7258225,17100566,528350992,720710,171179011,32600,49189,580279486,6821,4.19,1.49,1.44,0.14,0.0,143723314,131449000,12041000,158098956,5
158064716,7049361,112015214,946821,109558709,946165,7403588,17811477,527205269,705795,170090478,26748,22428,573950871,6429,4.23,1.51,1.45,0.14,0.0,142870266,132615000,9971000,157280363,5
392677939,7632866,246674613,1307852,244860053,1171710,7968337,19036404,796130362,972861,387533993,34383,125577,1218579237,7206,6.53,2.43,2.34,0.19,0.0,213637746,198379000,15028000,227942563,5
161084582,6735233,106115092,1143669,104043755,1184590,7631425,19233676,586482208,820479,176084096,23069,51077,592518914,4735,4.68,1.68,1.62,0.16,0.0,158878393,148602000,9973000,173459342,5
200400165,9791425,139702349,913754,138818585,902016,11548398,23889332,689611410,1197754,201143175,60628,46831,740259213,12589,5.53,1.98,1.9,0.2,0.0,186016273,156760000,28955000,200307896,5
226466901,11523373,169320139,984690,167474966,971396,14402012,26712544,795295155,1594851,217132722,67379,67470,836839984,13242,6.5,2.34,2.23,0.24,0.0,215288304,187884000,26983000,229697488,5
234977295,8505307,175908154,965900,176796615,994384,9986568,20530541,725908139,863776,227583205,63452,56135,853634720,15451,5.81,2.11,2.04,0.2,0.0,195316510,168040000,27006000,209596639,5
202885577,8424251,138006782,996531,131602202,976130,9793556,21161610,656933120,886006,194974276,53717,41052,744668258,11209,5.23,1.87,1.8,0.18,0.0,177255204,150955000,25992000,191548657,5
188877079,7324272,129849724,946298,129033811,914686,8524664,19014974,595198213,791143,194401789,39802,28149,696277169,9357,4.8,1.69,1.63,0.16,0.0,160904686,137570000,22928000,175210632,5
165289201,5802403,117338153,786926,113944074,801160,5837045,16306869,554353956,828140,160192522,14361,11716,567728767,3653,4.31,1.51,1.45,0.14,0.0,151240072,143902000,6995000,165595128,5
756075011,2534776,446533139,3583830,449417290,3428668,1172424,7530264,950111108,44376,752829395,44630,25773,2276260437,3255,8.65,3.15,3.04,0.16,0.0,287556972,265020000,22001000,359462280,6
644732904,1195270,398292102,3118105,398488279,3209223,367962,3765593,743715168,24218,651227161,28190,11361,1897957353,1557,6.37,2.59,2.51,0.11,0.0,201366276,195097000,6003000,215771463,6
209029320,2444673,131723856,1634642,121905176,1791824,571987,3536598,300533329,23308,206784788,16010,5527,646980524,1696,2.51,0.99,0.97,0.05,0.0,81373561,76044000,4937000,95587932,6
284921625,15958340,210649162,9824494,207613570,9657113,13893654,40234333,1286826544,1643263,281622627,71191,29954,954662904,9845,10.06,3.64,3.51,0.31,0.0,347097805,330717000,15986000,361355506,6
326310580,14915581,232935300,11458803,231361380,11211985,13122130,38091857,1331542890,1501122,325737825,68506,53146,1051974601,9822,10.55,3.78,3.64,0.31,0.0,359967996,346717000,12989000,374265699,6
683370477,10067809,466269282,2757243,470025018,2558037,1032863,6124233,958338505,37439,695728788,44555,15001,2138308566,3841,8.05,3.2,3.11,0.14,0.0,258752906,252369000,5985000,272915511,6
656542308,3106473,420247749,5120395,415676187,5354121,543645,5341452,846216502,35572,661071935,43848,24614,1963332389,4280,7.22,2.89,2.8,0.12,0.0,228934264,220688000,7988000,243247068,6
238313999,7293957,168683329,2603950,171475627,2677606,5270693,16066164,528761905,183429,245662786,41155,14985,829100701,8068,4.35,1.69,1.64,0.12,0.0,142910425,130663000,11969000,157310689,6
382396176,7356168,248833850,6802673,248465543,6752957,6026600,13843460,963747560,120211,381667409,223727,101467,1389361450,41429,7.73,3.01,2.91,0.18,0.0,260144989,195878000,63960000,274797016,6
227968066,9225314,191636828,2303468,190375400,2316290,734863,5224326,514763433,20920,229506460,20744,9058,857381619,3846,4.09,1.54,1.49,0.08,0.0,138948152,130662000,7979000,153161501,6
683689325,10059299,465922788,2738619,468543072,2541388,953120,6155541,960678656,37727,696322445,49432,16018,2138688172,3841,8.06,3.21,3.11,0.14,0.0,258634345,250363000,7979000,273074202,6
206487681,10397175,158963876,6640655,156359826,6568840,4395081,26874424,606697180,237273,202797149,36143,23809,760139715,7757,4.89,1.87,1.81,0.12,0.0,163549592,146309000,16920000,177942497,6
217014258,10014350,172231973,2127136,170350003,2178293,994596,5123240,502951482,24589,218141629,29195,25607,737229498,4431,4.0,1.51,1.46,0.08,0.0,135721430,129484000,5976000,149869985,6
145156498,2043763,151078307,3200008,146341060,3168113,815434,4834332,316828031,13311,140950913,11793,7477,681429846,1889,2.63,1.04,1.0,0.05,0.0,85170670,79779000,5049000,99595404,6
224124289,2295579,145319037,3598180,139969939,4046430,1351673,5142296,406347086,21535,216545023,31236,9784,714351392,4946,3.33,1.31,1.27,0.07,0.0,109421378,99062000,10006000,123567348,6
632026074,1034871,392867754,3571359,392955430,3333636,343497,3754772,740703661,23721,643839949,26236,9659,1882730019,1106,6.36,2.56,2.49,0.1,0.0,200623325,197332000,3005000,214949511,6
718025868,28320655,457212601,2899092,454569871,3037056,1019603,6960634,1095617309,40223,726384605,46742,17815,2117211787,4579,8.94,3.52,3.42,0.16,0.0,296263026,285721000,10025000,310584570,6
175216059,1855664,132916310,2551448,130625094,2532431,939647,4449095,328019141,20919,174286452,26202,11692,611814968,4797,2.71,1.05,1.02,0.05,0.0,88799185,76497000,11921000,103109679,6
312590827,26278342,240879579,7394852,240472850,7325243,5062853,19588177,1131288661,469790,318741992,56413,19685,1023315505,8553,8.71,3.27,3.17,0.21,0.0,305400561,291884000,12994000,319726967,6
654573572,6178288,423495692,3406767,423079152,3410474,3452591,15264062,1050298725,444333,665027134,44653,16729,1953081014,4428,8.85,3.4,3.3,0.18,0.0,283835546,274135000,8971000,298217980,6
307388612,6528326,204630450,94361,202534862,113269,134016,13890104,317827950,14228,297777056,4704,4039,1424472482,233,2.85,1.01,0.98,0.05,0.0,102865256,99433000,3043000,165941497,7
644528170,28308175,301010240,464009,301491585,462583,17951504,54320683,1330976865,293780,644989598,413330,344482,2095462148,98337,11.26,4.43,4.25,0.34,0.0,358969055,194622000,163682000,373382444,7
