file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1655552.exe,81341024,1504933,94164586,2572560,97307637,2489350,458304,3367334,227576809,17613,76478887,23347,7248,453455486,3660,2.22,0.57,0.54,0.05,0.0,91787966,70238000,21071000,159619373
174258.exe,127867639,2735862,183749359,17999600,179422393,18459239,549694,5784261,667162287,25124,122958826,23632,13824,840190261,4204,5.24,1.9,1.84,0.1,0.0,183235342,178955000,4021000,197662374
1787832.exe,129800999,10285292,214215242,18367437,221383997,18170127,2297841,11531835,754180865,47639,130962418,39222,30493,913453055,8302,5.98,2.21,2.13,0.13,0.0,203920583,189691000,13977000,218377251
1821852.exe,88199498,271621,123219774,13040600,123297556,13042015,121120,2390382,573722765,14739,88108250,1782,4025,524454687,137,4.37,1.61,1.56,0.08,0.0,155080263,153813000,998000,169222506
1898852.exe,31561720,106221,14083250,126948,13962304,128181,89154,659465,61087802,3631,32945520,178,419,100359338,136,0.5,0.19,0.18,0.01,0.0,16446383,14083000,2011000,30340551
2048785.exe,90337763,218670,133744448,13269541,133728688,13304250,109573,2365983,606691898,16564,89644392,1859,4793,577370850,133,4.59,1.7,1.64,0.08,0.0,164056623,162755000,998000,178376323
2054972.exe,95563102,1932951,154849435,16593656,152126967,16783041,605967,4350315,613882896,20848,91005924,21315,9379,685835589,3620,4.8,1.72,1.66,0.09,0.0,166068586,158815000,6991000,180477083
2110174.exe,96787799,16945758,182430156,17109806,182411010,17158180,1790278,16860409,708451508,35820,93615155,37042,19290,830364954,6286,5.47,2.05,1.98,0.11,0.0,192836457,178576000,13966000,207071819
2254880.exe,137585593,8251063,158417214,5286310,153738276,5120195,4754788,19236346,1547672526,118549,142175414,14269,15617,806915442,4239,11.99,4.46,4.31,0.28,0.0,416779180,410382000,5990000,431106194
2271051.exe,86970180,271084,125619977,12880543,125875334,12920267,124532,2504991,620678265,15338,86904354,1494,4156,493751121,134,4.69,1.72,1.66,0.08,0.0,167384532,167153000,0,181632581
2381283.exe,156559232,17136324,264753005,18077240,263714901,18505092,2891083,11796837,845744265,47274,144561993,47644,20100,1080076815,8451,6.77,2.47,2.38,0.14,0.0,227265431,215961000,10998000,241485066
2384994.exe,114985048,18048615,223909944,16341130,226994444,16384311,1877423,13940517,714875033,41210,113496794,44324,16758,901210882,8302,5.63,2.01,1.94,0.12,0.0,195578136,178320000,17030000,209943301
2447635.exe,119656057,12556847,187938504,16490635,183666734,16304891,1973996,13103415,675288973,46015,117178205,46927,13954,931355329,8298,5.43,1.96,1.9,0.11,0.0,182805766,171438000,11028000,196972491
2460677.exe,85574455,268774,124329263,12891033,124348691,12927399,119501,2375613,609303510,15162,85601673,2429,4331,488466861,136,4.63,1.71,1.64,0.08,0.0,164500607,164236000,0,178718041
2671073.exe,87691677,3158391,169988011,4149198,169543913,4254201,618645,3857856,330951727,18620,90520561,13172,12038,671974337,2181,2.63,1.01,0.97,0.05,0.0,88883979,86315000,1984000,103137306
2671088.exe,86672452,3704699,164151226,3857694,164796854,3734692,1497621,4849337,328265025,25246,80893348,25182,7224,618336717,4230,2.62,0.99,0.95,0.06,0.0,89253467,80989000,7998000,103685396
2675921.exe,127640320,12655268,240409392,18012352,244474644,17516556,2221511,13633037,753722474,64941,134470441,43552,17418,992461297,8301,6.01,2.17,2.1,0.12,0.0,203882208,193642000,9981000,218197802
2675933.exe,130259992,13730734,239747098,18151055,241292868,17724163,2103025,10537907,752582421,63897,137275748,42228,16141,1006261410,8302,6.09,2.17,2.09,0.12,0.0,203812104,189480000,14035000,218158847
2844052.exe,64424372,1561688,26183344,147527,25278679,144159,1779209,2363079,157904336,23903,65703874,39691,8329,196520460,8517,1.28,0.48,0.46,0.03,0.0,42984358,29463000,13207000,57139187
2942024.exe,89930720,2915377,101403639,2883687,95074365,2975073,1333167,5503591,257310265,24962,88269194,40047,13401,513902804,7148,2.1,0.81,0.78,0.05,0.0,70249343,58837000,10969000,84656223
