file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1017851.exe,66652255,14183275,27241923,4938337,28171621,4796896,158284,1872226,229621389,12258,68405606,1906,2377,170064655,174,2.17,0.61,0.58,0.04,0.0,86768463,85341000,1004000,136670423
1222596.exe,67976109,14183477,55555777,4917404,58912998,4719054,104636,1371219,228500794,7458,78088343,1689,1951,229488019,171,1.91,0.76,0.74,0.03,0.0,62225113,61937000,0,76532602
1333078.exe,67877455,13721624,30828708,4709210,35680566,4584041,99477,1250872,236920443,7061,76518519,2022,2133,158851000,206,1.92,0.76,0.73,0.03,0.0,64381930,63175000,1002000,78514436
1497005.exe,188760479,12798203,60409547,5290892,60688112,5363676,108065,1462335,282050413,8138,192852208,1432,2247,440738779,181,2.3,0.9,0.87,0.04,0.0,76671005,75450000,992000,90884783
1682543.exe,93600472,14270961,33357528,5201613,34339117,5194947,119319,3521857,224963117,8364,94978547,1692,1921,197424294,222,1.81,0.72,0.7,0.03,0.0,60735007,60501000,0,75002542
1738528.exe,768152910,24267848,608333807,5831167,609468408,5800205,179719,24431220,1164983609,38492,773606507,5226,8258,2622928188,226,9.88,4.17,4.06,0.16,0.0,313915174,311669000,1997000,328139087
1753870.exe,68317754,26706568,41081386,8887043,45999858,8607721,109508,12547576,331075474,10712,81579572,2177,2489,241545792,185,2.65,1.04,1.01,0.05,0.0,89909308,88497000,1005000,104293056
1769129.exe,762256052,23915869,602640619,5780780,603210216,5778761,145228,16826335,1094803626,27985,765969766,2894,6993,2592776600,214,9.45,3.88,3.78,0.15,0.0,295373471,294036000,1000000,309669275
1818972.exe,68232233,7989646,30368376,5044007,35161961,4849593,120230,1226622,206870913,5636,77863355,1000,1403,155061448,189,1.65,0.65,0.62,0.03,0.0,55521524,54223000,1004000,69913913
1943931.exe,66025078,13032444,29171835,4499775,29078682,4501830,120050,4289687,212710091,5873,66468384,630,1289,151155691,212,1.71,0.68,0.66,0.03,0.0,57764063,57498000,0,71919045
1968707.exe,67364795,26548966,48479986,9602277,52766962,9312958,103560,19957104,339324051,10145,78283252,2192,2518,205173196,221,2.68,1.04,1.01,0.05,0.0,92203593,90953000,999000,106594823
2174475.exe,66043928,5957289,41530052,4536263,41332469,4525867,113250,1253977,214898459,6906,66000082,600,1279,184390310,184,1.72,0.68,0.67,0.03,0.0,58363139,57086000,1001000,72658981
2399424.exe,76723909,13840339,28715781,5191916,29098873,5181705,117234,3623826,212518700,6211,78226073,731,1273,156741428,212,1.7,0.67,0.65,0.03,0.0,57358553,55082000,2003000,71441010
2414239.exe,89203931,14185600,29455317,4595910,34087400,4354034,134017,2921158,207890215,6567,97698754,1687,1694,213830200,212,1.71,0.67,0.65,0.03,0.0,56642994,56348000,0,70753612
2467389.exe,66140479,13144040,28755334,4446351,29087539,4447334,116157,4046445,210299946,5870,67044606,618,1273,151432053,215,1.69,0.66,0.64,0.03,0.0,57044697,55767000,995000,71040408
2520984.exe,66380492,13566005,29111270,4729310,29531085,4709802,116940,2065482,201814229,5675,67783371,670,1639,164939231,223,1.6,0.62,0.6,0.03,0.0,54742422,51508000,2971000,69100545
2539436.exe,78794743,6516233,53011305,5048555,57280514,4873947,99369,2460698,245883143,6843,89152543,1682,1995,316043680,156,2.01,0.78,0.77,0.03,0.0,66098431,65798000,0,80140127
2619764.exe,65599772,7683100,41156961,4867935,41238754,4856753,117543,2293491,205740487,5629,66849305,625,1311,197104209,193,1.64,0.62,0.6,0.03,0.0,56208854,54896000,998000,70452283
2636614.exe,429566175,67268579,315070459,23118894,316778954,23119595,192941,88083792,1959114822,50143,432434422,6810,13390,1149773353,262,15.36,5.88,5.68,0.27,0.0,529154792,527826000,999000,543510536
2664872.exe,65998266,13192899,28799797,4252712,29175724,4257927,113414,2155680,215864600,7273,66551839,665,1467,137425184,222,1.73,0.68,0.65,0.03,0.0,58602127,56342000,1976000,72841828
