@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-psys/' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'power/energy-ram/' real
@attribute 'power/energy-gpu/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
247125620,318986,154264887,639209,154265266,640239,160708,2303690,512307201,114828,249235669,313349,105256,764797183,131,4.17,1.58,1.54,0.07,0.0,139515877,104193000,35065000,153661375,0
247347729,387532,154047589,637541,154027463,638096,135939,2128975,508549085,114144,249282703,310239,105058,765143515,131,4.17,1.61,1.57,0.07,0.0,137464215,108175000,29047000,151770503,0
7093728,333872,5679344,162445,6804415,168269,136571,580072,28273651,3033,8079172,5582,2930,45873473,591,0.21,0.08,0.09,0.0,0.0,7663281,6330000,1055000,21632853,0
65742045,211073,43347089,175531,44776784,191887,171958,997914,95825553,5390,70319221,2817,1512,248735182,329,0.78,0.27,0.25,0.02,0.0,28225472,25981000,1998000,42551911,0
68226282,206450,44672576,181644,44753368,181387,137425,788020,95284913,3725,70832090,2468,1577,240647520,136,0.74,0.3,0.3,0.01,0.0,25791613,24591000,983000,39920612,0
67355480,219031,44841621,181514,44815427,181658,132933,908635,95688809,3869,70674203,2661,1193,241966485,134,0.75,0.27,0.27,0.01,0.0,27104067,25859000,994000,41165772,0
69033012,195026,44737492,187146,44755879,186963,139642,819111,96064188,4285,71322257,2421,1616,242382894,134,0.82,0.33,0.31,0.02,0.0,25896206,25635000,0,40195253,0
250275903,302904,154678286,668827,154748470,664943,135355,2120564,502068126,114559,251250585,8041,105147,767197408,130,4.14,1.59,1.54,0.07,0.0,135729059,106239000,29065000,150112171,0
56235698,179571,56735242,165189,56816140,164910,124297,877236,104738536,3772,58861456,3592,1437,292966389,133,0.89,0.36,0.34,0.02,0.0,28082291,25834000,1987000,42596815,0
2461637,324599,21351379,281372,21320306,276256,122972,3931343,982141699,28372,2554756,3760,8135,219316190,132,7.64,2.59,2.49,0.15,0.0,289557805,288018000,1000000,335276591,1
602941,109459,5681896,102739,5570255,112422,56333,912830,180757468,5426,627104,1076,1561,122625482,66,1.33,0.48,0.47,0.02,0.0,48979163,48670000,0,62982154,1
654169,144274,3432016,69289,3431960,69289,101678,979263,152975127,3977,277033,493,936,137826646,129,1.13,0.42,0.41,0.02,0.0,41044969,39806000,995000,55327493,1
602553,121561,5508433,138601,5482480,142315,96470,849934,99260359,2888,292572,277,641,100373337,129,0.73,0.24,0.23,0.01,0.0,27464326,26128000,1004000,41618066,1
816151,125098,3589765,82907,3374545,82852,105725,1181428,236710355,8399,922184,1296,2536,228733184,133,1.81,0.67,0.65,0.03,0.0,64221082,63976000,0,78558499,1
1378493,182976,20951097,128037,20807219,122966,117822,1998197,493835073,14582,1262086,2261,3810,314291862,133,3.75,1.4,1.35,0.07,0.0,134256293,133018000,1000000,148792392,1
226786,112038,3179850,52195,3181678,51760,90890,646637,55156152,1913,130544,154,371,67626990,132,0.39,0.14,0.15,0.01,0.0,14548558,13381000,955000,28681045,1
1824205,276029,65788798,178807,65801000,180832,173061,3196762,783928515,20306,2098439,2388,5227,950197241,132,5.68,2.02,1.95,0.11,0.0,211487904,210084000,995000,225802034,1
32808748,234107,63019695,141517,63017044,139975,146962,2262756,526151072,14404,32405050,2138,3531,565953278,133,3.82,1.34,1.28,0.07,0.0,141833504,141340000,0,156016015,1
1235755,166355,5924992,157711,5907714,147689,130687,1176264,151446900,4117,275614,577,1002,88052743,192,1.14,0.39,0.37,0.02,0.0,41062822,40811000,0,55111296,1
3494940,471096,210740288,287466,210822918,286545,194918,5233994,1447972265,35937,2579447,4366,9685,1991376427,128,10.49,3.71,3.57,0.2,0.0,390866019,388469000,1997000,405082206,1
1827133,242390,4771335,128787,4764837,129206,126215,2047647,506382138,12388,894409,1849,3883,73541372,131,3.8,1.36,1.31,0.07,0.0,137922455,136683000,997000,152065326,1
90757602,258564,143337320,136873,143625876,135496,122237,2333826,598983928,15916,91068697,2935,4574,742878935,133,4.52,1.67,1.62,0.08,0.0,162222467,161945000,0,176410152,1
1707096,173775,3480829,77821,3328755,74139,127518,1118047,180149419,5587,750993,1056,1988,140833041,140,1.36,0.5,0.48,0.03,0.0,48913681,47496000,1010000,63161518,1
1574724,233642,55504717,110694,55717923,108754,99152,1901279,442804987,12163,1192559,1890,3232,666363660,131,3.21,1.12,1.07,0.06,0.0,119504374,118203000,1001000,133573032,1
3560583,460929,210710210,290820,210939284,290928,200870,5271553,1449967730,34470,3077858,4386,8996,1991395232,129,10.48,3.65,3.51,0.2,0.0,391685043,390286000,1000000,406029230,1
640017,120885,2624006,63242,2427818,58970,88558,793116,132788745,4730,669909,825,1335,30948804,134,0.98,0.35,0.34,0.02,0.0,35973685,34704000,991000,50117830,1
964966,160832,3306212,69777,3295009,67113,82793,1033200,181059025,5638,763938,968,1746,143014438,128,1.33,0.48,0.46,0.03,0.0,48968352,46713000,1987000,62884774,1
1056718,139147,4536825,137039,4580531,110856,101661,801001,104261131,2716,283846,366,707,75930246,134,0.78,0.28,0.28,0.01,0.0,28038688,26784000,992000,42215289,1
1400223,130167,3150643,47725,3016446,49010,86399,653218,70356194,2902,563444,737,929,87490825,133,0.55,0.19,0.18,0.01,0.0,19114480,17900000,994000,33302556,1
188580060,841774,120628019,2199235,123551370,1779006,216820,2313446,240917174,17622,193896520,10773,7427,573865123,910,2.22,0.83,0.81,0.04,0.0,73817467,65330000,8040000,136370782,2
192997042,500847,120831290,1453224,120465513,1447007,188333,1824580,253784439,9673,193647435,12282,5677,592665117,1003,2.08,0.85,0.84,0.03,0.0,68488323,67210000,1003000,82744416,2
128809271,6750939,89980790,1735168,92621431,1366299,1206478,7384757,334686518,99277,143265271,12843,10333,436061954,2869,2.62,1.02,0.98,0.06,0.0,90558768,82257000,8025000,104716761,2
66060617,501924,45715672,1572991,48874176,1442294,155347,1283233,133544852,8649,72985289,1736,1793,241430546,522,1.09,0.43,0.41,0.02,0.0,35904305,32660000,2969000,50431736,2
194711877,853073,121085368,1500109,120229410,1476586,325101,2578484,259395237,15572,199024183,7152,3184,594748414,909,2.22,0.88,0.85,0.04,0.0,69506721,65200000,4012000,83750046,2
80561735,468123,67951693,1455499,68527746,1434131,163172,1428022,158642997,5006,81288082,3100,2597,330305391,523,1.36,0.53,0.51,0.02,0.0,43084430,41698000,992000,57430067,2
195806020,420070,119036906,1451135,118639567,1437345,168186,1593834,244893768,8700,194081602,11200,2559,589593823,519,2.07,0.82,0.8,0.03,0.0,66649531,65424000,1006000,80821075,2
194913564,806334,122716575,1512630,121993426,1483578,279883,2663680,263295039,14900,194598402,20180,9937,584132663,1907,2.26,0.89,0.86,0.04,0.0,71536772,66116000,5008000,86062779,2
193303897,511102,121766218,1452452,120977321,1446836,218247,1845589,254171176,9696,193329958,11567,5936,592077085,1004,2.17,0.86,0.83,0.04,0.0,68352142,64098000,4006000,82761922,2
68009266,932844,44523693,1583380,46280333,1457599,343358,2189995,138541430,10490,73184667,2924,4245,255716579,917,1.15,0.43,0.42,0.02,0.0,36412285,34036000,2002000,50959930,2
65578687,914800,45262058,1745657,48061185,1614717,172778,1824231,133467231,8378,74149121,5235,5795,241055536,1432,1.09,0.41,0.41,0.02,0.0,36412767,34119000,2007000,50807293,2
91394958,1184801,86043907,2300588,91011409,2321920,463179,3162935,253048518,12093,97132781,8192,7371,434235343,2334,2.07,0.79,0.77,0.04,0.0,68753316,64440000,4027000,83192880,2
190226842,489008,120137719,1670618,120290806,1618993,218549,1821438,257752151,8722,193571504,10593,3062,586552113,522,2.18,0.86,0.84,0.04,0.0,69143842,67870000,998000,83585091,2
193833460,790208,120885390,1489026,119398264,1465833,293901,2363800,256758253,15858,198872682,6222,2001,592215394,960,2.17,0.86,0.84,0.04,0.0,69202481,65913000,2996000,83624878,2
192045741,442559,120173090,1476396,120835133,1485785,182254,1610318,252061685,11495,198459423,9497,2456,578404855,519,2.18,0.86,0.83,0.04,0.0,67662987,63408000,3963000,82045978,2
67363685,775429,43368795,1622718,45535198,1498996,240986,1837790,127961488,7138,73555309,1248,1629,251475254,916,1.07,0.41,0.39,0.02,0.0,34754567,32349000,2021000,49082468,2
67929794,817356,42782953,1642070,45175231,1495580,196751,1750880,129216673,7075,73512055,1626,1868,248220849,918,1.03,0.41,0.4,0.02,0.0,35365277,33038000,2002000,49702911,2
89373858,447063,53418057,1495491,48231096,1951795,139158,1347403,133769164,7381,76384280,5683,5092,289909279,784,1.1,0.42,0.41,0.02,0.0,36329663,33058000,3005000,50459237,2
187804272,496825,121010558,1327832,120880337,1365914,181661,1781112,240281072,7907,188527292,10512,3100,571705083,522,2.01,0.72,0.7,0.04,0.0,71683443,70420000,991000,85987549,2
68248111,774693,45982303,1790823,47951012,1524034,240510,1765538,124348590,11435,74724610,1460,1548,250810222,915,1.01,0.4,0.39,0.02,0.0,33962836,29613000,3948000,48336812,2
152794289,5279450,101396579,866914,100027644,876818,1777989,11487677,393237126,178718,166235263,24524,12759,512808663,3387,3.61,1.09,1.04,0.09,0.0,134597744,119029000,15130000,195068044,3
161849545,5026042,117327252,2441283,114786250,2512720,1441460,11551893,411254696,198312,148437127,20870,4679,519676841,2480,3.31,1.28,1.24,0.07,0.0,112279995,103966000,7997000,126809270,3
152643479,5001722,120798820,2412935,125326977,2376564,1573954,10386032,433673742,176694,157728831,20681,6422,518814026,2870,3.53,1.32,1.28,0.08,0.0,116838793,112560000,3984000,131334983,3
132303283,4738691,92432406,816331,93445855,831793,1416846,10264092,353410503,191457,128222018,21724,4228,430396265,2481,2.83,1.05,1.01,0.07,0.0,95302201,88958000,5997000,109741866,3
196756740,5004161,145334262,2897191,146015768,2906946,1482690,12362078,946666056,389094,199424405,226281,206882,680936246,2476,7.53,2.7,2.62,0.15,0.0,257167322,191895000,64964000,271569385,3
356560980,5056111,224415147,1053088,225047341,1039411,1555391,11172275,597558350,170045,367462036,31465,7548,1078329305,2667,5.0,1.89,1.84,0.1,0.0,161379360,154074000,7003000,175795034,3
384879141,5138277,242421132,1596141,242607625,1603300,1588568,13018834,1125324743,387151,388883297,821802,825168,1183190054,2474,9.13,3.35,3.23,0.17,0.0,302426437,233030000,69008000,316868265,3
212870525,4599837,154457850,2967747,155740786,2987505,2539120,12699431,995243160,527093,216453680,233643,619028,730956326,3259,7.99,2.83,2.73,0.16,0.0,269291267,197974000,70990000,283677716,3
406211044,5080491,257415645,1514234,257815066,1528612,1593870,12875909,1119312503,396023,410134708,234194,211924,1265182831,2474,8.94,3.31,3.21,0.17,0.0,303511699,240385000,62839000,317814809,3
405883498,5122381,255663170,1527995,261346999,1523014,1618577,12853944,1113664071,385535,417435781,228852,214917,1249526311,2668,8.84,3.39,3.27,0.17,0.0,301428646,239997000,60999000,315746219,3
355391120,5070777,224792699,1028223,228077864,1008825,1419652,11014411,589149856,176765,360462579,23532,7598,1075709421,2670,4.91,1.92,1.85,0.1,0.0,159052751,153756000,4992000,173515374,3
143774566,4986850,101145934,827748,106150704,807757,1369888,9846502,377072580,165582,152047094,20399,4947,473924593,2481,3.02,1.15,1.12,0.07,0.0,102204330,96993000,4948000,116618211,3
140689436,5142009,99440942,840348,107352418,772383,1464153,9342053,377676869,171667,153375555,25333,6152,474271947,2870,2.99,1.13,1.09,0.07,0.0,102334881,96028000,6001000,116558430,3
405373430,5063978,255811135,1592845,256622887,1595546,1505728,13108445,1140776197,401763,410278312,546416,208964,1255714340,2473,9.32,3.42,3.31,0.18,0.0,308050682,240531000,67148000,322083519,3
149104010,4847173,110564793,2563884,108813713,2572857,2574510,11145272,449604496,300580,158583796,24831,10402,523606806,3651,3.69,1.36,1.31,0.09,0.0,121777383,112441000,9035000,136253667,3
195720708,5024971,130418652,1322857,135278931,1323184,1639549,12214937,910561557,392639,209328234,697452,280519,657770779,2870,7.13,2.56,2.48,0.15,0.0,247629467,165552000,81779000,261910692,3
412534639,5059895,258469533,1513282,259386177,1515578,1588634,13001068,1135684461,404591,417154449,815667,211893,1270555251,2473,9.28,3.41,3.3,0.17,0.0,306566006,230366000,75791000,320779646,3
197527298,5205892,130694297,1307398,134447355,1320055,1780519,12153178,914468979,388794,212356563,778232,213036,669325640,3259,7.32,2.59,2.5,0.15,0.0,247725616,176296000,71119000,261977186,3
211056908,4709286,139578727,1351121,139304410,1385601,1779074,12804697,910264635,386447,209909708,634191,212272,704182740,2871,7.25,2.58,2.49,0.14,0.0,245053910,165759000,78885000,259566792,3
216473128,5053811,141564737,1301180,142574634,1312318,1566039,12089401,927393090,395778,218957800,792751,209946,708250696,2672,7.4,2.66,2.57,0.15,0.0,250738526,178643000,71856000,265068323,3
134971110,5118534,98768780,694757,97576361,774434,6123788,14156060,429489885,563474,130315503,61660,52167,464685860,8588,3.91,1.19,1.13,0.13,0.0,140248843,121799000,17970000,193679827,4
128208935,6273668,93034663,974221,92698879,862312,6174000,14823879,483720737,677162,129129271,25807,78168,455210072,6384,3.78,1.37,1.32,0.13,0.0,130581888,115223000,15029000,144708330,4
347390420,3924651,218517235,948325,217290907,956108,4653493,12419383,602241751,412931,348094775,45095,18167,1067413094,5948,4.99,1.94,1.88,0.13,0.0,162293778,152983000,8999000,176458137,4
133311326,6365864,91402019,685478,88684770,683709,5546924,16817005,456708732,679490,138670320,20016,6699,490672004,3462,3.55,1.3,1.26,0.12,0.0,123101265,115849000,6990000,137317777,4
375066202,6357412,239919834,1183807,234374878,1233974,7605974,18211824,767411087,698595,355128344,53191,52980,1148098676,7964,6.25,2.33,2.25,0.18,0.0,206258380,192958000,12997000,220880369,4
172740784,7907743,125508620,701229,127046150,693469,10015126,19328400,606367402,1078619,173867203,83016,17620,631768038,13171,4.87,1.77,1.69,0.18,0.0,163723258,134540000,28901000,177958348,4
351852523,6209689,222780924,1167110,220075528,1156471,6208035,15220197,690473724,617770,347674547,51841,81346,1085529107,5993,5.61,2.1,2.02,0.16,0.0,187152505,175777000,11048000,201552547,4
143954995,4798181,98261990,644147,95442321,624886,5297831,12917559,437646206,460884,148610795,37329,9620,527567029,7640,3.5,1.25,1.19,0.12,0.0,119492060,103614000,15089000,133986313,4
127643955,4486112,91185388,695675,87867808,713384,4486406,11170850,422187705,525371,128229002,17722,7898,455264659,2876,3.33,1.17,1.13,0.1,0.0,112551710,106259000,6014000,127067408,4
123493871,4981004,88229126,754408,87629491,736450,4920065,13289233,391350984,440938,127208992,25109,28507,446030944,6343,3.13,1.11,1.07,0.1,0.0,105910001,90543000,15090000,120108345,4
347062596,6671722,219101134,1204601,218098364,1202696,6489320,17577491,698064287,678435,349580022,39586,60696,1058942040,5449,5.71,2.1,2.03,0.16,0.0,187878801,178544000,9027000,202244314,4
128603804,5957614,87908859,691724,82788751,703504,5813898,16750016,460003035,746086,130246068,48687,6082,455594147,3455,3.62,1.32,1.27,0.12,0.0,124265457,115893000,7992000,138442569,4
348283209,6618498,220316386,1195772,217793382,1207104,6700007,18001904,693886976,674290,346238569,38746,44802,1060994089,5499,5.71,2.14,2.07,0.16,0.0,187574704,178253000,9012000,201952995,4
348447367,4416214,221666022,932713,216122350,1017087,4203533,11327146,618450192,425274,339865196,30026,56990,1063329300,5953,5.13,1.95,1.89,0.13,0.0,166792835,157465000,9026000,180988145,4
372661073,4722663,237169944,1043636,228492661,1008752,5062531,13311968,655511521,453157,361221635,42065,11092,1152060780,7573,5.44,2.05,1.98,0.14,0.0,176773662,163461000,13036000,191197109,4
123094463,4632415,87811473,746924,88982544,725770,4448046,10875563,385102421,448830,125209659,20772,49584,436821226,6342,3.13,1.11,1.06,0.1,0.0,104363650,87998000,15999000,118447307,4
120889338,4493268,84150199,929326,84356388,933926,5325434,13230977,441187956,576949,127840673,24024,15393,427423337,4169,3.44,1.25,1.21,0.11,0.0,119426261,114002000,5000000,133774400,4
374875461,5785282,240039688,1247847,234156208,1262569,7212731,17594710,753721715,690265,356274236,55952,15781,1147096337,7574,6.2,2.29,2.21,0.18,0.0,203903305,190542000,12968000,217928577,4
131857718,4544919,90158266,651968,87068112,662015,4264902,11448431,416853941,556483,130961092,13041,4713,465158073,2881,3.23,1.2,1.16,0.1,0.0,112503296,109194000,3005000,127045092,4
129782127,5491696,92967226,642284,90929492,607616,5410104,13506749,423769953,668483,124072548,38970,62652,444901369,6118,3.37,1.21,1.17,0.11,0.0,115027929,105679000,9058000,129399710,4
222327619,7813353,159638980,1033566,153531897,1009521,9119819,20518796,651669428,703609,212430270,80127,35305,828115198,12768,5.48,1.84,1.76,0.18,0.0,191164519,167581000,22942000,241767978,5
401803282,7593169,253934889,963429,247713385,959012,6696820,18490282,784818448,811999,385725977,45953,136243,1232505136,7647,6.45,2.43,2.34,0.18,0.0,211905608,193601000,18056000,226407680,5
168144828,10423944,124078459,1286307,128996126,1081936,8905573,18294059,686224460,1074113,163377486,75155,233666,592085703,12639,5.36,1.95,1.88,0.19,0.0,185101093,162833000,21977000,199680569,5
465036375,8533043,308688905,1554036,308641906,1696607,10754356,27269569,977228578,770094,456743158,119968,115414,1539484072,14073,7.81,3.0,2.89,0.22,0.0,246485242,223155000,23016000,260846038,5
388503250,7590358,248727718,1292185,248292831,1250100,8205960,18849135,802405994,1037025,379901193,48716,144030,1195612466,7206,6.63,2.48,2.4,0.19,0.0,215974587,201693000,13978000,230116884,5
163254152,7949609,121479039,1196345,122273236,1167555,8411943,18868154,627011437,908140,155176761,36221,70742,578482706,8144,5.01,1.77,1.71,0.17,0.0,169578640,152288000,17032000,183921061,5
163769707,7715989,119525272,1208559,119394812,1224054,9675220,20475148,631967577,888381,168986399,37803,48807,580792616,7367,5.09,1.78,1.7,0.17,0.0,170853072,156475000,14042000,185425129,5
171360988,6704104,108719352,1054409,101409266,1103317,8690350,19989207,599902546,863011,169504879,27059,59125,606477764,4952,4.81,1.7,1.63,0.16,0.0,161697171,147426000,13945000,175910940,5
390317306,6235093,246577252,1064492,241759127,1183471,7317740,19060625,764151185,725889,389398953,36374,34937,1231561421,6426,6.33,2.37,2.28,0.18,0.0,207131834,196854000,9992000,221463184,5
213708156,8027187,163194901,952278,163600012,987412,8948863,20933283,674689901,775346,202253560,80230,33940,793033344,14527,5.37,1.97,1.9,0.18,0.0,182199376,155844000,25974000,196567374,5
156953334,7515955,111090154,982462,110638685,985637,7257872,16688723,534410739,718651,172256135,23948,66663,571510092,6819,4.28,1.53,1.48,0.14,0.0,144110117,129833000,13982000,158547089,5
157617033,7271667,111549258,938303,110897346,955777,7402943,17015259,529302129,706274,166880146,32068,30285,561989662,6429,4.23,1.53,1.47,0.14,0.0,143095521,133735000,8982000,157282836,5
392136862,7817800,248058025,1352230,245016170,1234902,7869740,18295213,794055440,927415,381133320,44320,107225,1208918971,7205,6.63,2.45,2.37,0.19,0.0,214827175,203475000,11025000,228943667,5
160286957,6793917,105491690,1142280,104580048,1197006,7742784,19283677,591989016,820666,177652061,23635,38280,593623886,4736,4.76,1.67,1.61,0.16,0.0,159585470,147248000,11939000,173852678,5
199386360,9782203,139161107,936682,138090254,924013,11614309,23971810,692730096,1198539,202789897,55501,45185,738280110,12589,5.64,1.98,1.9,0.2,0.0,186390437,167114000,19012000,200714544,5
227118197,11476214,169796861,982773,165896777,964528,14525117,26963139,799892260,1608048,217834810,67668,55506,845947484,13241,6.54,2.33,2.23,0.24,0.0,215814180,188598000,26942000,230446545,5
230830532,8637696,174098986,969582,175516582,975662,9684771,20172418,725460532,855637,230019952,74921,33590,846659273,15451,5.87,2.13,2.05,0.2,0.0,196692172,168460000,27910000,211028951,5
203549078,8353700,138712495,1003670,132427684,985720,9819556,21368136,658161494,891114,194776203,51536,22344,742668302,11210,5.3,1.9,1.83,0.18,0.0,177757065,157265000,20033000,192240558,5
195098062,6994975,132326075,961138,128887744,932820,8690882,19315356,595108564,788815,187877202,36030,22288,711489612,9358,4.85,1.73,1.66,0.17,0.0,161373674,140939000,19991000,175575956,5
167565710,5724251,118291701,797303,112179705,805063,5971810,16658058,557496113,819484,160129517,17189,12525,578198097,3654,4.45,1.59,1.53,0.14,0.0,150329735,141961000,7997000,164716457,5
763170380,2405050,449965747,3379575,448580298,3446241,1197445,7264180,947493130,40222,749456382,38593,22517,2280353805,3253,8.44,3.19,3.09,0.15,0.0,268673211,254983000,12999000,317357081,6
645239752,1160255,398765800,3113763,398633447,3208802,406845,3819399,746064321,23827,650367755,26879,12542,1898924976,1560,6.43,2.6,2.53,0.11,0.0,201374540,195037000,6001000,215620399,6
207570054,2446218,130316206,1654784,121025871,1814085,479436,3483163,301896395,22932,207551230,10592,5359,646677585,1698,2.53,1.0,0.98,0.04,0.0,81419583,75068000,6005000,95704728,6
284883633,16253159,212074490,9829625,208481469,9716283,13652218,39763997,1288010976,1646527,277573357,54797,46258,954791660,9845,10.09,3.64,3.5,0.31,0.0,347679562,329104000,18005000,361828239,6
327409870,14844274,234108820,11585119,230942580,11320657,13194022,38005333,1330737914,1505782,326368796,53124,35358,1055209200,9821,10.47,3.78,3.63,0.31,0.0,359444140,347045000,12001000,374120870,6
683226303,9669720,467262915,2678453,467615899,2540418,721442,8371494,988263768,33508,694811087,43453,13706,2139885203,3841,8.26,3.25,3.15,0.14,0.0,265104428,257307000,6981000,279486441,6
659505880,3035495,421200374,5115715,416022848,5312128,580253,5538179,848617167,36050,659774559,44052,17311,1963931315,4282,7.26,2.89,2.8,0.12,0.0,229062247,217625000,10981000,243390102,6
241031826,7142544,170266843,2561128,170308473,2654632,5131043,16686080,524021344,178259,242278933,41549,20645,834709265,8069,4.34,1.68,1.61,0.12,0.0,141966969,127554000,14061000,156113877,6
382880190,7125941,248392497,6769351,248332122,6782798,6015716,13630950,963184685,118044,382736551,170753,135309,1388921555,41429,7.74,3.0,2.9,0.18,0.0,260088410,198494000,61152000,274314874,6
227623552,9141574,190183385,2309735,190430727,2334855,678519,4283210,511955581,21520,229237769,22465,8936,856746650,3844,4.1,1.54,1.49,0.08,0.0,138361040,127948000,9995000,152585135,6
688356206,9768265,469162869,2778305,469576759,2900111,933929,6038134,986967382,31890,687225127,49952,14117,2144362063,3840,8.19,3.27,3.18,0.14,0.0,267480840,255235000,11964000,281860441,6
205063463,10209371,158303027,6597726,155442504,6666460,4650733,27767060,626580728,235174,203752105,31619,25799,756673269,7682,4.98,1.86,1.79,0.12,0.0,164071929,146683000,16963000,178848902,6
221602636,9652599,174413308,2109055,168312537,2129151,998816,6193396,510520838,21685,215827638,22865,14413,748363477,4430,4.04,1.51,1.46,0.08,0.0,138858161,133400000,5015000,153261878,6
145446285,2060916,150698351,3185632,146359449,3153366,883195,4898272,320156564,13069,141125406,10344,4421,682995889,1888,2.61,1.02,0.99,0.05,0.0,85794093,78088000,6919000,100121196,6
223572035,2252927,145655329,3539276,141582538,3642802,1535630,5199769,408718846,20522,215487025,19646,10520,704566870,4946,3.36,1.3,1.26,0.07,0.0,111073403,96785000,13969000,125422860,6
628548013,1037661,393209522,3544062,393993129,3250606,342007,3848170,740013914,22925,643020889,22115,8734,1877057846,1106,6.4,2.57,2.5,0.1,0.0,199966438,196648000,2994000,214369106,6
719947415,27716632,458150778,2841022,452975542,3036131,937544,7435261,1091731971,39364,726681973,47608,20682,2121910695,4580,9.05,3.47,3.36,0.16,0.0,295106854,287633000,6991000,309333033,6
175563161,1761031,133536047,2474240,131202934,2514722,929950,4537282,326249381,22791,174615398,23816,24527,608777378,4795,2.69,1.05,1.02,0.05,0.0,88770279,80404000,8040000,103398012,6
314035312,25491724,242762938,7290072,242869704,7278302,5113450,20636986,1140644509,466202,315130375,56039,26795,1023310907,8552,8.87,3.28,3.16,0.21,0.0,307652238,295180000,12007000,322283617,6
655917843,6097972,424691976,3423654,422780529,3413306,3419754,15436820,1053068122,434341,664206071,51674,13558,1948013948,4427,8.92,3.39,3.29,0.18,0.0,284449425,273929000,9997000,298897046,6
306119431,6519754,203411430,109532,201858769,117431,126572,12017346,319872579,14048,299973688,4657,3461,1425480946,231,3.05,0.95,0.91,0.06,0.0,117889097,115424000,2007000,185689697,7
646685900,28073239,301312947,463725,300220182,460213,18124375,54528002,1326895928,300920,645356710,589264,125625,2104410778,98338,11.3,4.31,4.13,0.34,0.0,361478613,188975000,171978000,375789675,7
