file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
275342.exe,144612791,184698,75080556,78995,75015366,77764,152566,1117002,148989577,5161,145100091,1578,1613,371129599,379,1.26,0.5,0.49,0.02,0.0,40805976,38531000,1975000,54868736
2802363.exe,144682303,203304,74591548,77181,74577415,76583,164593,1167237,152172305,5016,149415581,1539,1267,372273234,380,1.29,0.51,0.5,0.02,0.0,41190314,40808000,0,55117717
2823661.exe,38313733,190476,20866030,58552,20891514,61238,158920,807210,51698078,2176,58561658,910,7689,118418021,2338,0.44,0.17,0.17,0.01,0.0,13803530,8635000,4797000,27979048
293813.exe,161236363,1655962,105467429,118992,101698344,120459,2418565,4811080,204179219,49663,160884818,22809,20583,544575945,6232,1.76,0.68,0.65,0.05,0.0,57410870,45030000,12008000,71805882
3040402.exe,46967386,514061,24405370,59743,24281600,58945,422442,1232409,55747675,5087,48268811,9964,7757,131290155,2088,0.46,0.18,0.17,0.01,0.0,15546861,11480000,3826000,29803195
3095970.exe,63827337,294119,30981533,61375,25089102,63878,623809,1497511,64336821,12351,41623093,15658,8006,163567341,3123,0.59,0.21,0.2,0.01,0.0,17575395,14158000,3033000,31978924
321299.exe,37985840,231489,20656899,64565,20736705,57346,132347,551762,39431900,1647,43946636,1961,1851,119078514,384,0.32,0.13,0.13,0.01,0.0,10308818,7057000,3024000,24501437
3644759.exe,1804459,150860,4202344,35618,5775920,36633,118584,514217,14854502,2659,6873025,3601,<not counted>,<not counted>,455,0.09,0.04,0.05,0.0,0.0,3641285,1135000,2271000,17748634
3648700.exe,137618518,239143,75588225,73682,75595938,73447,140136,1087239,152558651,4286,143389184,2180,2084,364671299,371,1.3,0.51,0.5,0.02,0.0,40914439,39658000,991000,55047520
391684.exe,150082574,311077,78962568,78317,75723991,77996,369292,1455277,158103815,8760,144404780,3448,2229,388730977,1375,1.33,0.53,0.52,0.02,0.0,43022310,39693000,2977000,57344749
4011765.exe,1220659,198011,4974546,43786,7054557,36449,116350,518827,17776540,2440,10909044,956,2861,21275222,452,0.15,0.06,0.06,0.0,0.0,4669637,3554000,888000,18786461
4055920.exe,41234525,397928,19248386,64013,19181776,63104,265454,798126,48027693,4120,57957071,4121,5353,122192457,1356,0.39,0.15,0.15,0.01,0.0,12764529,12526000,0,26907945
4076325.exe,41330316,223409,20720493,62022,20807431,61815,154074,644727,44190783,1822,52257481,1342,1079,122851776,432,0.38,0.16,0.15,0.01,0.0,11661232,9282000,2062000,26090483
4162451.exe,1349941,147400,5226921,37934,7281231,36454,85244,380283,15361304,3563,6872673,1140,<not counted>,<not counted>,382,0.15,0.06,0.04,0.0,0.0,3814910,3602000,0,17871241
4162787.exe,139516420,236060,75852400,75639,75997230,74663,141025,1156660,161272373,5328,150958736,2258,2185,375709753,2348,1.38,0.54,0.52,0.02,0.0,43373851,40057000,3004000,57364973
4234660.exe,144796134,188042,74993307,74002,74996690,73823,151861,1169076,152177816,5000,146821381,1532,1291,376428612,383,1.29,0.52,0.5,0.02,0.0,41320386,40099000,1002000,55782324
4310645.exe,71073365,183965,35338430,68149,35965360,69976,162180,881386,62675557,4702,68881514,3805,3191,192824593,612,0.52,0.21,0.21,0.01,0.0,17351121,16072000,1004000,31574626
4353494.exe,140444545,443657,76609262,76803,76665274,79499,337445,1508076,160482510,5602,149810761,2784,2409,373315926,1358,1.4,0.55,0.53,0.02,0.0,43445505,37048000,6007000,57729395
4359088.exe,1317574,172822,4022420,35026,5530153,34455,108195,474701,13015220,2172,7981472,2124,<not counted>,<not counted>,407,0.12,0.05,0.05,0.0,0.0,3647667,1706000,1706000,17576510
4401483.exe,145987231,289301,77348864,78633,77253228,78496,176940,1244239,154967546,5117,147769430,3512,2911,376640710,624,1.41,0.53,0.5,0.02,0.0,41912260,39678000,1983000,56315184
4445110.exe,137062043,272073,75794848,74734,75834083,77173,174887,1160657,153520033,4911,142987077,2388,2908,367918496,623,1.35,0.54,0.51,0.02,0.0,41146911,38775000,1988000,55312548
4547513.exe,70098637,237073,37080754,68487,36451278,70286,164237,893071,64330367,4006,66518708,3251,2781,194058514,656,0.55,0.22,0.22,0.01,0.0,17999908,15761000,1970000,32297415
4661444.exe,76518055,248195,38818147,73156,37008857,72259,370625,1281260,70860817,8198,67104622,5589,3318,202140477,1599,0.57,0.23,0.23,0.01,0.0,19194800,14983000,3995000,33214676
481317.exe,138555094,242779,75828629,76057,75749725,75231,179538,1176888,155771008,5470,143127719,2181,2143,369320125,622,1.32,0.51,0.5,0.02,0.0,42093353,37853000,3984000,56319100
4842228.exe,141953956,616343,100417362,81183,99316864,80079,433662,1496699,167250668,8416,164424920,10468,11675,502151055,2331,1.43,0.59,0.58,0.03,0.0,45108544,37853000,6972000,59537533
4871001.exe,76317032,260329,38541595,72304,37477614,70596,364912,1251764,70752158,8029,69193070,4045,4641,200202620,1601,0.62,0.24,0.24,0.01,0.0,19102704,12898000,5953000,33127758
4895496.exe,136486204,234894,75863039,73581,75899079,73675,148220,1010126,150138215,4539,142692612,2357,2249,363766812,375,1.28,0.51,0.49,0.02,0.0,40702729,40364000,0,55007252
5061073.exe,70315612,163542,37910793,68024,36560690,71815,116645,718827,65025923,3204,71485951,2070,938,209899886,175,0.59,0.23,0.22,0.01,0.0,18224050,16949000,997000,32588890
5147312.exe,1220933,166550,4019669,39432,5782562,35277,117330,493722,13754967,2472,8291686,1307,<not counted>,<not counted>,452,0.12,0.05,0.04,0.0,0.0,3781797,3514000,0,18091409
5166283.exe,43618927,507657,23735391,61599,23864833,63130,438629,1248476,55097342,4617,49839515,10175,7920,132855991,2089,0.47,0.19,0.18,0.01,0.0,14657264,10284000,4113000,28897549
5262953.exe,137066875,246871,75576428,77147,75613060,75898,158991,1048883,150869858,4450,143346066,2018,2438,366438378,417,1.29,0.51,0.5,0.02,0.0,40766189,37469000,2958000,55121150
5340199.exe,65956051,158700,32026101,60290,25833218,62315,448911,1269671,55493905,10357,40316475,8676,7137,153144989,2350,0.48,0.19,0.18,0.01,0.0,15870392,10724000,4874000,30211565
5380357.exe,52147673,690653,32073470,62850,34015009,60614,862672,1885457,71627573,17197,33919575,36977,17689,127597723,4067,0.62,0.24,0.23,0.02,0.0,19686131,14310000,5110000,33779107
5390420.exe,40459509,196920,21287680,58559,21278830,60811,152366,771969,48735486,2255,55386156,1738,5728,117963798,1364,0.41,0.16,0.16,0.01,0.0,12811443,10591000,1925000,27110181
5485043.exe,47578906,169493,21702874,59930,18902742,58434,269171,901085,47699941,3338,48427567,905,507,133398635,1124,0.39,0.14,0.14,0.01,0.0,13074114,11851000,987000,27169631
5724538.exe,45311002,207934,20299730,58653,20316939,60740,168304,672904,46343802,1941,53492983,607,971,122526086,387,0.37,0.15,0.15,0.01,0.0,12262327,9040000,3013000,26345744
5751397.exe,64154469,455355,40441431,91813,43442582,81866,379506,1111442,84749047,25466,66395375,10062,18237,189215675,4047,0.72,0.29,0.28,0.01,0.0,22579372,17180000,5053000,36934017
