file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2766234.exe,141286686,5301765,104732565,2563709,110352821,2513795,2324975,11224743,442865159,302813,151408231,34276,8836,475008587,4168,3.66,1.34,1.3,0.09,0.0,119891732,111480000,7962000,134461220
2807545.exe,134166493,4866324,92327919,809186,92065362,819250,1591529,10168650,357815536,194947,130435060,19132,5672,427131370,2871,2.87,1.05,1.02,0.07,0.0,96666136,90394000,5960000,111191868
3007872.exe,142710995,4878250,103268620,826770,107723616,806983,1388742,9863050,379030364,169066,148307673,19313,3794,474085179,2483,3.08,1.15,1.12,0.07,0.0,102371135,100088000,2001000,116694454
3050670.exe,143297469,4901935,103750674,823785,108432718,804647,1417774,9897296,375847331,169152,148239804,18423,4074,471661806,2480,3.06,1.11,1.08,0.07,0.0,102155761,96864000,4992000,116444299
3121765.exe,144175788,4985317,102645294,836160,106742998,810487,1433716,9730483,378671708,167916,149822921,20304,5393,476618233,2482,3.08,1.11,1.08,0.07,0.0,103191899,98895000,3995000,117522009
3401505.exe,189758136,5081343,126539643,1314965,130589155,1302073,1544184,11692513,892930845,376439,204778428,553390,207258,633510842,2673,7.15,2.54,2.45,0.14,0.0,241222097,179668000,61227000,255700625
340754.exe,404630167,5089245,257694635,1530925,258722873,1538869,1653806,12972761,1129188120,405117,408824568,33200,1011267,1257669793,2475,9.29,3.38,3.28,0.17,0.0,304496414,253154000,51031000,318976550
3509617.exe,339262062,4908444,212547302,1010420,213503799,1016454,1562542,11090921,567066932,189489,338459048,27659,7623,998138598,2670,4.78,1.81,1.74,0.1,0.0,153226907,146895000,5995000,167472611
3585983.exe,405871856,5084690,257278955,1592444,257383343,1592086,1586545,12713657,1108936032,382463,408846992,78783,210080,1260429553,2474,9.01,3.29,3.19,0.17,0.0,301204659,242970000,57992000,315623034
3588461.exe,252184267,9436888,175077212,3641307,170791685,3702545,6210656,25981966,1217989172,939885,240717811,622567,210970,840433071,5017,9.75,3.44,3.32,0.23,0.0,329225392,254926000,73978000,343731851
