file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1489349.exe,12157328,186761,57260249,6922999,57260348,6891334,105514,2392083,490003033,18240,13232195,3903,5300,211180835,127,4.22,1.3,1.24,0.08,0.0,162962166,160530000,1994000,227268633
1519241.exe,67818135,290282,248535215,7559175,247801084,7633376,140041,3170477,839213896,22025,67643336,1762,7694,1109895564,133,6.43,2.45,2.36,0.12,0.0,227033100,224763000,1997000,241266874
1520788.exe,12273044,232747,47377449,7101397,47412216,7108030,115603,2194356,523723371,13849,11647988,1523,3450,155308777,133,3.92,1.44,1.39,0.07,0.0,141968839,141707000,0,156398423
1599310.exe,24035838,190375,70092377,7066345,69821328,7086465,103371,1372519,298850795,7699,23567700,1297,2410,354725141,133,2.26,0.84,0.81,0.04,0.0,80961139,79628000,1007000,95194392
1606221.exe,12082314,214303,58621139,7406534,58655492,7401742,134806,2477397,590499178,16454,12058391,2438,4568,275553729,134,4.52,1.72,1.66,0.08,0.0,160122267,159823000,0,174415047
1643497.exe,230844321,286246,197759788,938979,198764247,935267,129801,2552740,608130677,15386,233480657,2012,4070,942702228,136,5.02,1.85,1.79,0.09,0.0,168469844,166192000,2002000,182318747
1648142.exe,46973479,56689991,103859660,6476032,103864565,6461128,75675,1805275,460678887,11729,46772458,1466,3332,482417101,91,3.63,1.41,1.37,0.06,0.0,124479116,124244000,0,138548821
1691152.exe,6244890,728802,12709081,621947,14219462,608932,863824,3062703,366755784,18689,8944145,17523,5115,84666595,3203,2.77,1.01,0.98,0.06,0.0,99458098,93025000,6001000,113807135
1710633.exe,12054864,176988,57524381,6748290,57870250,6801743,99193,1182783,243749555,6996,11539799,1086,2032,245199267,131,1.87,0.7,0.68,0.04,0.0,65684247,64399000,1006000,79766720
1831963.exe,11834155,201121,46689672,6603090,46802140,6620672,120357,2081358,511756981,12898,11640215,1022,3409,152614431,133,3.85,1.41,1.36,0.07,0.0,138583129,138202000,0,152884924
1939404.exe,513370752,8483094,439747366,2245240,442009648,2257318,8524200,16561642,1004426391,133199,515470463,261597,48269,2150549103,35932,8.66,3.41,3.29,0.2,0.0,271103865,211778000,58938000,285341990
2050326.exe,12076543,217730,57379792,6994942,57368461,6960645,116589,2047159,484735277,13191,11731569,1933,3609,210839192,134,3.71,1.39,1.34,0.07,0.0,130971816,130693000,0,145406804
2084584.exe,11675903,202993,46792486,6598995,46850304,6624641,113911,2177395,520831835,14192,11621747,1777,3461,195231773,127,3.92,1.45,1.4,0.07,0.0,141044532,140710000,0,155169903
2167115.exe,16120717,265992,60646321,6617476,60702825,6630062,108365,2033128,500556570,13158,15853977,1850,3702,234301702,134,3.79,1.41,1.36,0.07,0.0,135923433,133435000,1991000,150293480
2173464.exe,12694508,251667,69395019,7136743,69411208,7120899,108873,2237758,543181476,14699,11929554,2168,4154,230030095,132,4.19,1.57,1.52,0.08,0.0,147652430,147348000,0,161902155
2266185.exe,12292914,244610,58367122,6991283,58362395,6957223,126810,2278854,532271690,14742,11859495,2156,4254,210365827,134,4.11,1.53,1.48,0.07,0.0,144860296,142506000,1993000,159292427
2278847.exe,65451668,620256,38915316,347043,36211951,330721,809966,2268914,249774684,20521,63124677,23649,6943,303773242,4045,1.96,0.73,0.7,0.04,0.0,67663467,60348000,7040000,82006254
