@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1.46,1.41,0.08,0.00,4.12,158613047,114149000,44057000,0
1.55,1.51,0.07,0.00,3.83,133559047,112428000,21080000,0
1.57,1.52,0.07,0.00,3.76,130575844,105641000,24915000,0
1.53,1.49,0.07,0.00,3.90,131180100,98125000,33042000,0
1.53,1.48,0.07,0.00,3.90,130939740,102938000,27983000,0
1.57,1.52,0.07,0.00,3.86,131599642,97554000,33845000,0
0.31,0.31,0.01,0.00,0.77,25080226,24074000,1003000,0
0.94,0.90,0.05,0.00,2.51,92358129,53627000,38730000,0
1.56,1.52,0.07,0.00,3.78,131509074,93585000,37832000,0
1.54,1.50,0.07,0.00,3.87,131432529,101251000,30074000,0
1.50,1.45,0.07,0.00,3.90,131330747,100247000,31076000,0
0.08,0.08,0.00,0.00,0.21,7275945,4158000,3118000,0
0.31,0.30,0.01,0.00,0.76,24965281,24860000,0,0
0.28,0.27,0.01,0.00,0.76,26552339,25536000,1021000,0
0.31,0.30,0.01,0.00,0.75,24912952,22080000,2880000,0
1.51,1.46,0.07,0.00,3.89,130850021,109870000,20975000,0
0.36,0.34,0.02,0.00,0.86,27585847,23633000,3938000,0
1.59,1.54,0.07,0.00,3.89,133265599,104200000,29055000,0
0.95,0.91,0.05,0.00,2.59,87323834,53196000,34125000,0
1.52,1.47,0.07,0.00,3.93,131229547,106171000,25040000,0
1.56,1.51,0.07,0.00,3.80,130964908,109804000,21154000,0
1.49,1.44,0.07,0.00,3.90,131991113,100994000,30998000,0
1.50,1.46,0.07,0.00,3.90,131319326,98018000,33006000,0
1.52,1.47,0.07,0.00,3.92,131601589,93698000,37878000,0
0.32,0.31,0.01,0.00,0.79,25962270,23964000,1997000,0
1.53,1.49,0.07,0.00,3.89,131376230,102533000,28868000,0
1.01,0.98,0.05,0.00,2.57,91844256,59871000,31931000,0
1.52,1.47,0.07,0.00,3.93,131423337,106516000,24887000,0
1.51,1.47,0.07,0.00,3.94,131151127,103113000,28030000,0
1.51,1.46,0.07,0.00,3.91,130665391,105518000,25123000,0
0.97,0.93,0.05,0.00,2.50,87749741,58826000,28914000,0
0.30,0.30,0.01,0.00,0.76,25295756,23257000,2022000,0
1.52,1.47,0.07,0.00,3.93,131196115,101142000,30042000,0
1.51,1.47,0.07,0.00,3.92,130938786,103946000,26986000,0
0.25,0.24,0.02,0.00,0.76,28480394,26525000,1964000,0
1.52,1.47,0.07,0.00,3.91,131239721,104178000,27046000,0
1.52,1.47,0.07,0.00,3.99,132368400,93106000,39044000,0
0.31,0.31,0.01,0.00,0.77,25087503,23165000,1930000,0
1.51,1.46,0.07,0.00,3.94,129337400,92487000,36796000,0
0.96,0.93,0.05,0.00,2.65,88966861,59913000,28957000,0
0.30,0.29,0.01,0.00,0.76,25019841,23102000,1925000,0
0.31,0.31,0.01,0.00,0.80,24966196,23959000,998000,0
0.31,0.30,0.02,0.00,0.76,25008993,23986000,999000,0
1.52,1.47,0.07,0.00,3.97,130999485,102986000,27996000,0
1.51,1.47,0.07,0.00,3.97,130975599,105183000,25799000,0
1.39,1.34,0.07,0.00,3.95,140666285,106752000,33921000,0
1.54,1.49,0.07,0.00,4.05,131584548,105539000,25886000,0
1.50,1.45,0.07,0.00,3.93,129730539,92796000,36919000,0
1.52,1.47,0.07,0.00,3.86,131026093,104012000,27003000,0
1.50,1.46,0.07,0.00,3.93,130309181,100227000,30068000,0
0.30,0.30,0.01,0.00,0.73,24672386,24571000,0,0
1.52,1.48,0.07,0.00,3.77,130720007,99543000,31170000,0
1.54,1.49,0.07,0.00,3.84,130458527,104295000,26073000,0
0.88,0.86,0.04,0.00,2.17,69113568,69099000,0,0
0.32,0.31,0.01,0.00,0.79,25383416,21462000,3902000,0
0.30,0.29,0.01,0.00,0.77,25168295,24079000,1003000,0
1.50,1.46,0.07,0.00,3.94,131478470,107388000,24087000,0
1.51,1.47,0.07,0.00,3.96,131682609,113713000,17954000,0
1.49,1.44,0.07,0.00,3.97,130690509,93718000,36889000,0
0.33,0.32,0.01,0.00,0.82,26077945,25028000,1001000,0
1.46,1.41,0.07,0.00,3.91,133895552,100869000,32957000,0
0.33,0.31,0.02,0.00,0.80,25301677,23276000,2024000,0
0.32,0.31,0.01,0.00,0.80,25717316,24717000,988000,0
0.30,0.29,0.01,0.00,0.78,25438432,22432000,2925000,0
1.49,1.45,0.07,0.00,3.95,130506871,108503000,21899000,0
1.04,1.01,0.05,0.00,2.73,88852768,66579000,22193000,0
1.53,1.48,0.07,0.00,3.98,131702776,102647000,28900000,0
1.49,1.45,0.07,0.00,3.78,134965291,105941000,28983000,0
1.50,1.46,0.07,0.00,3.95,131119474,106076000,25018000,0
1.50,1.46,0.07,0.00,3.90,130798873,99802000,30938000,0
1.47,1.42,0.07,0.00,3.91,132346515,95513000,36812000,0
0.92,0.88,0.05,0.00,2.57,87446389,62312000,25126000,0
1.46,1.41,0.07,0.00,3.89,129198293,103069000,26017000,0
1.48,1.44,0.07,0.00,3.91,130539445,99405000,31127000,0
0.95,0.91,0.05,0.00,2.48,87104498,61071000,26030000,0
0.29,0.29,0.01,0.00,0.76,25959984,23951000,1995000,0
1.48,1.42,0.07,0.00,3.81,134359402,94543000,39807000,0
0.32,0.31,0.01,0.00,0.80,25982100,24950000,1039000,0
1.42,1.37,0.07,0.00,3.84,131062520,106992000,23998000,0
1.49,1.44,0.07,0.00,3.97,130921319,101923000,28978000,0
2.54,2.45,0.13,0.00,6.91,259276709,256031000,2988000,1
0.38,0.37,0.02,0.00,1.07,39783495,38734000,993000,1
0.23,0.22,0.01,0.00,0.69,26138608,25105000,1004000,1
0.66,0.63,0.03,0.00,1.74,62376778,61339000,1005000,1
1.31,1.26,0.07,0.00,3.53,130446892,129431000,1003000,1
0.16,0.14,0.01,0.00,0.43,14223738,13200000,1015000,1
1.24,1.19,0.07,0.00,3.54,137896492,137886000,0,1
0.39,0.37,0.02,0.00,1.10,39878914,38750000,1003000,1
1.33,1.28,0.07,0.00,3.56,133137496,133121000,0,1
1.60,1.54,0.08,0.00,4.36,157425786,155397000,1992000,1
0.47,0.45,0.03,0.00,1.32,47146631,46123000,1002000,1
1.06,1.02,0.06,0.00,3.05,116946451,115926000,999000,1
3.46,3.31,0.20,0.00,9.80,381047995,379903000,999000,1
0.33,0.32,0.02,0.00,0.95,34704388,34641000,0,1
0.44,0.43,0.03,0.00,1.26,47882569,45878000,1994000,1
0.27,0.26,0.02,0.00,0.75,26954412,25954000,998000,1
0.17,0.17,0.01,0.00,0.49,18845791,16869000,1984000,1
1.18,1.13,0.06,0.00,3.15,115532704,114458000,995000,1
2.80,2.68,0.16,0.00,8.08,314250344,313213000,1000000,1
3.41,3.28,0.20,0.00,9.77,380961469,379836000,999000,1
0.14,0.13,0.01,0.00,0.39,13826278,12754000,981000,1
0.47,0.45,0.03,0.00,1.30,46678907,46729000,0,1
1.11,1.07,0.06,0.00,3.04,113284592,111330000,1988000,1
0.28,0.26,0.02,0.00,0.81,29643250,28625000,1022000,1
0.22,0.21,0.01,0.00,0.60,20660575,19683000,984000,1
0.38,0.36,0.03,0.00,1.30,52168114,51166000,1003000,1
1.64,1.57,0.10,0.00,4.76,187875598,187831000,0,1
0.53,0.52,0.03,0.00,1.63,63864149,63864000,0,1
3.21,3.09,0.16,0.00,8.99,314596107,309565000,4992000,1
3.47,3.32,0.21,0.00,10.25,404207032,402793000,999000,1
0.45,0.43,0.02,0.00,1.28,47460615,46501000,989000,1
0.47,0.46,0.03,0.00,1.34,49284337,49142000,0,1
1.83,1.76,0.11,0.00,5.27,207423099,207267000,0,1
0.29,0.28,0.02,0.00,0.81,28904344,27823000,993000,1
0.16,0.15,0.01,0.00,0.46,16651220,14688000,1958000,1
0.57,0.55,0.03,0.00,1.56,55724362,55574000,0,1
2.93,2.82,0.16,0.00,8.03,301662128,300405000,998000,1
0.31,0.30,0.02,0.00,0.85,29875519,29771000,0,1
0.67,0.65,0.03,0.00,1.86,68109249,67095000,1001000,1
0.23,0.23,0.01,0.00,0.65,23124563,22127000,1005000,1
1.90,1.82,0.11,0.00,5.39,210009015,208889000,999000,1
0.25,0.24,0.01,0.00,0.68,23564518,22569000,981000,1
1.03,0.99,0.06,0.00,3.01,114223100,113217000,1001000,1
0.15,0.15,0.01,0.00,0.43,15171794,14163000,1011000,1
0.23,0.23,0.01,0.00,0.66,23142314,22141000,1006000,1
2.73,2.62,0.16,0.00,7.94,308990405,307978000,999000,1
0.46,0.44,0.03,0.00,1.31,47760754,46752000,1016000,1
0.17,0.15,0.01,0.00,0.46,15452996,15449000,0,1
0.15,0.14,0.01,0.00,0.40,14020690,13020000,1001000,1
0.26,0.26,0.01,0.00,0.72,25230854,24221000,1009000,1
0.53,0.51,0.03,0.00,1.46,52230281,51208000,1004000,1
0.26,0.25,0.01,0.00,0.71,25246334,23226000,2019000,1
0.49,0.47,0.03,0.00,1.39,49633323,48630000,992000,1
