file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1017040.exe ,  0.54,  0.52,  0.02,  0.00,  1.28,   40449903,   40029000,          0
1140402.exe ,  0.52,  0.50,  0.02,  0.00,  1.26,   41571885,   40584000,     989000
1187270.exe ,  0.21,  0.21,  0.01,  0.00,  0.50,   16329881,   15306000,    1020000
1228057.exe ,  0.52,  0.49,  0.02,  0.00,  1.29,   41286863,   40263000,    1006000
1367032.exe ,  0.54,  0.53,  0.02,  0.00,  1.33,   43106653,   43091000,          0
1370800.exe ,  0.14,  0.14,  0.01,  0.00,  0.35,   11227814,    8164000,    3061000
1671790.exe ,  0.04,  0.04,  0.00,  0.00,  0.12,    3716834,     930000,    2790000
1845510.exe ,  0.56,  0.55,  0.03,  0.00,  1.40,   46748947,   43729000,    2981000
1992685.exe ,  0.50,  0.49,  0.02,  0.00,  1.26,   40095890,   39085000,    1002000
2169893.exe ,  0.51,  0.50,  0.02,  0.00,  1.30,   43242400,   40157000,    3011000
2312876.exe ,  0.12,  0.12,  0.01,  0.00,  0.35,   12081197,   12099000,          0
2395064.exe ,  0.25,  0.24,  0.03,  0.00,  1.02,   43698091,   29489000,   14236000
2436754.exe ,  0.22,  0.21,  0.01,  0.00,  0.52,   17002702,   15003000,    2000000
2448903.exe ,  0.48,  0.46,  0.02,  0.00,  1.16,   38588425,   35526000,    2960000
2462469.exe ,  0.04,  0.03,  0.00,  0.00,  0.11,    3652235,    3627000,          0
2578170.exe ,  0.23,  0.23,  0.01,  0.00,  0.55,   18736596,   16668000,    1960000
275342.exe  ,  0.49,  0.47,  0.02,  0.00,  1.23,   39569198,   37543000,    2029000
2802363.exe ,  0.44,  0.42,  0.02,  0.00,  1.26,   45083441,   44078000,    1001000
2823661.exe ,  0.13,  0.12,  0.01,  0.00,  0.42,   15509754,   12330000,    3082000
293813.exe  ,  1.31,  1.25,  0.10,  0.00,  3.68,  129085645,    2461000,    3894000
3040402.exe ,  0.19,  0.18,  0.01,  0.00,  0.48,   14774140,    8786000,    5857000
3095970.exe ,  0.21,  0.21,  0.01,  0.00,  0.53,   17123670,    9061000,    8054000
391684.exe  ,  0.52,  0.50,  0.02,  0.00,  1.32,   41529784,   37486000,    3945000
4011765.exe ,  0.06,  0.05,  0.00,  0.00,  0.15,    4340380,    1074000,    3224000
4055920.exe ,  0.16,  0.15,  0.01,  0.00,  0.41,   12425524,   10239000,    2047000
4076325.exe ,  0.14,  0.14,  0.01,  0.00,  0.35,   11307228,    9227000,    2050000
4162451.exe ,  0.05,  0.04,  0.00,  0.00,  0.09,    3543270,    2660000,     886000
4234660.exe ,  0.49,  0.48,  0.02,  0.00,  1.24,   40188153,   40074000,          0
4353494.exe ,  0.52,  0.50,  0.02,  0.00,  1.39,   41691318,   38692000,    2976000
4401483.exe ,  0.50,  0.49,  0.02,  0.00,  1.25,   40834872,   39822000,     995000
4445110.exe ,  0.50,  0.48,  0.02,  0.00,  1.24,   39476881,   38515000,     987000
4547513.exe ,  0.23,  0.21,  0.01,  0.00,  0.56,   17146273,   15128000,    2017000
4661444.exe ,  0.24,  0.23,  0.01,  0.00,  0.62,   18671931,   18662000,          0
481317.exe  ,  0.53,  0.51,  0.02,  0.00,  1.36,   42026346,   38902000,    2992000
4842228.exe ,  1.16,  1.11,  0.07,  0.00,  3.09,  102440802,   11310000,    4112000
