1251351.exe,   32.28, ,   1.77, ,  2744
1251351.exe,   32.69, ,   1.75, ,  2676
1251351.exe,   32.52, ,   1.76, ,  2677
1251351.exe,   32.46, ,   1.76, ,  2679
1251351.exe,   32.51, ,   1.76, ,  2678
1251351.exe,   32.45, ,   1.76, ,  2677
1251351.exe,   32.45, ,   1.75, ,  2673
1251351.exe,   32.27, ,   1.76, ,  2674
1251351.exe,   32.43, ,   1.76, ,  2675
1251351.exe,   32.36, ,   1.76, ,  2676
1678927.exe,   12.68, ,   0.29, ,  1022
1678927.exe,   12.62, ,   0.29, ,  1019
1678927.exe,   12.72, ,   0.29, ,  1019
1678927.exe,   12.66, ,   0.29, ,  1019
1678927.exe,   12.69, ,   0.29, ,  1022
1678927.exe,   12.56, ,   0.29, ,  1019
1678927.exe,   12.63, ,   0.29, ,  1019
1678927.exe,   12.67, ,   0.29, ,  1020
1678927.exe,   12.65, ,   0.29, ,  1023
1678927.exe,   12.69, ,   0.29, ,  1019
1712113.exe,   23.63, ,   0.96, ,  2020
1712113.exe,   23.59, ,   0.96, ,  2022
1712113.exe,   23.67, ,   0.96, ,  2021
1712113.exe,   23.65, ,   0.96, ,  2018
1712113.exe,   23.86, ,   0.96, ,  2019
1712113.exe,   23.91, ,   0.96, ,  2021
1712113.exe,   23.65, ,   0.96, ,  2017
1712113.exe,   23.63, ,   0.96, ,  2018
1712113.exe,   23.61, ,   0.96, ,  2020
1712113.exe,   23.70, ,   0.96, ,  2023
1727347.exe,   28.87, ,   1.66, ,  2398
1727347.exe,   28.67, ,   1.67, ,  2396
1727347.exe,   28.56, ,   1.67, ,  2395
1727347.exe,   28.68, ,   1.67, ,  2401
1727347.exe,   28.83, ,   1.68, ,  2403
1727347.exe,   28.72, ,   1.67, ,  2397
1727347.exe,   28.64, ,   1.68, ,  2400
1727347.exe,   28.72, ,   1.68, ,  2399
1727347.exe,   28.77, ,   1.67, ,  2401
1727347.exe,   28.58, ,   1.67, ,  2398
1822881.exe,    8.63, ,   0.33, ,   773
1822881.exe,    8.62, ,   0.32, ,   726
1822881.exe,    8.63, ,   0.32, ,   724
1822881.exe,    8.63, ,   0.32, ,   727
1822881.exe,    8.60, ,   0.32, ,   729
1822881.exe,    8.63, ,   0.32, ,   728
1822881.exe,    8.73, ,   0.32, ,   730
1822881.exe,    8.61, ,   0.32, ,   727
1822881.exe,    8.64, ,   0.32, ,   724
1822881.exe,    8.65, ,   0.32, ,   726
1850469.exe,    5.62, ,   0.15, ,   454
1850469.exe,    5.65, ,   0.12, ,   453
1850469.exe,    5.67, ,   0.12, ,   452
1850469.exe,    5.71, ,   0.12, ,   451
1850469.exe,    5.66, ,   0.11, ,   452
1850469.exe,    5.69, ,   0.09, ,   449
1850469.exe,    5.72, ,   0.11, ,   451
1850469.exe,    5.75, ,   0.11, ,   452
1850469.exe,    5.69, ,   0.12, ,   452
1850469.exe,    5.67, ,   0.12, ,   451
2233911.exe,    8.66, ,   0.32, ,   729
2233911.exe,    8.69, ,   0.32, ,   728
2233911.exe,    8.65, ,   0.32, ,   728
2233911.exe,    8.60, ,   0.32, ,   729
2233911.exe,    8.64, ,   0.32, ,   728
2233911.exe,    8.63, ,   0.32, ,   728
2233911.exe,    8.65, ,   0.32, ,   728
2233911.exe,    8.68, ,   0.32, ,   730
2233911.exe,    8.72, ,   0.32, ,   730
2233911.exe,    8.79, ,   0.32, ,   730
2372143.exe,   11.19, ,   0.24, ,   868
2372143.exe,   11.23, ,   0.24, ,   867
2372143.exe,   11.14, ,   0.24, ,   867
2372143.exe,   11.16, ,   0.24, ,   867
2372143.exe,   11.21, ,   0.24, ,   869
2372143.exe,   11.27, ,   0.24, ,   868
2372143.exe,   11.24, ,   0.24, ,   867
2372143.exe,   11.20, ,   0.24, ,   867
2372143.exe,   11.18, ,   0.24, ,   867
2372143.exe,   11.20, ,   0.24, ,   868
2379673.exe,    8.63, ,   0.32, ,   725
2379673.exe,    8.66, ,   0.32, ,   726
2379673.exe,    8.69, ,   0.32, ,   726
2379673.exe,    8.61, ,   0.32, ,   724
2379673.exe,    8.67, ,   0.32, ,   724
2379673.exe,    8.70, ,   0.32, ,   724
2379673.exe,    8.66, ,   0.32, ,   728
2379673.exe,    8.74, ,   0.32, ,   728
2379673.exe,    8.70, ,   0.32, ,   728
2379673.exe,    8.65, ,   0.32, ,   725
2467040.exe,    8.64, ,   0.32, ,   725
2467040.exe,    8.74, ,   0.32, ,   726
2467040.exe,    8.75, ,   0.32, ,   726
2467040.exe,    8.74, ,   0.32, ,   724
2467040.exe,    8.70, ,   0.32, ,   725
2467040.exe,    8.66, ,   0.32, ,   725
2467040.exe,    8.70, ,   0.32, ,   724
2467040.exe,    8.75, ,   0.32, ,   726
2467040.exe,    8.69, ,   0.32, ,   723
2467040.exe,    8.70, ,   0.32, ,   723
2526872.exe,   11.03, ,   0.24, ,   796
2526872.exe,   11.04, ,   0.24, ,   796
2526872.exe,   11.05, ,   0.24, ,   798
2526872.exe,   11.02, ,   0.24, ,   794
2526872.exe,   11.06, ,   0.24, ,   796
2526872.exe,   11.08, ,   0.24, ,   797
2526872.exe,   11.03, ,   0.24, ,   797
2526872.exe,   11.05, ,   0.24, ,   794
2526872.exe,   11.04, ,   0.24, ,   797
2526872.exe,   10.97, ,   0.24, ,   795
2559658.exe,   10.85, ,   0.24, ,   809
2559658.exe,   10.94, ,   0.24, ,   809
2559658.exe,   10.88, ,   0.24, ,   809
2559658.exe,   11.01, ,   0.24, ,   808
2559658.exe,   10.97, ,   0.24, ,   809
2559658.exe,   10.98, ,   0.24, ,   808
2559658.exe,   10.94, ,   0.24, ,   808
2559658.exe,   10.91, ,   0.24, ,   807
2559658.exe,   10.88, ,   0.24, ,   808
2559658.exe,   10.84, ,   0.24, ,   808
2595156.exe,    8.63, ,   0.32, ,   728
2595156.exe,    8.68, ,   0.32, ,   728
2595156.exe,    8.59, ,   0.32, ,   723
