file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1009412.exe ,  0.29,  0.28,  0.01,  0.00,  0.74,   23956649,   19687000,    3937000
1055671.exe ,  0.64,  0.62,  0.03,  0.00,  1.67,   51306841,   45167000,    6022000
1064013.exe ,  0.53,  0.51,  0.02,  0.00,  1.31,   41810776,   38724000,    2978000
1163493.exe ,  0.53,  0.52,  0.03,  0.00,  1.29,   42247980,   36203000,    6033000
1449114.exe ,  0.53,  0.51,  0.04,  0.00,  1.61,   60388945,   47517000,   12869000
1472098.exe ,  0.45,  0.43,  0.03,  0.00,  1.08,   34439798,   28335000,    6071000
1488692.exe ,  0.29,  0.29,  0.01,  0.00,  0.73,   24451408,   18321000,    6107000
1523561.exe ,  0.31,  0.30,  0.02,  0.00,  0.77,   24481375,   20388000,    4077000
1581847.exe ,  0.30,  0.29,  0.01,  0.00,  0.75,   24510866,   20565000,    3917000
1677942.exe ,  0.50,  0.49,  0.02,  0.00,  1.26,   40238720,   38211000,    2011000
1696369.exe ,  0.42,  0.41,  0.03,  0.00,  1.04,   34723633,   26687000,    7907000
1890375.exe ,  0.75,  0.72,  0.05,  0.00,  1.95,   63546048,   45632000,   17856000
1930790.exe ,  0.47,  0.46,  0.02,  0.00,  1.33,   42359519,   36298000,    6049000
2014155.exe ,  0.45,  0.43,  0.03,  0.00,  1.16,   36634291,   31417000,    5067000
212989.exe  ,  0.30,  0.29,  0.01,  0.00,  0.72,   24675343,   19720000,    4930000
2209249.exe ,  0.24,  0.23,  0.02,  0.00,  0.70,   25844675,   19876000,    5962000
2218845.exe ,  0.52,  0.50,  0.02,  0.00,  1.39,   41206513,   37048000,    4005000
2288631.exe ,  0.44,  0.42,  0.03,  0.00,  1.12,   34187235,   31120000,    3011000
2302763.exe ,  0.30,  0.28,  0.01,  0.00,  0.75,   23165488,   20132000,    3019000
2311858.exe ,  0.29,  0.28,  0.01,  0.00,  0.73,   23310849,   18216000,    5060000
2427666.exe ,  0.43,  0.42,  0.03,  0.00,  1.15,   35536465,   24345000,   11158000
2552501.exe ,  0.51,  0.49,  0.02,  0.00,  1.29,   41727098,   38651000,    3051000
2653264.exe ,  0.31,  0.30,  0.02,  0.00,  0.79,   25450770,   19569000,    5870000
2787179.exe ,  0.29,  0.28,  0.02,  0.00,  0.73,   23911232,   19149000,    4787000
301119.exe  ,  0.27,  0.26,  0.01,  0.00,  0.72,   23674215,   20705000,    2957000
306775.exe  ,  0.47,  0.47,  0.02,  0.00,  1.22,   40411016,   37361000,    2949000
3068084.exe ,  0.33,  0.32,  0.02,  0.00,  0.89,   31200970,   29169000,    2011000
3075283.exe ,  0.38,  0.37,  0.02,  0.00,  0.94,   30140934,   27123000,    3013000
3088906.exe ,  0.41,  0.40,  0.03,  0.00,  1.08,   34788076,   27771000,    6942000
3356312.exe ,  0.45,  0.43,  0.03,  0.00,  1.17,   36651497,   29699000,    6929000
3403339.exe ,  0.30,  0.29,  0.02,  0.00,  0.77,   24612954,   19672000,    4918000
3562054.exe ,  0.41,  0.40,  0.02,  0.00,  1.03,   34073709,   30013000,    4001000
3717985.exe ,  0.78,  0.75,  0.05,  0.00,  2.02,   64727079,   47780000,   16922000
3737250.exe ,  0.49,  0.48,  0.02,  0.00,  1.30,   40423119,   37264000,    3021000
3777153.exe ,  0.26,  0.26,  0.02,  0.00,  0.73,   26184510,   23159000,    3020000
4033327.exe ,  0.51,  0.50,  0.02,  0.00,  1.30,   41114272,   38083000,    3006000
4045462.exe ,  0.30,  0.30,  0.02,  0.00,  0.76,   25033131,   21905000,    2987000
