file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1141757.exe ,  0.59,  0.57,  0.03,  0.00,  1.55,   50472697,   44972000,    4888000
1194834.exe ,  1.32,  1.27,  0.09,  0.00,  3.61,  124709788,  118570000,    6029000
1334614.exe ,  0.61,  0.59,  0.03,  0.00,  1.55,   51485062,   50461000,    1009000
1369810.exe ,  0.62,  0.61,  0.03,  0.00,  1.65,   52295406,   49252000,    3015000
1376527.exe ,  0.60,  0.59,  0.03,  0.00,  1.51,   50275947,   48227000,    2009000
1394267.exe ,  0.22,  0.21,  0.01,  0.00,  0.60,   20524517,   18378000,    2042000
1702636.exe ,  0.62,  0.60,  0.03,  0.00,  1.57,   51950537,   46827000,    4981000
1828655.exe ,  1.66,  1.62,  0.07,  0.00,  4.08,  130346178,  126262000,    3976000
1993016.exe ,  0.59,  0.57,  0.03,  0.00,  1.67,   60617741,   55481000,    5043000
200463.exe  ,  1.62,  1.59,  0.07,  0.00,  4.07,  136764974,  132761000,    3992000
215691.exe  ,  0.63,  0.62,  0.03,  0.00,  1.71,   53821833,   50819000,    2989000
2182933.exe ,  0.61,  0.58,  0.03,  0.00,  1.58,   52269785,   49201000,    3012000
2283561.exe ,  0.64,  0.62,  0.03,  0.00,  1.67,   54791935,   47721000,    6959000
2317321.exe ,  0.58,  0.55,  0.03,  0.00,  1.49,   49632532,   48550000,     990000
2473888.exe ,  1.74,  1.69,  0.07,  0.00,  4.29,  136905937,  132790000,    3993000
2557813.exe ,  0.62,  0.61,  0.03,  0.00,  1.63,   53734497,   50743000,    2984000
2870679.exe ,  0.58,  0.57,  0.03,  0.00,  1.53,   49192299,   46063000,    3004000
2876767.exe ,  0.61,  0.58,  0.03,  0.00,  1.58,   50627302,   50611000,          0
2956436.exe ,  0.59,  0.57,  0.03,  0.00,  1.47,   48863524,   46848000,    1993000
2961485.exe ,  2.27,  2.19,  0.12,  0.00,  5.72,  188182711,  182152000,    6005000
315901.exe  ,  0.60,  0.58,  0.03,  0.00,  1.53,   49667562,   44553000,    4950000
3310511.exe ,  0.61,  0.60,  0.03,  0.00,  1.59,   51152100,   48881000,    1995000
3448452.exe ,  0.57,  0.56,  0.03,  0.00,  1.53,   50194106,   45092000,    5010000
3533053.exe ,  1.68,  1.63,  0.07,  0.00,  4.20,  137448090,  130403000,    6968000
3576195.exe ,  0.58,  0.57,  0.03,  0.00,  1.48,   49487135,   43530000,    5935000
3581799.exe ,  1.70,  1.65,  0.07,  0.00,  4.17,  132837441,  129728000,    2993000
3642321.exe ,  0.59,  0.57,  0.03,  0.00,  1.56,   52904715,   48837000,    4069000
3707962.exe ,  0.59,  0.57,  0.03,  0.00,  1.50,   48959953,   47929000,    1019000
3753320.exe ,  0.62,  0.60,  0.03,  0.00,  1.58,   50978547,   47963000,    2997000
385823.exe  ,  0.95,  0.92,  0.04,  0.00,  2.42,   81941078,   76920000,    4994000
4010334.exe ,  0.64,  0.61,  0.03,  0.00,  1.61,   53427349,   47384000,    5923000
402806.exe  ,  0.58,  0.56,  0.03,  0.00,  1.46,   48829396,   44831000,    3985000
4110986.exe ,  1.75,  1.70,  0.07,  0.00,  4.35,  141910204,  139887000,    2012000
4292167.exe ,  1.70,  1.66,  0.07,  0.00,  4.15,  133373066,  129377000,    3980000
4327744.exe ,  3.89,  3.78,  0.19,  0.00,  9.32,  300163803,  295138000,    5002000
4340748.exe ,  0.60,  0.57,  0.03,  0.00,  1.54,   50098555,   47989000,    1999000
4455594.exe ,  0.58,  0.56,  0.03,  0.00,  1.58,   54061750,   51048000,    3002000
4555067.exe ,  0.65,  0.63,  0.03,  0.00,  1.68,   53835718,   48838000,    4983000
4625115.exe ,  1.70,  1.66,  0.07,  0.00,  4.15,  132342602,  129228000,    3005000
4646902.exe ,  0.66,  0.64,  0.03,  0.00,  1.67,   55678759,   53671000,    1987000
466493.exe  ,  0.95,  0.93,  0.04,  0.00,  2.49,   83285290,   81104000,    2002000
4699989.exe ,  0.56,  0.55,  0.03,  0.00,  1.50,   53564762,   51536000,    2021000
4888119.exe ,  0.57,  0.55,  0.03,  0.00,  1.43,   48467678,   45372000,    2959000
4909871.exe ,  0.90,  0.87,  0.07,  0.00,  2.36,   75498015,   70441000,    5031000
4958343.exe ,  1.71,  1.66,  0.07,  0.00,  4.22,  133880222,  130529000,    2989000
5160992.exe ,  0.63,  0.61,  0.03,  0.00,  1.62,   53362727,   51226000,    2008000
5253674.exe ,  1.63,  1.58,  0.07,  0.00,  4.03,  129728127,  127716000,    1995000
5470489.exe ,  0.58,  0.57,  0.03,  0.00,  1.50,   48822281,   45820000,    2988000
5473977.exe ,  0.58,  0.57,  0.03,  0.00,  1.54,   51674203,   51636000,          0
5494547.exe ,  0.56,  0.55,  0.03,  0.00,  1.53,   49577654,   48403000,     987000
5550352.exe ,  0.56,  0.54,  0.03,  0.00,  1.48,   48568049,   45550000,    2970000
576026.exe  ,  0.62,  0.60,  0.03,  0.00,  1.67,   51900800,   47794000,    3982000
5961211.exe ,  0.65,  0.63,  0.03,  0.00,  1.67,   54056069,   52917000,     998000
5975913.exe ,  0.61,  0.59,  0.03,  0.00,  1.63,   51559731,   47517000,    3959000
5976816.exe ,  1.67,  1.63,  0.07,  0.00,  4.08,  130277486,  128141000,    2002000
5978424.exe ,  1.69,  1.64,  0.07,  0.00,  4.19,  132815195,  131801000,     998000
5979286.exe ,  0.62,  0.59,  0.03,  0.00,  1.63,   52274119,   52157000,          0
5979571.exe ,  0.62,  0.60,  0.03,  0.00,  1.59,   52353777,   51213000,    1004000
5980827.exe ,  1.68,  1.64,  0.07,  0.00,  4.24,  133540938,  131519000,    2007000
5981368.exe ,  0.64,  0.62,  0.03,  0.00,  1.65,   54745692,   52738000,    1990000
5987243.exe ,  0.59,  0.57,  0.03,  0.00,  1.60,   50877018,   48845000,    1993000
5990492.exe ,  1.65,  1.60,  0.07,  0.00,  4.09,  130013236,  128006000,    2000000
6040995.exe ,  1.66,  1.61,  0.07,  0.00,  4.29,  142328683,  136231000,    6010000
6236007.exe ,  0.63,  0.62,  0.03,  0.00,  1.61,   53070892,   51060000,    2002000
6322230.exe ,  1.65,  1.60,  0.07,  0.00,  4.06,  129912528,  127903000,    1998000
6463124.exe ,  0.93,  0.90,  0.07,  0.00,  2.53,   77830189,   71822000,    5985000
703894.exe  ,  1.65,  1.60,  0.07,  0.00,  4.10,  132903605,  130886000,    1998000
7091608.exe ,  1.65,  1.61,  0.07,  0.00,  4.20,  130240823,  129230000,    1001000
7103208.exe ,  0.59,  0.58,  0.03,  0.00,  1.55,   52411510,   48368000,    4030000
7162730.exe ,  0.63,  0.61,  0.03,  0.00,  1.64,   52516955,   46537000,    5941000
7663493.exe ,  1.69,  1.63,  0.07,  0.00,  4.30,  131492651,  128466000,    3010000
766743.exe  ,  1.69,  1.65,  0.07,  0.00,  4.16,  132117233,  129003000,    3000000
7856160.exe ,  3.02,  2.91,  0.20,  0.00,  7.75,  262545712,  241541000,   20960000
7891135.exe ,  1.60,  1.55,  0.07,  0.00,  4.07,  133885474,  130655000,    2992000
793821.exe  ,  0.64,  0.62,  0.03,  0.00,  1.76,   53610515,   51571000,    2022000
798360.exe  ,  2.47,  2.39,  0.14,  0.00,  6.51,  207598403,  201166000,    6004000
8028891.exe ,  0.59,  0.58,  0.03,  0.00,  1.60,   50507432,   48347000,    2014000
849073.exe  ,  0.61,  0.58,  0.03,  0.00,  1.57,   51511745,   49510000,    1980000
856959.exe  ,  0.66,  0.64,  0.03,  0.00,  1.69,   54698710,   52700000,    1988000
908301.exe  ,  1.70,  1.66,  0.07,  0.00,  4.16,  131575348,  129474000,    1991000
