file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1061805.exe ,  0.13,  0.13,  0.01,  0.00,  0.33,   11098629,    7817000,    2931000
1094941.exe ,  0.29,  0.28,  0.01,  0.00,  0.72,   22675259,   21580000,     980000
1133411.exe ,  0.33,  0.32,  0.01,  0.00,  0.81,   25221655,   23188000,    2016000
1141022.exe ,  0.16,  0.15,  0.01,  0.00,  0.39,   13033441,   11998000,     999000
1165956.exe ,  0.31,  0.30,  0.01,  0.00,  0.75,   23009900,   22870000,          0
1344769.exe ,  0.30,  0.29,  0.01,  0.00,  0.73,   22792617,   22785000,          0
1370229.exe ,  0.12,  0.12,  0.01,  0.00,  0.30,    9792237,    8817000,     979000
1435015.exe ,  0.16,  0.15,  0.01,  0.00,  0.39,   12662835,   10715000,    1948000
1769104.exe ,  0.29,  0.28,  0.01,  0.00,  0.72,   22687484,   21695000,     986000
1979579.exe ,  0.29,  0.28,  0.01,  0.00,  0.70,   22812129,   20833000,    1984000
1997948.exe ,  0.31,  0.30,  0.01,  0.00,  0.76,   25016138,   23105000,    1925000
2059363.exe ,  0.15,  0.15,  0.01,  0.00,  0.40,   13063797,   10938000,    1988000
2061586.exe ,  0.28,  0.28,  0.01,  0.00,  0.68,   22531758,   20462000,    1948000
2203032.exe ,  0.13,  0.13,  0.01,  0.00,  0.33,   10719124,   10724000,          0
2203602.exe ,  0.29,  0.29,  0.01,  0.00,  0.72,   22883193,   21879000,     994000
2207605.exe ,  0.13,  0.13,  0.01,  0.00,  0.34,   10735835,    8784000,    1952000
2213898.exe ,  0.31,  0.30,  0.01,  0.00,  0.78,   24948519,   22840000,    1986000
2231071.exe ,  0.29,  0.28,  0.01,  0.00,  0.71,   22720185,   20667000,    1968000
237541.exe  ,  0.12,  0.11,  0.01,  0.00,  0.30,    9735160,    9738000,          0
2407087.exe ,  0.30,  0.29,  0.01,  0.00,  0.74,   22596383,   21605000,     982000
2481996.exe ,  0.30,  0.30,  0.01,  0.00,  0.77,   25652845,   22702000,    2961000
2745547.exe ,  0.24,  0.23,  0.01,  0.00,  0.70,   26356373,   24240000,    2020000
