file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1519241.exe ,  2.13,  1.67,  0.00,  0.04,  0.00,  115139554,  112891000,    1980000
1599310.exe ,  1.50,  1.18,  0.00,  0.03,  0.00,   82332042,   81351000,    1004000
1831963.exe ,  3.13,  2.55,  0.00,  0.05,  0.00,  147235808,  146203000,    1001000
2167115.exe ,  0.81,  0.64,  0.00,  0.02,  0.00,   44289740,   43314000,    1007000
2512213.exe ,  2.91,  2.29,  0.00,  0.05,  0.00,  153398627,    1922000,    7421000
3221292.exe ,  0.58,  0.45,  0.00,  0.01,  0.00,   32457827,   30418000,    2027000
3316605.exe ,  0.94,  0.76,  0.00,  0.02,  0.00,   45828206,   43821000,    1947000
3562925.exe ,  3.13,  2.54,  0.00,  0.05,  0.00,  149712943,  146753000,    2994000
4443566.exe ,  3.24,  2.61,  0.00,  0.05,  0.00,  157244092,  148296000,    8957000
4977530.exe ,  3.18,  2.57,  0.00,  0.05,  0.00,  152816588,  152855000,          0
5009868.exe ,  0.06,  0.04,  0.00,  0.00,  0.00,    2519312,    1277000,    1277000
5207650.exe ,  3.50,  2.87,  0.00,  0.05,  0.00,  159774163,  158652000,    1004000
5312206.exe ,  3.57,  2.89,  0.00,  0.06,  0.00,  171200967,  170211000,    1001000
5569369.exe ,  3.19,  2.56,  0.00,  0.05,  0.00,  157954148,  156845000,     999000
5610334.exe ,  3.21,  2.57,  0.00,  0.05,  0.00,  159995581,  156992000,    2999000
5654000.exe ,  3.14,  2.52,  0.00,  0.05,  0.00,  155499459,  154519000,     996000
6121982.exe ,  0.58,  0.44,  0.00,  0.01,  0.00,   33772688,   32784000,     993000
6277159.exe ,  3.18,  2.56,  0.00,  0.05,  0.00,  155329772,  153367000,    1991000
6366782.exe ,  0.02,  0.02,  0.00,  0.00,  0.00,    1168989,    1202000,          0
7568135.exe ,  0.93,  0.71,  0.00,  0.02,  0.00,   53873582,   52858000,     997000
