file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1222596.exe ,  1.41,  1.12,  0.00,  0.03,  0.00,   73917894,   69682000,    3925000
1333078.exe ,  1.28,  1.02,  0.00,  0.02,  0.00,   67233150,   66255000,    1003000
1943931.exe ,  1.22,  1.01,  0.00,  0.02,  0.00,   54734242,   52687000,    1988000
2174475.exe ,  1.13,  0.86,  0.00,  0.02,  0.00,   67119824,   66091000,    1001000
2399424.exe ,  1.21,  0.98,  0.00,  0.02,  0.00,   59940422,   57859000,    1995000
2664872.exe ,  1.13,  0.88,  0.00,  0.02,  0.00,   65262958,   62304000,    2966000
3341389.exe ,  1.16,  0.92,  0.00,  0.02,  0.00,   60586915,   58570000,    2019000
3457019.exe ,  1.12,  0.88,  0.00,  0.02,  0.00,   59304870,   59294000,          0
3564194.exe ,  1.19,  0.95,  0.00,  0.02,  0.00,   60690792,   56802000,    3917000
5073456.exe ,  1.27,  1.00,  0.00,  0.02,  0.00,   67787404,   65845000,    1995000
5409465.exe ,  2.04,  1.64,  0.00,  0.03,  0.00,   99255317,   98283000,     992000
5838289.exe ,  8.53,  6.97,  0.00,  0.13,  0.00,  395497278,  394509000,    1001000
5869801.exe ,  1.13,  0.90,  0.00,  0.02,  0.00,   59346902,   56421000,    2969000
5902390.exe ,  1.20,  0.96,  0.00,  0.02,  0.00,   60652444,   59682000,     994000
5981428.exe ,  2.25,  1.80,  0.00,  0.04,  0.00,  114693430,  113699000,     997000
6337865.exe , 17.37, 14.23,  0.00,  0.27,  0.00,  794613448,  793523000,     999000
7004389.exe ,  1.23,  0.98,  0.00,  0.02,  0.00,   60867317,   59896000,     998000
706520.exe  ,  1.15,  0.91,  0.00,  0.02,  0.00,   60497137,   57552000,    2976000
8136255.exe ,  1.53,  1.24,  0.00,  0.03,  0.00,   74068682,   73132000,    1001000
8416472.exe ,  1.19,  0.93,  0.00,  0.02,  0.00,   65428667,   63442000,    2014000
