file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1155269.exe ,  6.45,  5.08,  0.00,  0.12,  0.00,  341910113,  172869000,   15075000
1346726.exe ,  6.32,  5.08,  0.00,  0.11,  0.00,  310016226,  177141000,   14466000
1558669.exe ,  3.70,  2.91,  0.00,  0.07,  0.00,  191546723,  181513000,   10028000
1992578.exe ,  4.39,  3.50,  0.00,  0.07,  0.00,  219259554,   91299000,    9915000
2040953.exe ,  6.23,  4.98,  0.00,  0.11,  0.00,  309499709,  176703000,   14055000
2417063.exe ,  4.29,  3.40,  0.00,  0.07,  0.00,  218479132,   89959000,   10104000
2475670.exe ,  4.38,  3.48,  0.00,  0.08,  0.00,  220696893,   85933000,   15987000
3969157.exe ,  7.63,  6.09,  0.00,  0.13,  0.00,  380763095,  243582000,   19045000
4039956.exe ,  6.24,  4.99,  0.00,  0.11,  0.00,  308436902,  181220000,   10012000
4124395.exe ,  4.38,  3.51,  0.00,  0.07,  0.00,  212695096,   94423000,    7530000
4981197.exe ,  4.45,  3.52,  0.00,  0.08,  0.00,  228253532,   97217000,   11827000
5022885.exe ,  6.70,  5.29,  0.00,  0.12,  0.00,  343860036,  211220000,   14494000
5804368.exe ,  3.84,  3.01,  0.00,  0.07,  0.00,  199942670,  182814000,   16982000
5810439.exe ,  4.38,  3.46,  0.00,  0.08,  0.00,  225588986,   97050000,   10109000
6345192.exe ,  5.38,  4.23,  0.00,  0.09,  0.00,  276596302,  261515000,   15029000
6377946.exe ,  5.07,  4.01,  0.00,  0.09,  0.00,  257966737,  126033000,   12261000
7032575.exe ,  4.51,  3.59,  0.00,  0.08,  0.00,  225686380,   95822000,   12490000
7479126.exe ,  6.21,  4.98,  0.00,  0.10,  0.00,  302396624,  170977000,   12998000
7819092.exe ,  3.69,  2.92,  0.00,  0.06,  0.00,  186991368,  176887000,    9993000
8030161.exe ,  6.18,  4.94,  0.00,  0.10,  0.00,  306487850,  174992000,   12612000
