@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.12,2.51,0.00,0.05,0.00,156104045,128876000,26974000,0
3.07,2.46,0.00,0.05,0.00,153803235,124661000,29154000,0
3.08,2.47,0.00,0.05,0.00,153690673,120773000,32938000,0
0.16,0.12,0.00,0.00,0.00,11287183,9381000,1876000,0
1.73,1.38,0.00,0.03,0.00,89281812,62512000,26791000,0
3.06,2.48,0.00,0.05,0.00,146309173,121430000,24883000,0
3.18,2.56,0.00,0.05,0.00,156475357,131364000,25069000,0
0.66,0.51,0.00,0.01,0.00,38203889,36210000,2011000,0
1.76,1.41,0.00,0.03,0.00,87592716,61425000,26181000,0
0.63,0.50,0.00,0.01,0.00,33508767,33466000,0,0
1.70,1.36,0.00,0.03,0.00,86299187,61219000,25089000,0
0.62,0.48,0.00,0.01,0.00,33993890,31937000,1996000,0
3.08,2.48,0.00,0.05,0.00,150338147,128445000,21905000,0
3.06,2.46,0.00,0.05,0.00,148424139,115315000,33090000,0
3.10,2.51,0.00,0.05,0.00,146519238,122580000,23918000,0
0.63,0.47,0.00,0.01,0.00,38151120,34037000,4004000,0
3.13,2.53,0.00,0.05,0.00,150828161,122895000,27976000,0
1.72,1.35,0.00,0.03,0.00,92421114,66303000,26119000,0
3.05,2.45,0.00,0.05,0.00,151096406,125059000,26012000,0
1.76,1.40,0.00,0.03,0.00,89710514,69571000,20165000,0
0.38,0.27,0.00,0.01,0.00,25963364,24729000,989000,1
5.39,4.28,0.00,0.10,0.00,281388631,279409000,2002000,1
4.91,4.04,0.00,0.07,0.00,218672140,216720000,1988000,1
1.32,1.04,0.00,0.02,0.00,70149068,69175000,1002000,1
1.23,0.97,0.00,0.02,0.00,65423459,64353000,990000,1
1.20,0.95,0.00,0.02,0.00,63669615,62643000,1010000,1
1.76,1.42,0.00,0.03,0.00,86539628,85561000,1006000,1
0.64,0.50,0.00,0.01,0.00,35749817,33819000,1989000,1
3.44,2.75,0.00,0.06,0.00,173769007,172686000,1003000,1
1.21,0.93,0.00,0.02,0.00,70174252,69067000,1000000,1
0.68,0.53,0.00,0.01,0.00,35952671,34976000,999000,1
1.37,1.09,0.00,0.02,0.00,68449096,67463000,992000,1
9.70,7.72,0.00,0.17,0.00,499125176,498146000,1000000,1
0.36,0.27,0.00,0.01,0.00,22786061,22803000,0,1
1.24,0.99,0.00,0.02,0.00,62188542,61209000,1003000,1
5.09,4.16,0.00,0.08,0.00,236364767,235365000,1001000,1
1.35,1.07,0.00,0.02,0.00,69934613,68047000,1972000,1
1.21,0.96,0.00,0.02,0.00,64244033,64255000,0,1
10.64,8.43,0.00,0.19,0.00,558538850,556542000,1998000,1
0.75,0.58,0.00,0.01,0.00,43172516,42182000,1004000,1
1.78,1.42,0.00,0.03,0.00,92121591,88807000,3027000,2
0.75,0.59,0.00,0.01,0.00,41483895,37462000,3943000,2
1.73,1.37,0.00,0.03,0.00,90350538,87294000,2975000,2
0.78,0.63,0.00,0.01,0.00,39538176,37578000,2031000,2
1.74,1.40,0.00,0.03,0.00,86576474,83595000,2985000,2
1.68,1.33,0.00,0.03,0.00,88374255,86382000,2008000,2
0.75,0.57,0.00,0.02,0.00,45040979,40055000,5006000,2
0.76,0.59,0.00,0.01,0.00,41483460,37546000,3952000,2
0.75,0.58,0.00,0.01,0.00,43686434,39629000,3962000,2
1.74,1.39,0.00,0.03,0.00,87958384,83036000,4942000,2
0.76,0.59,0.00,0.01,0.00,42196095,39964000,1998000,2
1.72,1.39,0.00,0.03,0.00,85216272,83089000,2002000,2
1.73,1.38,0.00,0.03,0.00,86513310,83498000,3018000,2
1.91,1.53,0.00,0.03,0.00,94585941,85550000,9058000,2
0.75,0.59,0.00,0.01,0.00,41752651,36779000,4970000,2
1.75,1.40,0.00,0.03,0.00,86576928,83585000,2985000,2
1.82,1.46,0.00,0.03,0.00,88634389,86682000,1992000,2
1.71,1.36,0.00,0.03,0.00,88640726,84666000,3984000,2
0.84,0.67,0.00,0.01,0.00,43405072,37401000,5905000,2
0.73,0.57,0.00,0.01,0.00,41700955,41578000,0,2
2.63,2.09,0.00,0.05,0.00,138028904,131349000,6016000,3
4.26,3.42,0.00,0.07,0.00,210906581,201893000,8995000,3
4.82,3.88,0.00,0.08,0.00,237152321,176119000,61041000,3
2.34,1.87,0.00,0.04,0.00,118691243,113584000,5025000,3
3.88,3.12,0.00,0.07,0.00,192748272,182715000,10039000,3
6.52,5.28,0.00,0.11,0.00,312350763,243242000,69068000,3
7.69,6.38,0.00,0.11,0.00,320273110,258181000,62043000,3
4.60,3.68,0.00,0.08,0.00,230137883,178106000,52030000,3
6.54,5.29,0.00,0.11,0.00,315570648,254643000,60914000,3
2.31,1.84,0.00,0.04,0.00,116578033,111444000,5020000,3
6.37,5.14,0.00,0.11,0.00,309284986,238457000,70838000,3
4.72,3.78,0.00,0.08,0.00,238029165,183019000,55005000,3
2.17,1.71,0.00,0.04,0.00,115409332,102365000,13046000,3
6.57,5.31,0.00,0.11,0.00,317429161,260542000,56900000,3
2.34,1.85,0.00,0.04,0.00,122502725,112559000,9961000,3
6.67,5.37,0.00,0.11,0.00,326413121,261549000,64888000,3
2.52,2.00,0.00,0.04,0.00,129117510,121184000,7946000,3
4.76,3.82,0.00,0.08,0.00,234406840,173564000,60847000,3
6.76,5.45,0.00,0.11,0.00,329937302,277954000,51991000,3
2.12,1.69,0.00,0.04,0.00,106593528,99596000,6971000,3
4.63,3.60,0.00,0.09,0.00,257367705,93034000,16177000,4
6.15,4.94,0.00,0.10,0.00,303982331,176849000,8981000,4
4.43,3.53,0.00,0.08,0.00,220194229,87554000,15919000,4
6.12,4.90,0.00,0.10,0.00,302326877,174421000,10024000,4
4.36,3.45,0.00,0.08,0.00,225990376,94513000,13070000,4
6.28,5.03,0.00,0.11,0.00,309866444,181089000,10060000,4
2.52,1.96,0.00,0.05,0.00,134817300,124826000,9986000,4
4.34,3.43,0.00,0.08,0.00,224600334,91193000,14868000,4
2.91,2.28,0.00,0.05,0.00,152724121,147708000,4990000,4
4.46,3.58,0.00,0.07,0.00,218598565,210452000,7979000,4
4.38,3.47,0.00,0.08,0.00,224196294,92329000,13147000,4
4.25,3.35,0.00,0.08,0.00,221978165,91415000,12054000,4
4.23,3.35,0.00,0.07,0.00,217284499,92401000,5961000,4
2.78,2.17,0.00,0.05,0.00,146387143,137384000,9025000,4
4.41,3.50,0.00,0.08,0.00,223175911,93550000,11414000,4
10.44,8.34,0.00,0.18,0.00,516412143,382667000,14973000,4
4.22,3.36,0.00,0.07,0.00,211271995,82763000,10093000,4
4.40,3.50,0.00,0.08,0.00,220728881,88603000,14167000,4
6.25,5.01,0.00,0.10,0.00,306151043,174742000,12521000,4
4.30,3.44,0.00,0.07,0.00,211952381,205627000,5989000,4
6.46,5.16,0.00,0.11,0.00,325723591,176541000,10441000,5
6.29,5.04,0.00,0.11,0.00,311607313,179112000,14008000,5
3.77,2.98,0.00,0.07,0.00,193515217,179545000,13964000,5
4.30,3.41,0.00,0.08,0.00,221738989,95524000,8850000,5
6.19,4.95,0.00,0.11,0.00,309249407,175720000,14509000,5
4.31,3.41,0.00,0.08,0.00,220393279,92667000,8967000,5
4.24,3.35,0.00,0.07,0.00,219752063,88195000,12882000,5
7.71,6.19,0.00,0.13,0.00,373652087,247244000,15514000,5
6.32,5.10,0.00,0.10,0.00,302831632,174127000,10065000,5
4.24,3.35,0.00,0.07,0.00,220280619,87729000,14953000,5
4.45,3.53,0.00,0.08,0.00,225874817,89594000,17202000,5
6.74,5.31,0.00,0.12,0.00,348714275,217538000,12029000,5
3.84,3.02,0.00,0.07,0.00,197854565,182859000,14988000,5
4.39,3.48,0.00,0.08,0.00,225736629,93032000,14004000,5
5.31,4.17,0.00,0.09,0.00,274260866,261212000,13010000,5
5.08,4.03,0.00,0.09,0.00,257309027,125340000,14673000,5
4.47,3.55,0.00,0.08,0.00,228073946,97565000,11628000,5
6.20,4.97,0.00,0.10,0.00,303619093,169497000,14481000,5
3.72,2.95,0.00,0.06,0.00,187112683,180020000,7000000,5
6.16,4.92,0.00,0.10,0.00,308195053,176988000,11999000,5
5.84,4.68,0.00,0.10,0.00,284723031,225168000,59044000,6
6.75,5.38,0.00,0.12,0.00,344431327,331392000,13015000,6
1.57,1.25,0.00,0.03,0.00,80386220,72486000,7943000,6
8.96,7.16,0.00,0.15,0.00,448762673,272338000,17956000,6
1.95,1.58,0.00,0.03,0.00,93779474,89543000,4024000,6
6.61,5.23,0.00,0.11,0.00,337253953,324272000,12970000,6
4.37,3.49,0.00,0.07,0.00,218463594,88559000,10884000,6
2.13,1.70,0.00,0.04,0.00,107521461,102534000,4977000,6
5.71,4.65,0.00,0.09,0.00,269328440,266334000,2992000,6
2.00,1.61,0.00,0.03,0.00,97313505,93279000,4012000,6
1.95,1.55,0.00,0.03,0.00,99215330,83092000,16017000,6
1.88,1.51,0.00,0.03,0.00,92443492,86479000,5964000,6
7.06,5.71,0.00,0.12,0.00,339664032,329625000,10019000,6
7.73,6.17,0.00,0.13,0.00,382846056,365841000,17039000,6
3.18,2.53,0.00,0.06,0.00,162899756,149805000,12983000,6
2.93,2.33,0.00,0.05,0.00,144670743,136695000,7982000,6
5.64,4.58,0.00,0.09,0.00,265046077,257033000,8001000,6
5.69,4.62,0.00,0.09,0.00,268294713,262273000,6006000,6
4.43,3.54,0.00,0.07,0.00,219193745,89876000,10914000,6
5.56,4.51,0.00,0.09,0.00,262432438,254460000,7983000,6
2.60,2.09,0.00,0.04,0.00,128454439,127271000,1002000,7
2.89,2.26,0.00,0.05,0.00,157750954,2123000,7431000,7
7.75,6.24,0.00,0.12,0.00,353818370,210678000,142782000,7
2.54,2.04,0.00,0.04,0.00,126918779,126922000,0,7
2.89,2.31,0.00,0.05,0.00,143618138,3875000,23872000,7
5.93,4.80,0.00,0.10,0.00,280495516,144213000,136202000,7
7.44,6.04,0.00,0.12,0.00,349586730,219743000,129848000,7
7.88,6.35,0.00,0.12,0.00,359200003,214031000,145021000,7
7.88,6.38,0.00,0.12,0.00,353521575,225231000,128131000,7
4.19,3.41,0.00,0.07,0.00,197661007,194661000,2994000,7
1.98,1.60,0.00,0.03,0.00,97143870,97160000,0,7
6.87,5.57,0.00,0.11,0.00,324179977,184085000,140065000,7
2.69,2.18,0.00,0.04,0.00,128858151,127901000,991000,7
8.74,7.06,0.00,0.13,0.00,394101099,252864000,140924000,7
4.23,3.45,0.00,0.07,0.00,197205194,194123000,3001000,7
6.75,5.40,0.00,0.11,0.00,312170108,177084000,135064000,7
8.10,6.56,0.00,0.12,0.00,360661579,215209000,145141000,7
7.94,6.40,0.00,0.12,0.00,360359625,210109000,150078000,7
2.81,2.26,0.00,0.05,0.00,139866585,138877000,1006000,7
1.97,1.59,0.00,0.03,0.00,97966104,96975000,999000,7
5.18,4.17,0.00,0.09,0.00,251614689,240212000,11009000,8
4.78,3.86,0.00,0.08,0.00,230394182,220381000,9972000,8
6.60,5.38,0.00,0.10,0.00,299040397,238008000,61002000,8
2.39,1.91,0.00,0.04,0.00,119827382,110807000,8984000,8
9.28,7.55,0.00,0.15,0.00,433565877,362676000,70936000,8
5.62,4.56,0.00,0.09,0.00,265092451,254030000,11001000,8
3.51,2.83,0.00,0.06,0.00,165165528,158133000,7005000,8
3.18,2.56,0.00,0.05,0.00,151911920,140975000,10920000,8
4.01,3.19,0.00,0.07,0.00,198445592,180369000,17937000,8
3.47,2.81,0.00,0.06,0.00,163995539,156928000,6996000,8
4.27,3.47,0.00,0.07,0.00,199181235,188177000,11010000,8
4.45,3.58,0.00,0.07,0.00,217193235,207235000,10011000,8
4.07,3.29,0.00,0.06,0.00,188986947,177965000,10997000,8
13.08,10.62,0.00,0.21,0.00,617042231,612033000,5008000,8
4.01,3.24,0.00,0.06,0.00,190788077,181779000,8989000,8
5.99,4.82,0.00,0.10,0.00,287803516,280818000,7020000,8
3.19,2.57,0.00,0.05,0.00,151654114,139702000,11974000,8
9.14,7.44,0.00,0.15,0.00,428488356,363356000,65063000,8
3.87,3.12,0.00,0.06,0.00,186193686,176231000,10013000,8
3.07,2.47,0.00,0.05,0.00,148769085,138770000,9983000,8
0.32,0.24,0.00,0.01,0.00,20597398,17343000,3060000,9
0.09,0.07,0.00,0.00,0.00,6002556,3615000,2410000,9
1.25,1.00,0.00,0.02,0.00,62539669,55565000,6945000,9
0.08,0.05,0.00,0.00,0.00,5267456,3131000,2087000,9
0.48,0.37,0.00,0.01,0.00,29003775,24896000,4149000,9
3.02,2.40,0.00,0.05,0.00,155335683,847000,7631000,9
0.36,0.27,0.00,0.01,0.00,21820226,15875000,5953000,9
0.31,0.24,0.00,0.01,0.00,17765624,15807000,1975000,9
