nome,slopes,lincoeff
1071,0.011778662595079824,0
1082,0.009202627683321472,0
1084,0.01235156205333923,0
1091,0.011001379636007827,0
1131,0.010722888002001923,0
1132,0.011144500600444944,0
1140,0.01138945259327811,0
1158,0.01206403871053055,0
1190,0.011836404115138666,0
1192,0.012164489105876579,0
1195,0.011846285532215988,0
1197,0.012960128366996811,0
1619,0.0111732325802428,0
1621,0.012277143127503455,0
1628,0.010576582484125624,0
1632,0.011825673530606805,0
1634,0.011865381570993483,0
1635,0.009871297026178186,0
1636,0.011805116707560603,0
1639,0.012368603951937446,0
1640,0.011837611111268622,0
1642,0.011015800642733563,0
1643,0.012985933180766058,0
1666,0.012286948982067067,0
1667,0.012511745344112122,0
1668,0.012463560538207906,0
1669,0.012380957765013523,0
1671,0.012620034283021159,0
1672,0.01234064880798702,0
1674,0.011548031865367535,0
2166,0.011989126876814657,0
2185,0.011234561985958139,0
