2,16;Joules;power/energy-pkg/;72681861;100,00;;
2,16;Joules;power/energy-pkg/;72683708;100,00;;
0,22;Joules;power/energy-ram/;72684784;100,00;;
64642000;ns;user_time;64642000;100,00;;
8080000;ns;system_time;8080000;100,00;;
