file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
724170.exe,2000133,103421601,75828762,343614,76058606,381720,1097092,6971067,194158058,19295,109890920,2453,3090,11073,370444370
7244472.exe,2324704,100410601,71861663,436708,71855825,468170,1242465,7322573,194467263,45794,105819740,2269,3796,11316,357912346
7346167.exe,2352202,107068999,78814803,457339,76781114,459412,1669753,7617245,210252403,57891,102801026,2914,6132,14250,369749548
7365275.exe,2496479,290775791,199173580,871630,198838015,876396,644891,6427652,399650956,26123,311173311,1851,8783,19690,896172732
7380878.exe,2261732,302481777,201624603,1151199,201229089,1149595,835470,7022552,424837282,60394,318458729,2486,8896,26304,938117902
7534269.exe,10982139,359283868,245882072,6623464,245054014,6662647,8213042,26337960,1051849931,1198331,357281005,6971,17858,41582,1108923886
7568057.exe,1948260,90189971,90380763,384134,89121612,408106,872635,6912817,195381145,16071,95613469,1935,4798,11294,411789350
7609540.exe,1908785,98297881,76478707,398327,77323956,429479,881689,6809932,189768727,17590,107511250,2063,2019,8452,353601779
7632862.exe,714608,42947593,27649913,86506,31111391,95491,324404,1057100,77756613,2981,59517825,2948,1201,5254,168222390
7643464.exe,4080488,102413144,92987284,872490,86547812,777401,2293209,12833349,282404707,164530,107226755,4041,8598,31800,359623881
7651057.exe,3306664,127512660,72616239,616984,71926122,733345,1394485,9719149,243246231,81531,105158407,2800,3791,11307,429330261
7734370.exe,2537732,294084268,199964812,874755,199606590,878987,609854,6380115,401534993,27805,315773736,1856,5613,21915,907949716
7824960.exe,2443672,293753723,200163708,870713,199495269,873942,614606,6392784,401935934,25633,314129234,2073,5166,27552,898653638
7867392.exe,2267919,101473710,73556406,432735,73148106,458462,1599917,7567313,206254749,49799,102698937,2469,5008,12910,363607409
8228082.exe,3820051,324174837,208354150,947419,206025920,928332,2920201,13133645,541549550,249833,305193303,2936,12747,37456,965314101
8328300.exe,2299684,104152053,78404496,476197,75420217,466807,1683142,7528208,210563064,57784,101399374,2655,5455,12957,368065992
840686.exe,2205274,309602258,184467933,1083374,188619948,1114608,1547820,8669300,423521966,57951,315754019,2262,10060,25834,941046308
843765.exe,2818512,275140777,188751951,979230,189629228,987835,897983,6889010,395731443,62654,297714038,2646,7568,18046,859985599
8592233.exe,2168377,111548732,63110255,735411,62924476,949861,1427310,9812193,217528430,44616,104941240,2054,5021,9547,397773773
959323.exe,3544383,117382474,80221412,487288,79995936,486557,1815370,7210146,257319336,78442,114590269,8089,11478,43561,423942837
