file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6754640.exe,6088304,486069320,543330819,779342,547918538,782258,99807,17829154,851777034,116520,523371323,635,197301,37067,2053045716
6966964.exe,14792938,418201154,317210198,796356,328005261,795248,97367,38040389,597993608,109663,477834058,634,324410,309554,1092864215
7044970.exe,15745234,427828306,178165305,628167,178054780,625349,260506,35776178,612368837,110779,483405539,635,103080,301768,1408735877
709259.exe,7266884,237128787,262386364,729373,262829409,727959,140862,14248633,473440000,114755,227712636,630,306030,374474,1004325645
7100116.exe,7248958,463378274,402961717,1007411,403831774,1006139,53489,14151808,722504814,122912,441350652,623,108610,9499,1725198450
728955.exe,719247,294888664,411981809,1030409,412039249,1029572,80066,2518387,559642129,15828,310391984,647,5382,3954,1189955667
7298421.exe,16271226,424775242,167869810,406281,167345972,403717,97708,35939510,409178865,11210,435784611,1547,3394,3060,1461727111
7327846.exe,14931322,425779007,184185200,643286,185130048,638852,113706,37570076,674283779,115309,458980404,625,336601,314376,1455247997
771691.exe,6295456,288352276,398026601,557856,393599148,561706,66685,14518375,580740768,15990,285982908,627,4531,3110,1335666478
776425.exe,14607457,497183342,373377083,852854,377219851,848547,97691,38500791,675243411,113825,544620236,625,112047,5683,1306667883
776644.exe,17637047,537630570,345474721,777732,345497072,775436,197488,39632298,798004923,125234,527936411,1120,106637,11185,1505425747
7914657.exe,7158332,356167089,347415931,690030,347223145,695820,98492,13148419,402136987,11081,346016115,631,3292,3898,1430437874
8106119.exe,258576739,522409912,206310055,710118,216591577,709254,291444,81368053,1153151213,126666,556906530,1081,106106,14801,1880378960
8319654.exe,139981751,439342302,136085812,457173,137257078,471648,675517,77392664,1161693176,30761,433902761,2091,8697,5952,1732920435
8377831.exe,16523228,426395544,163300972,393283,163397217,392482,43246,32312274,397436624,10645,428657928,633,3047,2842,1438440897
8485745.exe,17417538,560423762,286401196,517727,286448321,522220,50039,32956247,469809646,13465,553469229,631,4175,3289,1318120794
8601270.exe,16218741,524928067,218554836,641641,218460106,639703,236625,34180864,726361239,124541,521327789,621,110726,19571,1732248309
8645057.exe,15999356,420270122,164255261,534058,165358087,492399,237532,33572590,412448239,19053,429690125,633,2872,2576,1429078552
8668510.exe,6915555,279476378,239821240,373540,238679154,372316,45537,13771646,391602294,10449,289490236,1126,3752,2854,1088535278
971881.exe,16741328,588432257,300858810,765404,300557066,761360,88004,35699611,726313502,122454,577703644,630,108018,307377,1284846520
