file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
7241259.exe,6487485,184066018,106952834,1238828,106169200,1306205,9694637,21309578,613051551,952535,148816314,5778,39737,32237,619082677
7358513.exe,5948181,380038015,244346635,1330392,247431126,1235098,7646302,18442618,768316069,665352,416719868,6424,14125,57014,1247003550
7367344.exe,8904942,410302561,244616854,1532466,245492215,1472159,9859396,30863479,931354016,1091441,416243360,6492,11346,37667,1338872937
7382941.exe,8759634,153070567,141654834,910215,140106863,874980,7751441,18794444,643731265,881090,189250211,8148,103287,41994,578813995
7386755.exe,10970321,364891776,274644974,1332424,275332048,1227681,8467695,21655047,910286412,968041,426241100,7161,142257,60518,1189298263
7479126.exe,6658913,382860356,248250744,1112629,247042301,1040001,8874283,24030803,781593010,793739,387298849,6618,50528,59480,1233909397
7481054.exe,6550387,175036911,109599313,934120,110412295,960015,8213966,20899279,536895410,757758,146608414,7062,83253,64294,601179523
7491295.exe,8564796,145504460,136118965,678628,136303341,717313,5949888,14446806,552292047,759459,172559824,7652,106289,31864,515309113
7511176.exe,7027821,180201070,112318889,1271782,111725982,1118793,9575269,22821762,615083461,917871,147974513,6582,160828,36397,612278880
7602594.exe,8984553,148628318,152517640,825789,150322965,975054,6989878,17276401,571733764,750166,153570949,7645,88954,48060,611829591
7787632.exe,6355693,208754639,121426772,1340427,119712108,1202507,9555896,22292609,598398896,861810,191357966,8965,13553,70525,805915312
7819092.exe,5944051,166688887,105922127,1210838,102051249,1375949,8231552,21082223,600443341,922762,161335400,4158,10799,25810,675884866
8030161.exe,6059942,374847793,243315103,1460792,255883025,1283129,6919744,16198869,761120344,631105,420052486,6424,12983,56126,1236917105
8035104.exe,6493813,385696332,258802806,1224986,253578226,1223485,8214070,19490187,795278085,825949,380825299,7449,84784,54289,1210446353
8157367.exe,11111806,148249591,127432977,859893,132261808,1198715,13005378,25568486,729370023,1396555,171404427,8145,63551,29449,523552550
8461983.exe,12948526,478612598,336752223,3809675,336543058,3867452,11128704,29859603,1216461230,1048263,510617044,13037,25552,141680,1623961361
8600751.exe,8911861,266995583,230303227,799888,217607508,795358,13286844,25922431,775088181,913469,262706177,18231,116588,117529,1047381419
8686515.exe,8486217,155345698,136277345,876662,131417631,1109379,8853042,20184570,630247048,882901,160039919,7364,81734,42890,515780092
8704020.exe,7198185,243384219,142920972,858983,148031413,874807,11337729,25855343,701342327,799008,207456458,15648,104383,106358,866972707
899348.exe,6028915,179262381,110575705,716074,109287674,888761,8875089,21094845,540343255,858857,144274111,6585,43323,51278,599140157
