file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
7204799.exe,740079,22105231,10975894,30262,11422017,28470,246629,979116,74007019,8208,24965156,4200,3753,12411,76628625
721024.exe,174049,7730820,7786395,21543,7261180,21716,173646,640096,31600945,6712,8059567,2138,<not counted>,<not counted>,<not counted>
737655.exe,203289,332807901,505754248,756911,505806955,768461,22082,1937621,541782404,16339,335034223,137,5140,3041,2183310292
7457632.exe,164008,336372335,504654391,590939,508429855,565817,61572,1618404,428618124,10826,343147864,131,2777,1038,1880486740
7488467.exe,1150457,13426019,12297834,29772,11829458,27780,493657,1319691,64338221,14261,17024382,6100,8043,28180,60637965
7518267.exe,265985,8812705,37076540,89584,37181342,95501,705595,3825141,49900915,9932,35815292,2083,2684,4023,57253792
7528378.exe,292723,349141184,485091037,611492,487323324,612172,1272339,4439277,916136955,49063,346103187,4035,5863,2404,3844481399
7573254.exe,8990288,182490553,154530202,283396,167289820,252940,5685126,14416714,289149217,70037,186580880,9996,15053,60186,714875899
821615.exe,598395,24005283,16218574,61154,15165536,58608,1997385,2547178,111338640,34388,17042899,8646,39727,44948,75061731
8248862.exe,190994,4556020,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,135,<not counted>,<not counted>,<not counted>
834019.exe,97305,3200435,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,129,<not counted>,<not counted>,<not counted>
835034.exe,305194,333405499,504158944,615577,504232757,620482,52284,2861814,876136215,21721,336446692,142,6705,3118,2342908143
837979.exe,73580,3110439,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,135,<not counted>,<not counted>,<not counted>
8399465.exe,80633,3393091,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,133,<not counted>,<not counted>,<not counted>
8484786.exe,131751,168412648,497067051,605127,502204614,576679,38215,1618528,433571970,10890,172438734,137,2611,1274,2034572628
8561386.exe,125422,330914950,338926829,508850,339136494,511750,27990,1439855,418001708,10611,338620789,140,2498,1132,1858936348
902968.exe,256363,332664756,336416684,595224,336399077,603179,41198,2404833,703804425,19795,334831925,131,5634,2970,1845068828
907195.exe,1945433,79231978,13244514,36522,14018459,48470,538621,2657450,92892568,8995,75926034,3136,629,301,297273797
913271.exe,1061587,13629889,12119890,24957,12219437,24119,470457,1262449,62515812,14253,15922949,6094,20941,27686,57458719
917051.exe,82744,2645340,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,135,<not counted>,<not counted>,<not counted>
