file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6002652.exe,793439,309450391,207570827,1275182,207523607,1273408,214762,5475705,1543283152,50241,307756739,4033,26551,35871,2039411307
6007350.exe,207894,203344061,202904896,1077270,206268385,1084559,133867,1350030,270977918,8355,210988352,1110,1631,856,1182586896
6191697.exe,332382,303840906,208003332,1137651,208188043,1146439,409672,2719148,654890663,16526,308024159,1111,4118,1942,1345032754
6441583.exe,478774,407261467,205895901,1238750,206200207,1240066,197308,4975474,1418479848,38477,408425286,1111,9113,2901,1837835608
6444964.exe,715033,308217837,207592505,1275244,207571184,1273236,273876,5344273,1536679299,49190,307368345,4038,23380,30240,1840152511
6468699.exe,737447,308243115,207416841,1264937,207352538,1264245,214390,5499504,1538818039,51971,307687138,4040,22414,35687,1843538435
6614534.exe,686404,307827846,207967188,1285236,207384779,1279948,454033,5759146,1538130747,41858,306816694,2086,10508,5935,1946716008
6687094.exe,667298,308328307,206417182,1265840,206793252,1272891,243080,5488808,1542789973,51382,307919199,4036,15263,35462,2046098462
7112423.exe,531518,1109017418,607598265,1474898,608836309,1478072,287407,5464914,1487137945,39100,1118381089,1688,8972,5456,4373483755
7197652.exe,572308,307084964,131183984,262629,130976524,261253,262571,5727030,1516397711,41889,307650863,2088,10766,5221,1645767207
7427522.exe,416796,304056436,209951171,1150960,209687793,1147371,247965,2491800,627574790,26682,307396405,4039,16729,32928,2035106497
7491568.exe,622624,317054567,503294730,1397563,508762507,1405344,695231,5335102,1260747844,33496,317666107,2663,9169,5724,2690316162
7743700.exe,465264,408031392,206014750,1234075,205984181,1244930,192786,5128839,1419854827,37273,407714372,1106,9862,4631,2039707382
7870660.exe,459931,305106994,205948415,1257975,205900739,1250912,180190,5094939,1410069697,36646,305405686,1114,9610,4209,2037263997
7947064.exe,537021,305736873,206147264,1259766,206063195,1252916,220687,5120003,1418168906,37162,306801661,1106,9572,4599,1841944579
8030039.exe,644301,1219528639,896959457,1450912,900201055,1454072,907625,6721779,1585248747,45304,1221622813,2807,11013,4979,5922262179
8090613.exe,698714,307535512,309544894,38379052,309211419,38472728,424543,7117315,1898867181,50294,306677759,2088,11958,5736,1539171612
8095868.exe,864574,312075344,207032945,1257512,206893448,1265485,288369,5336470,1529568724,40095,309529621,2083,10806,11233,1858927816
848046.exe,689798,307595996,207309335,1278788,207157812,1274676,245184,5590000,1536818541,41392,307261603,2088,11436,6028,1942288298
8523429.exe,579818,1223071573,598353278,1409029,605415485,1435424,852004,5840019,1311965217,37001,1231977294,2812,8381,4432,4629716693
