file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
7247866.exe,2085793,110255106,66071276,965380,74665303,771286,1041994,7937389,197590375,21036,112163443,1879,3601,11682,386711572
7249876.exe,3864019,118090439,79559028,424837,79188851,426681,1617194,6855431,249413446,38594,110009124,7235,12941,16535,421110877
7277441.exe,2126111,111095397,67114376,885564,76010049,719385,1088417,7880986,202158311,24061,114594589,1866,3586,9047,394510850
7371342.exe,2659378,296581589,208501136,853505,208601568,860901,685426,6681109,414876686,26114,328674917,2053,10965,25276,910532645
7393459.exe,3181040,115293871,97756291,583179,93205144,589143,1806577,8563115,269140672,81981,113929811,4228,17244,29608,409117935
7515958.exe,2973442,107690718,88778952,493075,81662103,794693,1769753,8422785,229028181,77624,99571386,2684,5311,12592,369566681
752441.exe,2567219,311042094,214122408,844737,213633595,856738,1438170,9740002,444237388,33213,345232462,2522,6148,27940,993738372
7584430.exe,2660617,111123149,79140375,1807102,78670006,1902233,842006,6342976,232355846,15643,101324652,1958,4172,8476,390135609
7789629.exe,2784126,295824228,206473236,837427,206596696,837450,660653,6702564,412944050,27166,326580080,1951,5595,20025,912391925
7850041.exe,3048189,109506694,87817940,500366,84258773,790606,1697177,8581434,228596057,76659,103216079,2684,5449,11022,373574139
7923020.exe,3104501,109827517,90843852,573890,84550167,740157,1432198,7800151,232408274,65556,102541776,2489,5228,12632,373835128
8075161.exe,2817379,284668350,208907141,849520,208636743,850616,659818,6750893,414227960,28380,323135862,1861,5675,22179,901617314
8134220.exe,3350656,320444275,211729998,1078113,209660826,1028287,1253358,8460694,476072060,46080,339570142,3160,8104,27337,1014292445
8171167.exe,2654755,120581248,93448570,858819,94936988,1114812,1831777,8682251,274575975,64782,126863985,2683,5024,10344,422309488
8308406.exe,2540402,291348739,207529708,846893,207889627,848897,658401,6777365,415943795,28812,327361118,1859,5865,25733,913861078
8401816.exe,3147277,287573959,207223986,842533,207081854,845033,624792,6744807,407964330,29704,322937951,2052,5715,29034,895451095
863410.exe,12122207,237853815,180991198,8239734,180675740,8154680,9269281,27614791,1009503478,1017876,237275877,8737,20714,62154,783287401
8651252.exe,2677826,287827292,208216069,889306,207835029,890547,762762,6909620,417940602,27720,326410715,1854,10036,20318,904434779
965589.exe,3198196,130472922,86631006,538483,87550878,541567,3000989,7961973,275094351,258029,130115944,3993,17338,21748,467500692
997739.exe,2064989,108960322,66970750,1190293,73803391,907997,1213402,8316367,205795587,22499,114855308,1977,4495,10507,393419419
