file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
706520.exe,13317905,64153871,26727924,4899351,26882269,4905032,19121,954400,221381953,5589,65504664,174,2176,1687,135647595
7138546.exe,14542404,65014729,27173718,5153185,27032373,5152841,47700,1019623,204567500,6898,65751372,212,2175,753,150809493
7243849.exe,24155838,741267153,607640544,5831327,607981701,5824516,107136,20295769,1126472750,29794,747729041,221,7786,4778,2567069894
7628140.exe,24708292,77764563,26841163,5612770,26772895,5612679,45536,21315560,254537503,6541,79357651,229,1592,786,189528182
7753380.exe,7918873,67801743,27480147,5145126,27552081,5152954,9414,2627272,227756549,5798,68702754,191,2309,2657,149908036
7809726.exe,24567759,80119717,28802475,5055552,28357197,5099513,36001,18177854,267689164,6722,81459891,208,1746,826,166848979
786190.exe,14483475,67983989,27633269,5563648,27756628,5569579,18690,3056123,211331225,8065,68237734,170,3321,2258,156055413
787752.exe,6569744,83523806,48228483,5018734,48118014,5010894,32858,929040,250883329,6334,85530714,184,1614,631,400359647
7899808.exe,13802416,69488962,32035828,6121031,32069143,6124864,19597,3888077,238342401,6300,72043571,223,1523,2086,172574189
8000029.exe,23553056,777469738,612369459,5778461,612528418,5776656,52144,26689138,1124551924,29140,785055609,245,8154,5556,2631095676
8013101.exe,22550366,91108764,27402450,5051938,27485424,5039730,19870,17238694,241202931,5961,93878195,217,1544,742,175266912
8070918.exe,19382714,57125386,28690108,4942325,28751942,4950786,20803,13843116,263435601,9692,55945322,331,1932,1681,165499460
8136255.exe,24537822,78488603,26949542,5545326,26851518,5557125,63980,18916178,252640117,6949,79873218,261,1517,722,158742379
8278553.exe,20607201,208274012,69951723,9843370,66278217,10080340,45080,6897977,511905714,13433,183580366,175,3693,2040,570847335
8416472.exe,13235900,64993358,25930392,4537401,26280525,4588205,7793,2210370,218839187,5668,67364088,222,2224,1952,138799083
8557275.exe,10986652,64629634,39846871,5744960,39830060,5744028,9948,2700063,230423540,5768,66332304,213,2394,1977,187032374
8681083.exe,28183205,755089879,607821950,5792408,608376191,5788637,68670,30355468,1108024728,29014,758664570,232,8468,4328,2569886129
8717595.exe,15356411,86916427,40957872,4978903,36239889,5296215,171541,3837834,236574532,5668,91024024,2524,2171,1395,181677764
879396.exe,7679918,72015288,26441095,5766686,26434508,5830963,48699,1249060,265794825,6621,71200949,202,1726,862,238448695
968323.exe,22341440,739645550,607970243,5784301,605650263,5783332,66135,20794846,1093405087,29792,745817217,222,7202,3718,2586673327
