file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
610334.exe,50496,70455748,48513399,14878,48405844,16214,12153,327623,86612454,2360,79822233,126,647,2775,229062566
6275088.exe,96768,78623424,52876474,18683,52815896,17996,25111,455926,94108811,2476,87077826,908,698,3835,250012147
663149.exe,215557,7584457,22593129,9752,22500232,17536,36536,468666,42216409,3419,26972424,329,<not counted>,<not counted>,<not counted>
6691947.exe,130635,81923715,55952786,19170,56052717,20611,48748,494942,98877848,2968,92483548,1298,740,1366,264558687
7148062.exe,155910,5841688,23377158,9543,23329485,12568,23151,296083,43296060,3105,36019099,134,3341,<not counted>,<not counted>
7274517.exe,118910,68972558,49036979,18914,48690890,19514,14808,351793,85632002,2329,79857588,130,639,1792,230914756
7332878.exe,359431,8880645,21990803,9593,21331606,18729,48144,519022,39264838,3769,25664872,525,<not counted>,<not counted>,<not counted>
7375390.exe,415950,15914772,25405539,16878,26979968,16862,69584,716026,58053000,5292,37891165,1041,1824,1490,160721010
7507851.exe,172481,6086265,22078996,10095,22237268,17585,48633,499439,41583040,3431,29356027,525,<not counted>,<not counted>,<not counted>
7611471.exe,134192,71202622,50967086,20154,50945769,18055,16015,437086,89269261,2397,83722342,518,888,2708,240594269
788876.exe,91697,74559995,50751584,18461,50808045,18479,20109,427297,89189104,2287,84224269,519,656,3002,241015176
8059454.exe,538957,15195452,19718967,15003,20956927,18853,93306,599713,42837781,6449,29516491,1040,5678,9392,9706487
811745.exe,121078,73782518,50691103,19130,50679044,17509,17873,424785,89272000,2357,83358339,519,642,2786,238813211
8124566.exe,272966,8329648,22417072,12473,22159715,19124,59903,527426,41693327,3597,27371352,525,<not counted>,<not counted>,<not counted>
8201251.exe,277741,9068149,21671012,8950,21662946,16641,42686,487605,38525928,3481,27405342,526,<not counted>,<not counted>,<not counted>
8340073.exe,111227,72506703,51276992,21002,51099492,19435,25724,447956,89520607,2507,84131619,518,901,1430,241946025
848361.exe,48692,71607485,49517920,18986,49420916,18776,13694,355322,87807868,2326,80730360,127,655,4092,231634658
8545343.exe,227943,4859287,22483093,11124,22611917,16174,48964,520064,41940397,3134,30241227,525,4813,<not counted>,<not counted>
8577288.exe,241930,7412981,21895806,10007,21727294,18540,48997,421422,40829435,3754,30079538,524,<not counted>,<not counted>,<not counted>
950066.exe,215547,7411951,22441341,8147,22453453,16567,44795,500616,41300018,3474,28565541,527,<not counted>,<not counted>,<not counted>
