file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6947711.exe,1753072,134244493,137054109,283092,131589796,292293,1283802,5917977,286491292,44235,164848403,2241,6552,14317,505586743
6963176.exe,1721221,135664264,133413316,286791,129397514,303778,1312079,6055732,285051847,40514,164530777,2243,5025,12435,503297247
7028758.exe,1354879,542539502,340423873,2174012,340369285,2177294,564903,5510323,667307063,24576,540847500,1822,11952,27277,1663093451
7254933.exe,1430720,542287475,320074872,2499568,320467708,2494245,1051767,6232563,667065614,39406,520375634,2235,7333,29195,1636135879
7256574.exe,1542375,543079910,326401381,2483991,328835540,2508470,975644,6003720,676802720,38648,526264428,2236,11117,27641,1645701004
7402458.exe,1771074,137398068,140015170,271963,134589258,286718,1256856,6011923,293713004,43510,172092234,2245,6894,13173,527499374
7616913.exe,2936591,155384173,122747344,1896527,133299825,1370763,1330424,5168858,316899537,45915,203890794,4142,18177,34062,606892682
7640705.exe,1902673,539485411,318050381,2424421,317421942,2425256,785604,6307631,656652641,26088,529670623,1822,9176,34541,1642958869
7788237.exe,1525657,134284598,133872707,279412,129049744,291707,836284,5746870,276613678,20189,161734288,1831,7675,10157,488190942
7857074.exe,1504220,130882964,134495321,260363,131026532,287145,828594,5687577,280193850,20210,168133143,1837,3706,10255,506049685
7954781.exe,1766450,143609805,140710132,286664,139872134,292273,1153885,5827530,296581361,41113,178946014,2242,5317,18096,526854261
7955249.exe,1897704,528544304,317531771,2278042,324067817,1810341,562949,5141994,643139332,23644,543053063,1825,9348,31320,1629373292
8007230.exe,1841673,139765700,135711366,277180,129404422,292168,1282381,5915321,280836392,42876,170037375,2245,10740,16083,520937011
8127251.exe,1745250,135632180,139344788,279415,135253801,286567,1182802,5827668,289390206,40858,168418620,2240,11301,15792,514601167
8289751.exe,1713464,132857527,138278379,281850,133379642,289630,1195289,5992102,288338508,49475,165416032,2288,9725,16270,500429121
8334691.exe,1709497,137093370,141771370,288362,137304845,292764,1247416,6041521,291946382,43617,167090133,2240,9028,16040,503663540
8388087.exe,1777638,141763740,145292931,290524,144727936,294390,858696,5513330,297599061,42243,177008775,2436,7554,19042,512442845
8558256.exe,1536835,533880204,325138998,2520668,322855412,2613653,1056198,6409487,674030870,38943,509917986,2234,14141,24043,1598935264
860207.exe,1759527,135615088,137501849,286481,132250093,293642,1270433,5967141,287549773,42780,167831943,2446,4671,12329,514080507
8609841.exe,1511179,543968704,322022166,2182458,321746780,2194674,1064663,6344908,662847067,39939,523927531,2259,10330,36057,1651560600
