file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6040995.exe,1337734,413247046,279704339,2358718,280503953,2154273,202915,3112863,524949314,18314,460934925,1939,13393,22128,1276986169
6236007.exe,625493,105392332,86277546,1609768,90830217,1263596,155252,1567459,202571944,10598,141709838,1041,5369,7250,398035909
6322230.exe,561353,400085529,280541781,1628140,271074383,2006456,121624,2263161,494344344,12987,403611195,518,4943,15418,1178674833
6463124.exe,5001373,150356248,96113766,1906664,98987609,1729422,3929758,13814629,299095001,135997,145615017,2869,5678,18263,528400814
6521284.exe,1035753,101950408,91106183,1005034,95214676,769807,220114,1830404,197048135,7958,142143999,916,1776,2212,376574533
703894.exe,552369,415539732,294485791,776066,288492355,1388741,167182,2291082,503097889,14536,425518539,519,5077,17292,1266347968
7091608.exe,567269,397474604,289628034,1231003,276604793,1743122,110436,2291902,497767757,13047,403907186,518,5922,21282,1179685912
7103208.exe,629484,95237792,83069818,1590253,88130368,1188467,195337,1597863,198514511,10353,141397188,1041,3949,7457,361636080
7162730.exe,639456,96395022,82307653,1605089,87395117,1174943,174213,1583802,197489350,10469,139011687,1040,6494,8078,361315558
7663493.exe,812409,397961776,292210084,573098,292578051,867730,135451,2345931,500510158,15921,420481693,1034,10268,20561,1171084799
766743.exe,745772,410606082,296962722,1052972,286360575,1578905,148857,2632203,504827250,13200,418995376,910,5975,22546,1271047475
7856160.exe,18413517,295492778,245570548,12135883,244848057,12395791,8873020,43843985,1006980559,551023,324759983,11164,18602,66933,1098051813
7891135.exe,550078,400083808,284174460,1512740,273415196,1928244,106468,2407454,497047047,13473,404480225,518,5910,18021,1181287182
793821.exe,726285,106876900,91653354,1749212,92576428,1642077,395368,3144280,210421476,11356,143438284,916,3922,2549,431745243
798360.exe,5756605,426628961,312289059,3124105,312075496,3098553,2650145,13594462,810430269,413792,458239966,3255,10881,39180,1331420965
8028891.exe,1232626,84832211,88492580,481571,90527623,378735,556999,2143528,193802389,11422,132430501,1696,3721,8027,331060621
849073.exe,520834,89107127,84595176,1251048,90376897,948031,185289,1556011,197938289,7949,139205461,525,2885,3908,349736308
8519892.exe,539870,93983903,88434531,1537939,92828968,1162666,146230,1447458,199994644,8010,139215198,524,1839,3185,397792574
856959.exe,644404,107823317,92132358,1652296,94207341,1522071,144234,1601881,207883811,9506,142493062,1041,6453,7870,406001458
908301.exe,555996,416354018,294652398,562882,291272310,1098985,123145,2374309,498563430,13768,430390400,519,6375,16648,1238560340
