file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6440573.exe,7273445,697934391,438964076,2299434,435677634,2216899,5058704,21199303,905634835,241962,683191410,5598,11170,44429,2112206569
6627158.exe,2035339,647156233,422698678,3133371,409247082,3666835,1169338,6514133,787472046,37820,606316402,4794,11784,28485,1890109696
6701674.exe,20898662,325138891,242184034,2268113,240174713,2247447,20684240,46006261,1557355370,2785683,322503223,18074,27734,105828,1136109082
6932069.exe,5848821,215907818,151658107,2918000,151643037,2909463,2936832,11118181,410796735,120229,210048851,3258,4077,5857,752033350
6958673.exe,898605,158556501,133891772,1620716,128831907,2234051,364222,2644847,290420063,14225,154814101,1500,4132,7491,518392846
7009955.exe,815326,649694371,395420608,2761288,396330195,2787528,358385,4277938,755513856,23635,660609973,1877,10216,35254,1905162597
711331.exe,15375943,278703192,221320173,9207405,221958371,9228681,16219787,41574008,1376758247,1897939,287215023,11662,45088,53314,949975374
727417.exe,1476754,160000383,147467427,1675010,147089734,2003421,292992,2770396,308575248,15427,152740587,1893,9994,17109,540117895
7290259.exe,7155076,181185222,182011491,9562672,185947698,9935854,1438531,16377931,623991761,29137,207657770,4808,11009,15737,776766001
7917842.exe,898217,652105893,395148068,2454377,398093774,2543105,526470,5186604,749732633,24280,657916791,2723,7768,27502,1934465703
7928067.exe,1618700,166488206,143562302,946015,148068413,669412,640829,4946566,289160987,13005,178091086,1697,3732,3420,563784539
8294387.exe,17388591,352229662,265388824,12096942,270693976,12374507,16922709,38181772,1424334513,2159047,373246430,9548,39733,64559,1160517833
831340.exe,1567457,167873476,146477083,1854814,139003595,2446037,527654,3411007,297784975,12699,149129489,1697,3706,3942,547585990
8357688.exe,3617495,192930836,143111851,1555214,146652435,1580106,1327064,4610345,356741100,22334,233359853,6357,10395,30254,642100324
847669.exe,8953844,706421026,464582898,3128524,464146979,3129624,476150,5025807,964072875,33170,683130163,3841,11874,54902,2164451957
983549.exe,21634653,320233181,268137532,5410638,264583547,5392967,1956135,8602381,972131986,55301,340059073,7375,19607,45749,1052925762
985992.exe,914313,154352409,138249736,1284293,139322850,1390624,347339,2400492,305457323,9362,156420777,1502,3607,3493,541560486
991360.exe,1063768,638179760,388373752,4216253,394412077,4098573,537639,5312591,756997554,21255,647246357,1691,6257,19014,1896457761
994210.exe,2711659,156179214,138114736,1300695,141864232,907800,547625,3422698,299485519,22918,180055817,4108,9521,28941,548495735
994945.exe,11120287,215149902,213379016,826235,209396450,1418972,988651,5504353,511305214,19847,215973001,4430,7439,31043,834000533
