file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
7570226.exe,3979172,240079569,178464675,3939818,178377146,3941942,948831,8767901,478107088,71930,255598660,2573,8887,8169,922542704
7650173.exe,11995211,406222949,232763717,7371562,241566600,7439627,3106101,24196620,781239207,396794,420231638,3650,11157,6333,1393461652
7666283.exe,5481329,733298073,467233781,4879915,467245207,4884456,1555718,13103688,1208936147,224555,758268434,2567,112363,40751,2337503723
7863059.exe,4964727,28703665,55359325,2859944,46395940,3141238,1071991,8643112,179689583,22401,29463891,1821,1322,716,191241040
7919595.exe,13934932,793725537,489437229,5591182,490860495,5609249,4421574,27948253,1396329601,740795,814323687,3982,113833,26509,2614650646
8029926.exe,4819728,764234333,440613297,4906516,453339217,4934402,1521368,12452819,1223713400,196025,772751770,3645,111625,47289,2370893027
8073980.exe,6083325,228836489,154831501,3994572,154930330,3945410,1035205,11949227,608811200,154043,229869806,1698,412749,9451,772579800
8074507.exe,7098904,297435010,171711935,3718721,168731255,3510038,3070762,14564695,527124596,144016,272580459,5998,15918,11118,988685814
8165818.exe,4365271,260515338,173996281,3725924,174498730,3767850,2018399,10931004,696268682,191648,269459929,4043,109143,9125,934857839
8207584.exe,8846527,246148367,184656235,5051266,184411094,5054341,722347,15032604,502441503,28467,248754071,2279,13053,26794,968003821
8261100.exe,10809674,258928676,157217894,2212729,157520943,2207995,3048726,17376273,504953186,353181,258844805,7822,14796,10284,948841989
8341326.exe,14372247,216777615,211384759,2540419,206351324,2616566,4624980,25204208,580773283,1302850,220506111,3404,10683,24637,976245646
8346248.exe,4574190,743703330,433677237,4790039,444365796,4757854,1674693,11787017,1181156687,194283,741685241,3451,112235,40354,2314223403
8414692.exe,4235542,225931434,165199402,3934744,165578289,3936526,1190209,9339466,489118264,73529,250647641,3652,6367,7515,876428855
8470877.exe,10334744,333585962,193614288,3316032,193580718,3387972,5157961,21212919,593361907,495295,345907926,6387,6066,8515,1181604548
8537684.exe,12933926,265074282,178443769,3791322,180403742,3853347,3971445,24703940,569521412,492842,277712253,3404,7637,5240,1009229831
8601923.exe,12506265,268332809,196976515,3421905,197050824,3451854,7892005,26751605,679958788,3492043,261152086,6667,20050,27894,1162583145
8613113.exe,7284520,752322722,510222798,2127811,510802317,2129368,154649,15920276,1212334834,130469,774615728,357,133025,39152,2739745459
8627888.exe,3796224,704614566,450226124,4827139,449307194,4827073,1065083,10418308,1204743103,159388,723841705,2570,113735,29506,2235012969
8699117.exe,4529375,274455145,190509686,4008244,190851578,4013975,1392747,10444482,729265306,210205,285712547,2571,108093,215528,1036558479
