@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
509582,165225550,140403361,561854,141507632,501230,86648,1241488,260252599,7449,197345563,523,2206,12632,515771693,2
534574,168948293,139781757,98025,138745939,713095,41844,1163994,243811447,6539,183790711,518,2140,10247,522827394,2
7488703,106195668,109211217,647347,109025192,649098,1189582,6923878,330573323,111887,133133464,2869,5295,23372,368196745,2
1092208,79454846,48346268,2155693,50486978,2158172,163004,1796913,147925430,8191,68238982,3088,6453,10331,282514760,2
8241570,120968341,99715590,2831183,98568644,2851501,688457,6536985,353780780,55085,130774287,2869,4792,18576,410387116,2
557186,170917001,141166323,326084,131987171,1218074,68807,1324452,247498003,7707,174821114,519,2178,8359,532972501,2
886513,168405728,143331924,109245,143408106,318874,98682,1506060,251638943,6791,192522845,912,1763,7329,538221419,2
6541782,97847538,97455977,615377,99692298,613861,1195094,6804190,319465796,135048,116754681,2673,3219,18406,340393687,2
889669,75697411,49630732,2035710,47010347,2027064,128536,1655468,145398994,7779,63115597,1911,5216,11315,261971597,2
228052,73721989,46920533,1989282,46853303,1991754,73738,1255058,129423384,5727,75124693,529,2468,1680,305622274,2
447653,166878272,143044201,123705,135082299,979299,73594,1163950,249865549,7147,177523199,521,2646,10304,519002890,2
1043227,166362991,138823792,108019,137995336,667454,154872,1422114,245581383,7856,181742603,910,2435,6801,515569022,2
318267,71845087,51244850,1862749,51158109,1830300,30811,1055058,132669760,5211,73611380,524,2103,2354,308552700,2
1415060,76499799,50351233,3764760,49928610,3767817,87803,3635001,210727020,9695,67933443,1010,4228,6491,321899203,2
235635,117331414,56814462,2976870,54623193,3035268,43192,1456502,167385164,4638,94648212,529,1287,970,388397077,2
4818497,157127938,105330865,841537,104723007,830210,1616569,10316273,384528847,199849,148636899,2480,125666,23279,511962724,3
4879680,199372279,136809047,1355146,136232236,1347794,1804566,12426067,879231341,436069,199802289,2477,214191,29923,663519405,3
5906760,405062525,258433382,1460571,258201586,1485909,1490200,12685908,1124160783,425131,406643251,2475,206767,600037,1247078744,3
4794955,406267953,259986306,1569356,259254825,1562482,1914255,13768575,1110520279,414030,405958873,2474,221720,41131,1268236848,3
4763668,155399950,104179266,841659,103794718,834599,1665783,10336633,375801890,185500,153542001,2480,10999,24106,526392631,3
5079179,409433139,259975560,1559300,259312309,1555130,1881566,13601164,1119673859,442755,406904482,2472,211647,475383,1254363316,3
4829014,166942001,101515006,848931,101012193,840196,1819183,10621238,382886851,206456,149695358,2871,11782,21645,544015931,3
4721852,137398907,116487730,862737,115845465,854346,1700645,10538228,391789744,207588,133281883,2475,10633,22754,536583127,3
4846761,199322456,137216843,1357233,136934609,1349720,1857876,12431204,882966139,429951,200503468,2478,206777,26378,662425769,3
4986257,186541320,130068412,1270876,129396671,1254728,1127580,10784741,842101545,323406,192079826,2477,217055,22212,630616363,3
5280376,340809712,229402896,1004588,235331467,994163,1582655,11035201,606766964,118675,386473991,2928,15659,35921,1064121842,3
5007546,410857259,261893555,1555097,261537474,1552355,1865682,13611619,1119136423,445065,410876286,2678,214113,634333,1267811049,3
5045938,391511666,277703867,3346074,277687795,3355177,1353767,12786876,1171492819,351668,408639941,2474,1058149,34530,1234323304,3
4750892,159194573,105503431,853039,105068208,845324,1655569,10385197,379155866,200902,151318091,2478,13099,28591,521937590,3
5023616,198876182,137049292,1299815,136711756,1317934,1601687,12016643,890026630,427602,200627938,2479,483909,106469,663244797,3
5050952,111477077,99968266,774427,102459670,764467,1157047,9351450,354316601,101884,156023228,2481,8662,23243,412540745,3
4240639,141253700,104492491,741774,103812809,733371,689711,8581118,339779328,90884,148574085,2480,4638,22029,475470777,3
5023526,401955803,259778607,1629278,258812740,1616397,1971489,13621246,1125284356,439739,400013088,2473,212754,38884,1244165157,3
4703814,158176520,105039333,850555,104500369,841689,1660468,10259261,381863337,202268,148591134,2480,9129,21935,508267631,3
4989731,199364109,137502234,1304062,137139570,1311573,1603705,12162986,885891480,434010,200144205,2479,205366,26101,664616538,3
4517107,151418523,111039256,557150,115453235,590568,5167759,12558407,446756566,491282,144928024,9038,12005,53864,512062112,4
5414064,339288496,228396491,1481687,228675227,1614154,7405591,16205059,720053858,625520,371895255,7551,26718,43784,1078239001,4
3584136,125570226,88714896,1093057,91003512,899735,5376485,12588080,389250022,386911,134620778,5953,9634,35434,471997189,4
6230484,136585073,88062033,923538,90429751,1015078,6753959,14875693,488555591,731553,126359717,5602,134947,32223,466763624,4
6428021,133391764,88884646,1271494,88798071,1121215,7910881,16644766,488591460,801828,125076645,5126,45930,20783,459699540,4
4389903,140769631,112144657,668715,106558475,685246,4356537,10375299,417303337,426657,149055941,6571,8176,28973,532229162,4
3478840,122322465,90023408,992090,94179748,833313,5277246,12436323,384644105,393911,134402350,5954,15537,31699,462391883,4
5801957,342339468,234488329,870040,242751095,887018,4762729,13183676,660482800,478837,382873510,8190,16290,75908,1095170746,4
5349547,151537665,112735807,680503,113295396,676165,6357554,14044529,476771621,662759,152362214,8000,13003,39063,548506939,4
4191060,125048174,87566881,939777,87914389,908530,5441280,14422894,392945349,471742,134677748,6195,8641,28168,474697548,4
8652209,174488533,141529666,823069,142350733,820124,8979198,20473522,741014136,950604,192831893,13186,38392,82255,657550490,4
4449316,118867578,92317254,736313,91924748,732228,4564127,11977815,432698927,637288,123003837,3258,6709,15209,426319927,4
5782459,328101051,238908473,866848,240102063,850001,6238391,16366880,696924934,609775,361584421,6184,13122,58528,1033503365,4
3964250,319738120,230204885,792557,230331018,817485,3555323,10331059,600915074,387714,363842735,5330,11017,57553,1017572170,4
5144522,336261606,219009043,853906,219899170,849467,3764320,11147582,629663097,541681,359160364,2869,8414,25873,1077866364,4
5515818,133726146,87122318,1215585,87020277,1123202,7261019,15807291,481190367,710574,128267100,4994,40800,24404,469375374,4
6693502,129212023,99994484,644301,98751588,724177,6852517,15510926,511188946,727725,131457598,7557,75408,54261,445817810,4
5032684,124011019,91014348,687881,90997756,679601,4311339,12980993,429906595,627130,123570646,3073,5684,14934,434525940,4
4094527,374938436,236302462,1001435,249438902,1049368,5327371,13095877,689942580,420813,414823367,7377,13557,54161,1227418494,4
6776331,128711382,108132034,1223247,98115243,1004127,6280968,14758512,492342716,733554,121590262,6580,119840,36195,456927121,4
6605077,182814361,108070968,1350955,106855525,1439989,10002503,21804391,611314828,951516,145044871,5778,43066,27707,606734754,5
5950249,381877390,245520662,1250770,244071938,1277573,7870811,19174889,768984246,666786,413848646,6424,24006,49881,1252026117,5
8881716,409173587,244616868,1571654,244033934,1470421,9786028,30690392,929211338,1084469,413969345,6490,20196,50006,1332918308,5
8748896,152112571,143694238,902473,142020427,872314,7655324,19137919,648229004,878430,193685922,8148,111281,42542,587135230,5
10813245,368103602,274164583,1338430,275347100,1228613,8348824,21490430,910565073,962658,427212152,7162,145520,51756,1196798504,5
6694416,382097700,248572388,1105611,247579641,1033722,8712288,23660748,781132688,795188,386534879,6617,54850,67518,1227829261,5
6526129,176295697,108173529,972268,109587078,933423,8162990,20791945,537319109,767957,145770793,7062,118677,43686,602808434,5
8622802,150361745,140521358,727898,138732597,734942,6645620,16686370,554341375,804634,162857787,7653,101422,28648,512528887,5
7313984,175919021,111040632,1186689,111281411,1066413,9385344,22659616,616805535,909489,148427183,6581,133019,36553,599276199,5
8939271,148894261,153038635,823484,150584625,956088,7025824,17186488,571615686,747353,153810010,7646,88983,58225,615673179,5
6471001,198828410,118993424,1304358,119680157,1159608,9144911,20782601,600570435,837875,200812454,8964,31334,57636,805901765,5
5929909,168173743,106921162,1242569,104561363,1283374,8473148,21783805,608551577,923995,160683260,4160,25024,21904,681020001,5
6022890,375480417,243755181,1486329,256620061,1302292,6898397,16184054,761443721,631476,421381791,6424,22647,57181,1240355055,5
6484727,388699655,257333075,1250149,252522642,1251196,8242107,19746347,793129198,822700,379754900,7451,82443,56372,1220564688,5
11140499,147994617,122757196,806144,127944734,1129245,12861554,25108488,724844381,1393102,170100914,8147,44520,31810,522777777,5
13173278,475184303,336491638,3759626,337709414,3942115,10865016,29559819,1215756486,1040389,509225988,13035,51077,113693,1615405114,5
8770962,261769977,227082261,796430,215301395,796065,13432606,25775990,779310417,927762,263521873,18232,126705,98012,1053967698,5
8549462,154493508,136658216,869445,132557504,1175978,8824445,20040275,633742524,881216,160679610,7363,96057,44356,517672433,5
7746257,239811471,135670954,781287,143995902,854092,10838961,24644908,700805134,799541,207619302,15648,148911,125679,863410373,5
6152203,175444141,110557520,740089,109319387,806235,8897754,21393371,546039222,843767,144567436,6584,64707,37712,590675593,5
7449923,697505315,439040791,2367030,436600513,2148321,4852744,21053739,905758188,242096,680875955,5598,18757,42660,2109919719,6
2005682,650643407,424218652,3051817,413082956,3620764,1192168,6564319,788917532,37612,607050749,4794,20482,27729,1891155631,6
20673623,325906189,240277347,2251197,237317766,2242873,20745680,46268681,1553678691,2757314,325427694,18074,31118,96935,1148560394,6
5757182,217705234,150607578,2923152,150916306,2898035,2824345,11012317,407838280,114967,207948413,3260,4503,7154,748096167,6
907342,159680161,132708254,1635822,133570892,1881519,497561,2753975,291227773,14050,157229283,1500,5818,7236,515273072,6
801984,647466731,392775913,2771700,397879904,2785915,361794,4031428,748489158,23855,663717746,1876,10650,26757,1902521507,6
15336792,278510030,221112497,9177018,222066009,9212214,16160428,41478887,1377033479,1887638,288382304,11661,35511,73686,950531162,6
1493284,162166391,147310756,1677303,144484886,2116917,230990,2719867,305978053,16415,150238531,1892,10136,27540,535513790,6
7325680,180847732,186091703,9849196,189303252,10066527,1368800,15642024,621112066,24966,201995440,4808,13217,12486,766197523,6
1361395,647174672,410171395,2701880,412660781,2700663,471068,3863671,760662406,20698,662677690,2720,6535,32211,1943688367,6
1433743,165354080,148079404,563164,150661143,564486,720364,5194878,286969724,12547,175020550,1697,2893,2597,564335551,6
17323198,352429469,271013592,12081324,274168350,12329369,16893306,38123944,1416671573,2176937,370840526,9548,20428,70618,1159978039,6
1582381,160320667,146023619,1781088,143629146,2197773,608621,3593754,301258872,13330,149833544,1698,3763,4865,539095132,6
3533300,189523801,144203635,1576913,148465188,1594238,1351064,4832628,358706570,19774,233900483,6359,17220,53620,632764871,6
9404730,695753688,466031876,3160654,466647830,3163905,474659,6438019,971548954,32394,690972361,3841,11840,50482,2167082344,6
21383406,321879828,270250548,5527348,265439233,5525789,1746862,8413289,972382065,53382,337674582,7376,31970,51203,1058808131,6
846820,160405246,140510162,1576138,140114920,1895592,241947,2476727,303830680,9398,150905843,1502,3714,3702,549028469,6
1135083,639075951,386647158,4317459,394069402,4174080,724000,5735883,760416287,22944,647703582,1691,12042,19358,1893425226,6
2501545,157559858,138584014,1055751,141897047,743317,611215,3778726,298159114,22916,172630662,4111,18699,30717,546762374,6
10936230,214540301,214808934,807403,209958664,1380083,895228,5082063,506967274,18973,216504791,4430,11030,20661,837094477,6
27525655,642398839,306952346,370953,307512958,382162,18986112,51734331,1183284629,306216,614464883,98333,130187,646618,2031929747,7
6396426,389856174,102518773,63208,102553473,60944,25697,11829430,319931166,8000,409286541,324,1974,1581,1317811963,7
12657752,194963979,13206971,40714,13225413,40564,9827,25246074,233017836,5596,206740481,336,2619,1406,677410894,7
27449925,635315535,306432274,393326,306107468,396793,19467588,54107275,1197214402,306640,626270124,98333,168337,630896,2009765335,7
25660848,298918300,207324349,69280,206889437,67907,14126,48020917,371076731,11060,304957455,331,3292,2087,1323021694,7
15199133,436881726,301973270,350964,302308644,355784,8795126,28399059,1097977399,135250,439694424,97886,304577,433902,2278966859,7
12900809,499572621,205498747,76464,205962472,75429,28901,28490939,400442673,10445,514123278,425,2561,1589,1735960452,7
50747926,297736371,205665819,75879,205630740,74383,17568,90550698,388652437,9725,307654467,529,3551,2147,1225585726,7
16086954,437417529,300782658,334508,299675761,332368,8713641,28257167,1040860617,128755,440796774,97886,305635,430786,2082195524,7
27206716,630452995,302752641,382153,302542240,389438,19067937,53903302,1209769685,298558,650091887,98338,126774,596841,2241260836,7
28446390,511261522,330224013,505617,344961157,497437,22561149,44643792,1314856965,694425,527526016,97885,104604,482460,2616122924,7
12531169,384474235,102859511,64532,102671635,59314,45119,25229769,302252017,9893,404195746,333,2962,1908,1218128854,7
6280463,382710144,212491627,66352,210418677,67186,12753,11430273,334262170,8584,384162357,230,2040,1610,1476454699,7
50527401,297827164,205992610,71225,206280408,74019,24048,90618939,380447896,11898,305147792,530,3453,2173,1224783222,7
15814207,440206021,301804248,378174,300457333,402128,8971936,29831792,1426763865,142498,437718913,97894,303636,367167,2579040572,7
15499765,437433885,300648213,353736,298778340,345139,8254783,27609433,1009044041,131748,437658491,97900,299839,222034,1977363862,7
6474242,293970726,312590130,231829,312417921,218345,20823,11602665,244067807,6052,311596656,233,1417,747,1076334875,7
16285328,335509292,300537501,360231,300131107,359152,8893251,27880728,1116277396,131357,340876758,97905,307920,425066,2381681627,7
28243567,648912265,296103880,400427,296206770,392253,18987067,54098722,1243511609,305239,635467303,98331,140731,892126,2361682009,7
20700015,662843381,304768879,412876,299729792,425054,18648164,40312655,1175223845,304290,591565626,98241,142596,607229,2079199594,7
34616742,452051528,243269367,2728585,247120866,2797770,19307763,62090549,907048017,2396470,484931100,8735,45328,65274,1425607272,8
15310473,339301437,229604806,892215,221855430,943246,13879400,37474470,1258656814,1015777,341207775,9352,269884,283378,1151050749,8
8565472,344406398,167058010,2764879,166854412,2859575,4876654,17302109,593831408,90440,330759163,6582,14948,11186,1169971923,8
6294662,704583510,431785326,3947838,432898616,3937846,3072284,16511024,1425255703,266246,722854880,4615,214105,33997,2235657509,8
7932806,238884184,143405135,2430764,144450576,2432754,5277473,17488603,484611247,50732,260456984,6777,7084,6705,892774010,8
5868807,395095815,179982786,3490356,180152996,3495083,3509236,16479869,707643038,69603,397576386,4235,21393,29320,1261519136,8
7968594,291051989,149371597,2966101,150344832,3108718,4104880,16415088,565401259,55682,289234218,4231,5757,5830,1126614410,8
11875153,423595515,185742229,2882705,185754162,2881433,8268736,25884429,827479445,127857,433491661,11072,20021,34329,1364992493,8
6080592,241368835,137401371,2550211,142464219,2651625,4049654,14588614,466361981,61116,251745563,5139,10824,13753,846782478,8
7841864,735249017,451724567,4029000,452683858,4046191,6458191,23284954,1480089898,427239,762034972,4038,216632,35081,2344017743,8
6390352,774050044,449092293,3766518,445947839,3754559,5836704,19905025,1484189796,299128,746563640,6768,231148,46189,2382747959,8
15047804,473323620,250584013,8257670,250775517,8258703,13121579,41984703,1115706670,877049,472585292,4045,22339,42287,1668291097,8
7366552,778995453,448565891,4464721,448727302,4479647,3974859,19775421,1625995528,284643,791447838,4616,247774,54504,2470303110,8
18956348,782554423,467773186,5950511,462887074,5953059,6995144,32813182,1612344827,386211,784921799,4618,632859,556267,2417854711,8
7930858,743799385,436909040,3933541,430694348,3884358,5481201,21454114,1471501358,281499,717316685,6771,643286,729095,2280954573,8
12867173,840748327,490864018,4298458,490979296,4303604,12977183,35790496,1773954576,780626,839479895,7941,505794,278365,2501295172,8
7227333,389462571,183607228,630918,183539855,630258,3154348,16227420,664566750,192987,415968116,3652,10131,7062,1359042801,8
6274411,715102027,431752825,3867861,435343122,3915186,3421380,17174666,1418035380,269950,733944058,4614,215723,36519,2224389033,8
5628262,259276023,137223343,428940,136958136,432791,4252135,15516082,457020961,44155,256819347,4428,5836,6859,1057187593,8
7861191,244821213,143360920,2354254,143399259,2352000,4998007,17188558,492847695,57421,258608077,6585,7495,8257,894061363,8
185572,9612856,32857641,16542,31901199,17509,211181,773980,48667152,6378,31645948,1367,10126,3727,98602637,9
179860,8662793,28688459,13396,29006655,13177,30960,455710,46591051,3219,48384951,391,3557,7131,31558989,9
222407,6077249,27053678,14806,27082712,14657,56402,429288,44866869,6149,39825792,621,12982,7112,29618318,9
188548,130093987,78406154,32092,78935842,30754,46595,639219,153719580,4595,144415507,373,2498,3172,364097593,9
234000,130329378,80592989,31718,80782769,34017,52733,670909,163761332,4783,148843109,445,1847,1952,372757138,9
238019,41202152,38749448,34869,39111622,35014,49744,400073,62498212,2375,69849073,391,2199,3675,176344351,9
491862,11184291,33387681,14904,30571448,17430,247793,950649,49696230,8336,38593916,1376,4045,4083,64048725,9
133814,110272407,74064325,39414,78226156,53717,81745,1051627,199224412,7573,115872982,376,2747,2225,414066741,9
303433,132274499,79958908,36186,79621246,35724,134056,790693,158104732,5659,144070856,1360,5252,6911,365431449,9
242385,5548695,261183,29770,285845,30392,24178,465775,?,?,?,446,?,?,?,9
162205,179153897,85325098,61714,77786626,75102,1999651,3670092,202406752,36288,132759230,6292,10865,12082,480519098,9
60762,1975793,?,?,?,?,?,?,?,?,?,150,?,?,?,9
198826,130229665,78035628,30100,77983016,31853,45154,657077,159595225,4940,141846758,371,2177,2525,359607603,9
504852,18479756,26230951,19232,26216890,19234,187695,693658,47293903,5219,42469651,1116,2973,3188,31075925,9
525244,11084074,31945780,15564,31821707,15932,79906,498682,50006330,4634,51971050,1373,2471,4171,77213667,9
263207,7374636,17995957,30030,15370017,30191,682365,1639365,31821805,14557,9072140,2362,?,?,?,9
193497,4482123,?,?,?,?,?,?,?,?,?,655,?,?,?,9
201983,4770569,30364844,13636,30331137,12275,31137,366209,46058879,3040,40611447,179,5170,5813,53822545,9
177223,132306782,75639046,41524,76993597,44520,82946,788904,154567732,6133,144523749,374,1617,2841,371524718,9
98155,3230711,?,?,?,?,?,?,?,?,?,451,?,?,?,9
924607,81971119,80065275,141302,79889970,139188,426914,2468743,172446488,20364,91872545,2022,3695,6154,291269311,10
3291375,105834682,73357419,346851,73653897,366908,2238813,5752648,255196667,158570,109074691,4302,4139,15638,377317977,10
2939768,102861262,72051495,385662,72495431,379562,2052219,5379461,253188329,170862,99350720,3520,4964,15153,368267756,10
6830879,131640403,121482526,2278740,120507383,2255952,6140451,15750066,578896480,870409,144331783,5606,9793,25202,462177399,10
12000731,197648570,172911855,771632,174856279,772934,1728140,5961570,484909776,61351,217686091,7928,8746,40864,703033342,10
5167529,300085104,196668064,607368,202652321,624562,3678382,8201242,518751092,206882,334319699,7034,15688,42288,1016810027,10
1047495,236264114,174751025,867979,177128507,875919,379786,2947415,350216144,17804,279414818,2017,6508,25669,764943378,10
1153496,82307137,78862646,142713,78723916,134248,498254,2305519,169177782,12639,87175065,2218,2773,6187,291561781,10
2452809,110805349,84111717,148052,86823559,145982,3539759,8003172,295112104,207996,114216960,6482,8628,20560,427680187,10
2261415,110400037,80165746,678924,79449189,778000,2782358,6609224,274994478,177229,110658801,4137,6438,20308,407302064,10
876570,282918520,156926839,1272991,171316346,1065885,1474101,5646229,370240746,28027,293827577,2995,6252,25620,883310636,10
995039,246018469,176180710,900413,176193788,897955,307842,2692526,347828587,17004,283914195,2020,7222,9682,778858730,10
15587396,374564024,269291242,1168435,271717327,1180518,2531198,8293924,675630429,136440,378579815,4820,15025,42421,1174005129,10
1148063,90249887,85816991,159973,86172334,150071,812263,4131423,190947072,19908,104428303,2999,8199,20593,344405398,10
1477111,90237535,72110907,133362,72120103,134233,314710,2222654,157759042,12372,97848590,2023,4740,4751,327938973,10
1238151,248854625,179284116,649802,181660895,669226,658062,4609315,353778169,16659,285608119,2864,11749,39840,813984918,10
1038938,80257510,80421287,148594,80332310,148269,409511,2433796,177097137,15793,97286915,2802,6679,19271,299215994,10
1000745,122087819,57640839,880918,61971393,629276,2310163,5837994,213796795,39269,101864078,7173,6730,17048,438615860,10
1935136,290586161,188560425,775275,183111354,815026,2605115,7303477,444173886,171043,288573753,3520,6839,26533,906817383,10
2231628,126221777,86754498,157933,83941897,157477,3627459,8165260,292376544,186419,119504670,5894,7385,22841,447188072,10
13288444,63767308,26908521,4957240,26902353,4949957,26110,2645877,224954502,5972,66453315,174,2364,1636,137011926,11
14348513,64597104,26961119,5163490,26891280,5166308,35688,3607657,206715136,7082,66148638,213,2021,672,150696784,11
24121906,738586143,607912443,5834007,608040420,5825645,62731,23350668,1125293707,30056,747155618,222,7676,5186,2564045595,11
24722577,77956195,26758786,5633328,26710596,5629286,21021,20733659,254705569,6613,79383171,232,1628,844,189749218,11
7877130,66930676,27847178,5186141,27813885,5184431,29758,2031708,229469302,5858,69269461,191,2370,1960,149096030,11
24441789,79884620,28825096,5083694,28311209,5120410,34135,20128165,271167028,8437,81456302,208,1709,864,168030818,11
14392672,66671991,27940624,5611445,27962737,5609591,28232,935637,212407834,7151,69308643,170,2308,1709,157143718,11
6535228,84340596,47855812,4953922,47895602,4958920,20794,2130507,249342128,6608,85617626,184,1612,742,399393571,11
14075476,69837145,32320920,6132470,32141041,6148867,9317,5603203,238477975,5900,71554110,221,2181,2165,173146614,11
23663969,778608036,613483603,5789362,613405831,5789861,80831,21448263,1117524313,29781,784381931,246,7394,4905,2632830833,11
22816509,91329903,28202546,5043831,28005180,5041493,31281,16637583,241796702,6186,94042645,215,1535,746,175777917,11
19945561,54986629,28473321,4924937,28616959,4933386,18627,14861520,263498488,9921,56051478,330,1632,1757,166225436,11
24811924,78281686,26806387,5605514,26743717,5586474,47575,18921015,253471129,7391,79571523,262,1754,941,158900285,11
20443808,208022086,76167403,9469190,70237148,9752539,52060,2108919,517498420,14723,177185742,173,3268,2010,565157217,11
13052471,64295577,26733245,4586347,26735729,4581601,9048,4634622,216681262,7109,66517351,222,2349,2443,138454776,11
11132614,65190844,39963456,5758118,39918648,5759385,10074,901251,231043939,5932,66552550,213,2168,2082,192069302,11
28172200,753850507,607305071,5773257,607392218,5776978,50580,30316677,1111526392,29894,758520297,235,7988,4860,2573978568,11
14960158,85990580,40716990,5361453,36076939,5550416,74472,4341308,236347131,5827,90616485,2525,2227,1521,181511542,11
7659846,70487560,26903839,5850919,26789479,5898867,46425,1168582,266570181,6781,71395530,202,1810,829,238314062,11
22467997,741262795,604232171,5723658,605332685,5725315,64015,18384287,1085147271,28739,746568184,222,7064,3457,2588617735,11
