file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
724170.exe,1972890,104115404,77073577,351087,75196664,385211,1137665,7002222,194985469,16010,107334008,2451,3518,10673,365370265
7244472.exe,2284724,101403265,76555808,449795,75081940,466332,1553264,7602471,205116828,52095,101373444,2269,6256,16159,359754310
7346167.exe,2320248,104806098,77705336,466905,75649807,453603,1716634,7683320,210188647,53518,102982037,2913,5612,15112,370943504
7365275.exe,2471195,295750425,200128168,872744,199018335,876742,530675,6284914,397592080,28444,313387249,1851,6467,18094,902520408
7380878.exe,2208150,310319226,196417385,1107846,198664543,1125448,1025101,7122294,429720219,56991,317962430,2484,10640,27115,939309003
7534269.exe,10767450,358680247,245451979,6482486,244588153,6547585,8534071,26852678,1052573762,1220693,357047329,6972,18055,52488,1109421705
7568057.exe,1968250,90513136,89418411,381770,88328270,406410,905972,6905022,197207990,15609,95625989,1937,8431,6875,412560077
7609540.exe,1955243,99439028,76267628,387094,76943827,417127,883759,6651771,189003389,15497,106773713,2062,2341,9855,353209441
7632862.exe,712843,44669650,25576390,82220,29795537,91524,343427,1061755,77433335,3051,58954033,2949,1418,4835,163308746
7643464.exe,4224646,102009949,83340328,851138,80220979,789659,2174586,12235558,278395622,172741,106551110,4041,7156,27280,356209736
7651057.exe,3305161,127282816,72525959,638156,71689467,747854,1453298,9754084,243533212,75788,106190214,2802,4748,12270,429291434
7734370.exe,2436368,299011194,198703201,862828,198816204,865681,606445,6302775,401075736,24652,314721331,1857,5707,21805,907703341
7824960.exe,2462415,294409316,199548167,866493,199300173,870042,570110,6390470,403186449,29803,314076194,2073,9135,33347,902403911
7867392.exe,2266134,101475068,73570621,435788,73053312,464616,1598014,7509812,206410543,46484,103269346,2469,4835,12994,364228345
8228082.exe,4123216,320851751,210200339,982291,206217071,950884,3066227,12748106,544357679,247247,301995873,2935,10984,34361,959962217
8328300.exe,2302853,103371430,75925357,475433,74302809,464329,1621886,7469278,206196616,54281,101633833,2657,6294,16774,367334282
840686.exe,2206907,309848831,198641660,1147811,199674939,1155238,927698,6935471,426396886,54774,317239354,2261,9271,23430,935454984
843765.exe,2839042,271762847,190784286,962348,190365328,966755,918199,6855481,393779939,66658,285822349,2645,8724,19186,842171900
8592233.exe,2199046,112205564,62919617,690156,62674266,921244,1375792,9836453,215128828,43295,102732937,2053,4340,11585,392390308
959323.exe,3690184,116124015,80927125,509424,80361337,505101,1800008,7191983,255758688,76337,116060727,8089,11427,36090,423463922
