file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
7247866.exe,2101296,109026546,69996633,892546,75516732,749322,1083634,7963890,200420552,19252,113409938,1878,2752,10872,389566966
7249876.exe,3822285,119373260,79085115,435962,78781344,435089,1598212,6964683,246409586,36306,107371555,7236,6295,14164,424529642
7277441.exe,2103945,109941142,66108850,908883,75296548,738191,1118766,7942300,205998410,24631,116364155,1867,3535,8814,397442165
7371342.exe,2401276,300750819,207797154,851474,207938012,856680,692623,6735870,414943549,28416,330100961,2054,4791,26300,943099370
7393459.exe,3164537,108969579,96725670,543833,95791744,552046,2082714,9139450,271713002,85589,116557773,4229,15711,35130,407018765
7515958.exe,2972720,108469373,87283717,584946,79408864,876333,1860325,8472712,228637897,75159,98640239,2683,13907,14197,371369632
752441.exe,2472460,320535241,216275553,1086268,216794097,1039307,1530325,10118125,450674235,34592,341109472,2522,6632,25305,1009417832
7584430.exe,2694742,114452456,78928880,2028558,78886635,2054870,832944,6464152,236186926,16689,102040987,1958,3528,8514,397734653
7789629.exe,2576220,296411449,208293805,852424,208082284,858434,672658,6776683,417618216,26841,328690956,1952,4594,22711,925876892
7850041.exe,3095553,110103727,86966098,493046,86180078,696630,1574150,8373553,228972293,77013,104978933,2684,5305,11551,372611855
7923020.exe,3091394,109411643,90783176,638642,82840506,788132,1464761,7888397,234269242,66789,102155491,2490,5328,11996,374780937
8075161.exe,2439133,291726070,209204608,849067,209246079,849346,679985,6843381,415094647,26525,329394205,1862,5701,21306,916248648
8134220.exe,3302045,318849770,212341279,1090720,209944865,1037209,1324543,8567854,473574758,44635,340050180,3161,7761,28130,1015055966
8171167.exe,2594506,121292716,99842691,500669,96185652,835428,2184905,9371038,275325009,69051,124517938,2684,4440,10205,422870272
8308406.exe,2415286,288899604,209805425,848735,209774072,848882,715213,6902828,420428015,28144,329423421,1859,5406,22276,918766426
8401816.exe,2862172,291350051,206058485,852380,206499830,851051,765514,6815355,410821210,30175,325974552,2051,6232,25302,901972256
863410.exe,12114038,232865823,185481968,8433628,182292962,8338562,9325472,27507475,1021987814,1013878,238684312,8738,21406,76571,801188901
8651252.exe,2117673,310951030,197500695,798982,201080400,819102,1000042,7734434,414914304,26659,328554194,1855,4929,23891,977527715
965589.exe,3226579,129850989,87149962,542973,88118915,544968,3055890,7998416,275734591,263939,129769277,3992,6502,32755,466802577
997739.exe,2241084,110253266,67083078,1146047,75024092,884444,1238408,8388039,212282154,20014,117518533,1980,3571,18599,404585152
