file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6487463.exe,999467,164786401,141869742,413432,141893036,419801,61998,1142464,257435738,6872,206005927,911,1940,4207,528266724
6585390.exe,365752,72791703,52267322,1874479,51434454,1856498,44794,1019233,133238998,5023,72508153,525,2245,2287,309326311
6612008.exe,285196,83499948,48095582,1959677,47693686,1921577,77603,1694914,128592076,5545,75325163,915,2342,2623,322664626
6616216.exe,1133782,164747477,142964263,139629,142730724,136632,97443,1391784,261272517,11054,210323554,1907,5051,21291,541395415
6674693.exe,239293,75144010,47234263,2013062,46561518,1960781,29658,1153951,126969264,5533,73581115,526,2304,2278,308688735
6808918.exe,509582,165225550,140403361,561854,141507632,501230,86648,1241488,260252599,7449,197345563,523,2206,12632,515771693
6818440.exe,534574,168948293,139781757,98025,138745939,713095,41844,1163994,243811447,6539,183790711,518,2140,10247,522827394
6888530.exe,7488703,106195668,109211217,647347,109025192,649098,1189582,6923878,330573323,111887,133133464,2869,5295,23372,368196745
6890460.exe,1092208,79454846,48346268,2155693,50486978,2158172,163004,1796913,147925430,8191,68238982,3088,6453,10331,282514760
719640.exe,8241570,120968341,99715590,2831183,98568644,2851501,688457,6536985,353780780,55085,130774287,2869,4792,18576,410387116
736324.exe,557186,170917001,141166323,326084,131987171,1218074,68807,1324452,247498003,7707,174821114,519,2178,8359,532972501
7398850.exe,886513,168405728,143331924,109245,143408106,318874,98682,1506060,251638943,6791,192522845,912,1763,7329,538221419
772253.exe,6541782,97847538,97455977,615377,99692298,613861,1195094,6804190,319465796,135048,116754681,2673,3219,18406,340393687
7740449.exe,889669,75697411,49630732,2035710,47010347,2027064,128536,1655468,145398994,7779,63115597,1911,5216,11315,261971597
7765486.exe,228052,73721989,46920533,1989282,46853303,1991754,73738,1255058,129423384,5727,75124693,529,2468,1680,305622274
8036296.exe,447653,166878272,143044201,123705,135082299,979299,73594,1163950,249865549,7147,177523199,521,2646,10304,519002890
8210107.exe,1043227,166362991,138823792,108019,137995336,667454,154872,1422114,245581383,7856,181742603,910,2435,6801,515569022
8223643.exe,318267,71845087,51244850,1862749,51158109,1830300,30811,1055058,132669760,5211,73611380,524,2103,2354,308552700
8482488.exe,1415060,76499799,50351233,3764760,49928610,3767817,87803,3635001,210727020,9695,67933443,1010,4228,6491,321899203
8589353.exe,235635,117331414,56814462,2976870,54623193,3035268,43192,1456502,167385164,4638,94648212,529,1287,970,388397077
