file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
724170.exe,1969241,102143795,77684665,366516,76696123,402663,1158032,7114427,197449472,21880,108682441,2451,3538,9391,367621865
7244472.exe,2265512,100465643,74697889,440791,72426081,464421,1456634,7515344,202316812,47529,103807758,2267,4417,14181,359267905
7346167.exe,2308625,104044562,76868583,471398,75118495,457008,1713432,7663138,209599864,53619,103591742,2913,6517,13457,374731107
7365275.exe,2475864,296048835,199080883,871969,198306517,872985,582860,6308082,396225164,26330,313322702,1851,6401,24050,900876736
7380878.exe,2216522,307853704,194226853,1250645,197062078,1269467,1080985,7470634,432855271,57032,318567678,2483,8991,29703,939445862
7534269.exe,10745307,359054294,245719630,6471874,244809003,6552141,8646051,27044004,1050168521,1225810,357434012,6971,19648,50484,1115189149
7568057.exe,1943823,89988608,90371777,381187,88256785,412264,862686,6931192,194445616,16098,94256630,1936,3263,9094,409510521
7609540.exe,1918137,99466674,76061384,417504,76903710,442662,738757,6247119,187976000,16326,107027816,2063,3106,10508,352175100
7632862.exe,704231,46270243,21971313,92501,27783084,101491,498343,1227554,79502411,3671,59578271,2947,1607,5148,174546022
7643464.exe,4103636,101900285,88904633,879600,83128954,789849,2234960,12612125,279864735,168910,107036960,4043,8093,31459,360083958
7651057.exe,3393385,127367825,73206320,598355,72499847,697577,1307418,9480572,243272891,78339,103836565,2800,5154,11500,428743342
7734370.exe,2437917,295123282,199681962,857922,198963436,862829,529843,6318065,399529150,26992,314422593,1857,5953,23732,907917793
7824960.exe,2446226,294168009,199950076,869137,199676040,871719,550808,6347695,403485717,28529,314725080,2071,6215,33632,907745774
7867392.exe,2277062,101335137,73562242,433667,73336738,453505,1588900,7486463,205805907,52452,102901848,2469,4539,13169,365323490
8228082.exe,4095162,316291273,213754472,985216,209522901,956959,2698177,12556725,544579834,254820,302902975,2937,9766,34099,959247344
8328300.exe,2307364,104137014,75834882,464932,74493704,457679,1563968,7495334,205704857,53559,102703566,2657,5196,15667,368978870
840686.exe,2188408,306299865,198180290,1289805,199388481,1296639,877428,7060041,429701672,58121,317661386,2262,9326,24891,933977323
843765.exe,2839017,271309268,190379203,975658,190181206,984183,912876,6862305,394417800,68352,286178232,2646,8258,18160,844215824
8592233.exe,2177689,113209475,62437464,776350,62659838,935668,1298186,9626783,211099813,41281,105389743,2053,4637,8922,391820560
959323.exe,3608833,118200458,80833831,490030,80217643,486088,1801527,7218018,257421077,76810,115482645,8089,9892,38602,426413168
