file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6646013.exe,27525655,642398839,306952346,370953,307512958,382162,18986112,51734331,1183284629,306216,614464883,98333,130187,646618,2031929747
6674342.exe,6396426,389856174,102518773,63208,102553473,60944,25697,11829430,319931166,8000,409286541,324,1974,1581,1317811963
6898337.exe,12657752,194963979,13206971,40714,13225413,40564,9827,25246074,233017836,5596,206740481,336,2619,1406,677410894
6919345.exe,27449925,635315535,306432274,393326,306107468,396793,19467588,54107275,1197214402,306640,626270124,98333,168337,630896,2009765335
6993680.exe,25660848,298918300,207324349,69280,206889437,67907,14126,48020917,371076731,11060,304957455,331,3292,2087,1323021694
720324.exe,15199133,436881726,301973270,350964,302308644,355784,8795126,28399059,1097977399,135250,439694424,97886,304577,433902,2278966859
7309424.exe,12900809,499572621,205498747,76464,205962472,75429,28901,28490939,400442673,10445,514123278,425,2561,1589,1735960452
7341220.exe,50747926,297736371,205665819,75879,205630740,74383,17568,90550698,388652437,9725,307654467,529,3551,2147,1225585726
7465111.exe,16086954,437417529,300782658,334508,299675761,332368,8713641,28257167,1040860617,128755,440796774,97886,305635,430786,2082195524
7649680.exe,27206716,630452995,302752641,382153,302542240,389438,19067937,53903302,1209769685,298558,650091887,98338,126774,596841,2241260836
7721509.exe,28446390,511261522,330224013,505617,344961157,497437,22561149,44643792,1314856965,694425,527526016,97885,104604,482460,2616122924
7926038.exe,12531169,384474235,102859511,64532,102671635,59314,45119,25229769,302252017,9893,404195746,333,2962,1908,1218128854
8032489.exe,6280463,382710144,212491627,66352,210418677,67186,12753,11430273,334262170,8584,384162357,230,2040,1610,1476454699
8240027.exe,50527401,297827164,205992610,71225,206280408,74019,24048,90618939,380447896,11898,305147792,530,3453,2173,1224783222
8459493.exe,15814207,440206021,301804248,378174,300457333,402128,8971936,29831792,1426763865,142498,437718913,97894,303636,367167,2579040572
8576029.exe,15499765,437433885,300648213,353736,298778340,345139,8254783,27609433,1009044041,131748,437658491,97900,299839,222034,1977363862
8578083.exe,6474242,293970726,312590130,231829,312417921,218345,20823,11602665,244067807,6052,311596656,233,1417,747,1076334875
8602618.exe,16285328,335509292,300537501,360231,300131107,359152,8893251,27880728,1116277396,131357,340876758,97905,307920,425066,2381681627
919709.exe,28243567,648912265,296103880,400427,296206770,392253,18987067,54098722,1243511609,305239,635467303,98331,140731,892126,2361682009
976549.exe,20700015,662843381,304768879,412876,299729792,425054,18648164,40312655,1175223845,304290,591565626,98241,142596,607229,2079199594
