file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
7353687.exe,528481,20545478,32235666,16863,28126786,20044,274643,862441,48343341,7341,27099954,1368,4091,3293,43143597
7382581.exe,272696,9733757,27665776,13796,27645879,13823,29854,452630,42991219,3081,45760428,391,2897,4337,60187398
743173.exe,300777,10343006,26493396,15044,26435449,14685,50931,426909,44639198,5834,39295002,622,8035,5163,62201903
7571318.exe,183057,129915917,78458046,29796,78501107,30235,47162,624382,152570436,4536,142715198,374,2694,3443,361406311
7607475.exe,231057,131543920,80484314,31902,80470678,30408,29178,658853,156559171,4254,148859518,445,1838,4755,367755338
7617595.exe,237679,37959920,39011307,38361,39009768,37157,51366,388953,61317265,2283,66573755,391,1742,3545,169186895
7632599.exe,295766,10782721,33754361,14017,33651680,15817,199785,859150,49695263,7888,41201103,1375,5245,2650,110665115
7706034.exe,195102,108473135,75295079,35269,75309380,34158,116938,739346,162318046,4760,118675416,377,2198,2875,422028990
7725672.exe,327335,129862536,79516795,40311,79487581,40009,141033,825974,158236975,6029,144060214,1361,3082,7168,363970813
7736428.exe,85422,3360089,1839363,48503,1824395,48415,281388,511136,<not counted>,<not counted>,<not counted>,445,<not counted>,<not counted>,<not counted>
7740671.exe,146744,180626730,82392749,64274,75246313,76185,2021792,3668372,201003579,36064,135956768,6293,10582,5507,485279504
7832987.exe,141582,4554293,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,150,<not counted>,<not counted>,<not counted>
7865423.exe,201058,129492104,78628156,35778,78513839,34262,54360,645725,151957566,4529,142534236,371,3933,3343,360100612
7983452.exe,430997,15153260,25308784,17995,25305868,18452,129499,612863,46209074,5145,42387671,1119,4015,3659,108030693
8071369.exe,373781,12085825,31053025,15155,30999162,14396,64067,335303,49193775,4456,51807247,1373,1894,1864,115258564
8107830.exe,353599,7335144,18200462,31876,16977652,32606,736611,1738607,31661512,12613,1669327,2363,<not counted>,<not counted>,<not counted>
821545.exe,91481,3157422,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,656,<not counted>,<not counted>,<not counted>
8307961.exe,499845,11692173,29833687,10805,29841002,12914,37533,360215,44202318,3045,35444931,178,4849,764,984110
8376985.exe,227183,127303680,78535948,33158,78529076,32178,51117,635263,152688846,4532,142316534,372,3123,3786,363004771
8508555.exe,163036,3263313,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,452,<not counted>,<not counted>,<not counted>
