file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6487463.exe,1076304,171136488,141149872,104218,135235452,1022653,74691,1490341,246587856,6502,180614675,912,1869,3364,530875312
6585390.exe,371059,75682385,51156905,1851829,50834080,1869168,31472,913472,134468969,5220,71529882,524,2639,2824,311689350
6612008.exe,439352,74163430,47464309,1996226,47467385,1938698,90835,1774972,128036689,5846,78933084,916,2873,2914,313657014
6616216.exe,1142324,164832835,141967255,114569,140208213,112347,116099,1639999,259274393,11238,199522692,1907,3623,18289,525500522
6674693.exe,225542,76623900,46994561,1996460,47024348,1936048,30369,1151248,126968353,5375,73833994,526,2684,3033,311372602
6808918.exe,451009,166778858,142517398,99575,137520326,838324,73406,1204838,250906348,7046,180443027,522,2663,11682,522471450
6818440.exe,569352,170091710,139435926,100072,135387935,935357,52958,1202452,244371403,6976,179879301,518,2392,10168,522846672
6888530.exe,7527429,106638704,108043219,655325,108247147,667761,1241985,7172920,332469314,110768,131576279,2869,6121,22552,365838850
6890460.exe,1118522,78946593,48310807,2120617,49883244,2123920,169903,1749044,147491475,8316,68071558,3087,7334,8940,280701133
719640.exe,8365605,121143238,104257326,2691366,99995269,2784365,752862,6503069,356959901,59701,129327474,2870,5609,24069,410713984
736324.exe,517119,169121600,140740536,97407,137714344,826540,41703,1183678,244835269,6500,182226449,517,2150,10142,527925066
7398850.exe,880659,167639938,143119051,107185,143316095,384671,103930,1545424,251336961,6839,191357329,909,2235,7439,538131154
772253.exe,6507990,99084814,94944362,590828,98019795,595885,1105556,6871190,319593246,134129,116739452,2673,7185,17430,343194615
7740449.exe,891068,77327102,48200315,1951449,46490480,1967600,187894,1796493,145881774,8912,64638308,1914,4805,12833,266758928
7765486.exe,176223,80115785,47104873,2008996,47080523,1995498,67124,1217190,128019841,5883,74188905,529,3310,1747,317231889
8036296.exe,568774,169085827,142608026,780554,128520330,1317048,72222,1188950,249901305,6948,169853506,519,2901,10409,519200322
8210107.exe,991742,166988832,137906041,108135,138248420,566461,151575,1463580,246533678,7703,183995051,910,2885,9698,519171598
8223643.exe,336362,83603343,54490064,1850114,51639238,1889847,30792,928920,135624417,4428,65685839,523,2172,2192,281698875
8482488.exe,1406551,75565149,50190282,3793019,49584572,3785506,88293,3749583,212768439,9857,68179436,1009,3678,8017,323328115
8589353.exe,188493,119800157,62517795,2570934,57707952,2815688,32901,1446633,167924466,4312,90810083,529,1329,1196,377553539
