file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6422109.exe,609159,1218846119,700619051,1428656,708587946,1439937,886077,5927626,1348949343,40509,1226419812,2807,9647,5359,3903966504
6426234.exe,321255,308542033,206118189,1125284,208028418,1130846,332023,2614487,593654396,17128,313194605,2087,3837,1488,1467646865
6677723.exe,347229,307078350,207671401,1137184,208837761,1137774,243018,2543044,596949103,16643,312527464,2083,3833,1958,1361243722
6801212.exe,391987,1007574009,613664257,1176194,613442513,1177102,72410,3505752,994108711,26955,1019505604,1266,6764,3957,3570459677
6866729.exe,3174350,2243747310,1323705017,2437620,1323784151,2433616,3371180,12428793,2433724084,98879,2231867481,16733,31930,83767,8970955438
6952877.exe,294847,302018842,206963943,1114991,206922430,1114851,55341,1998960,551704874,14168,308274224,1106,4457,2379,1332118889
7096116.exe,520392,1215560761,912915182,1453023,914533976,1443344,312967,5042264,1402346637,37176,1223205912,1829,8236,4046,4490088531
7111492.exe,284709,303344664,311681934,1129345,312151560,1128146,110979,2132203,566934420,15160,310994391,1112,3658,1904,1556585763
7114591.exe,329522,308744737,210493206,1132123,210411723,1134460,159195,2378135,587684344,17019,312287906,2088,3861,1863,1256998952
722901.exe,290324,211360692,301929353,1091171,310390513,1104875,380843,2180340,402448680,10913,214533166,2086,2533,1375,1626630828
7350815.exe,408619,305636901,316999061,1142336,316708614,1139292,165590,2323383,572280190,16763,313783080,2084,3476,1763,1473055975
7356693.exe,384847,404266428,207235079,1127043,207192156,1125410,102188,2469491,637954256,17848,412664093,1106,4690,2768,1543210366
7474778.exe,514878,1208291360,716157312,1394457,716189755,1400998,179082,4168213,1200051421,31881,1219503215,1829,8268,4506,4688458411
7512000.exe,648672,1112483140,706834676,1397687,714147637,1403993,831421,4765962,1067171095,31570,1135399975,2811,6542,3278,3722658861
7779130.exe,500672,1114673317,615382530,1390160,615798686,1389328,248189,4385633,1102751727,31465,1116996912,2169,7724,8662,3572971479
8247616.exe,347690,310332387,204168472,1120447,206583054,1124855,343350,2629569,586889316,15468,312529826,2087,3810,1815,1264311136
8445631.exe,325377,305870476,415794778,1411589,415761345,1411495,49211,2072572,579647384,14599,312483987,1110,3774,1742,1672924965
907797.exe,529852,217754436,420013279,2004842,421448987,2004834,291778,2902389,721334392,23404,220240808,4613,6812,38675,1485335647
911603.exe,334095,308717166,212141958,1130927,212307502,1126725,275862,2348545,530733141,15739,312783725,2087,4189,2118,1483685931
993680.exe,319479,316784509,202560284,1046082,203909274,1080650,886381,3108799,601814595,22338,315661889,4041,3535,1501,1291786550
