file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6040995.exe,1467810,402990036,280495949,2244239,282963560,1783617,216444,3030346,523202557,19866,451681642,1939,10303,32071,1249067272
6236007.exe,632267,107746450,86703458,1612335,90908353,1272656,179661,1593215,201167042,10719,140622803,1041,4093,8049,398449910
6322230.exe,841300,395487150,292517783,561841,293630345,756663,148149,2189425,499355992,14452,428219685,519,5803,18901,1181388754
6463124.exe,4511786,155548450,106246710,1357223,108832259,1337308,3990611,13174938,296797781,108739,151163022,2870,6082,17235,548189937
6521284.exe,1106878,101244124,94685274,847982,97035923,650240,183611,1759896,196292449,7219,139790335,914,1816,2735,371131997
703894.exe,596423,412225321,290449155,1408395,282995332,1804008,286220,2569287,502911040,14339,420644945,520,7323,12235,1260556963
7091608.exe,526628,400730480,288074019,1318643,276008503,1812395,107470,2331021,497358065,14746,404014730,520,4969,14012,1179859494
7103208.exe,618979,97340071,81882865,1751125,86593462,1297954,149927,1498155,197191871,9732,141936125,1040,2805,6689,367993576
7162730.exe,630359,90875818,83738831,1271549,91319280,973582,161837,1630910,199286161,10127,139747271,1041,4758,7895,349157781
7663493.exe,694487,396873491,294213134,744334,285251732,1423720,153343,2637460,500965221,16333,408176813,1035,11737,20022,1168788994
766743.exe,805228,410333029,284596606,567631,289678523,600255,288462,4326798,502016994,14160,441860159,911,5097,16881,1273828473
7856160.exe,18294432,298028600,244336416,12224971,243387928,12468039,8669195,42943632,1001111368,561592,323291252,11165,18815,74749,1104994426
7891135.exe,532827,402382483,283827492,1507317,272964898,1919612,107698,2306011,493307946,13562,403647114,520,6538,12817,1180554352
793821.exe,751227,99120117,91800683,1723092,92939866,1324242,233469,2900914,205263796,11748,140328888,916,3711,2460,421114008
798360.exe,5594658,423622863,315197632,3096803,313716877,3085974,2686768,13803178,808701685,418902,449163134,3254,11883,39279,1322559162
8028891.exe,1259358,83835309,88432648,132450,93277770,118971,575022,2049531,194179594,9424,129921784,1695,4033,7460,317694263
849073.exe,600244,83597586,91636200,874695,92780708,668388,156420,1534350,195022747,9223,130868101,526,2760,3106,328480564
8519892.exe,523238,93936319,88721052,1413119,92594150,1071071,172882,1461494,194991685,7703,136985852,523,1808,2643,391635512
856959.exe,655979,110283825,92165938,1702868,94037434,1567801,124296,1539013,207132636,10456,141306232,1041,5902,6536,402406812
908301.exe,527127,419260363,287275787,1444977,279225898,1852231,120167,2325154,498989761,12594,421465078,520,4408,15387,1242219507
