file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
7526546.exe,2909868,327461854,198788944,1712126,202538282,1599902,1680755,11349963,472260501,53490,355359373,2831,4935,24826,1058165880
755912.exe,2448541,136730575,70099056,676108,69895057,833823,1477296,10835709,239882416,69185,125400080,2217,2318,7820,492581522
761661.exe,2955607,307065302,228031782,831189,227573808,835987,745921,7976883,459248425,33526,349216796,2234,8034,32383,963015052
7661183.exe,5536910,330212364,213218086,1919189,226054731,1703502,2353343,11011477,574755148,57010,372888437,13662,20492,84211,1108672268
7685269.exe,4233810,305908138,214464966,858032,212353059,889166,989778,8601301,440417591,34939,340511527,1874,4792,25459,935834488
778856.exe,2471690,138005713,70926576,614141,70755282,755756,1488039,10427729,238786130,67172,125191382,2530,6622,7658,487993877
7873464.exe,3607666,314138399,207565642,1558706,208763966,1434407,1564822,11194991,482785168,51468,363906479,3133,8769,34425,1024831361
8005718.exe,2911666,352336223,200977988,1363264,200808306,1463433,2194911,11914535,500043664,203161,332339766,3031,9639,22160,1082590809
8008800.exe,3728775,137890473,79522671,573259,77613926,605527,1391232,8626551,262016947,67201,102969675,3200,3090,10864,449667266
8098247.exe,14109289,178838487,113455092,5564303,113187714,5559026,8686310,35292170,861280706,1173465,149708638,4854,12511,36581,610568205
8181773.exe,4462463,90967892,113780785,536427,107933179,560679,2147700,9612912,284729611,109803,123456376,4667,9573,35183,346821853
8420004.exe,3017735,308486190,228074312,835970,227968958,838855,661037,8137544,456665607,31609,349323961,2431,6942,29798,962524795
8452540.exe,5288466,104947681,100547252,521655,97497457,518290,2591267,10035755,282029728,155789,112970180,4599,7219,20354,362106420
8535938.exe,3163278,136608081,93847769,690520,84690723,869812,2025438,10885778,248977731,185563,113457215,2518,3799,12419,465646590
8565107.exe,5384488,342720632,236098403,1238959,246353387,1268405,2529246,17790505,577907785,128110,379376354,4545,11502,36180,1128144998
8626944.exe,2597030,114251282,69556795,1168856,75369331,948577,1103616,9374506,224265682,39621,137395899,1880,3156,8041,435296284
8637113.exe,4240971,107361582,125909684,560347,121485562,588642,2263293,9845196,286860355,122252,112682288,2998,8858,22438,439166011
885892.exe,5132217,105301563,100378906,521602,92683521,546049,2591698,10316952,282501682,167736,108293974,4413,6618,26548,365495817
900157.exe,11099327,194990491,188792339,12285640,178722285,12649581,2947213,26533086,921608439,324903,197886569,4843,14675,28517,717649425
972261.exe,13094360,160251456,95154339,2845433,95054310,2872526,2392220,44654853,404862139,255236,156341346,2431,4122,10436,568702342
