file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
6646013.exe,26621719,622808455,308255593,374564,307731471,382925,19225316,54556153,1191173439,303536,635212984,98333,331040,793194,1989257975
6674342.exe,6483920,395687198,102975656,67696,102834956,62863,43686,12402694,321915526,8563,410553502,325,2084,1330,1330216289
6898337.exe,12809021,197321723,13377535,48470,13363457,47114,18601,25330697,235229054,6068,208437635,337,2073,1533,681864256
6919345.exe,26773081,630940291,305217232,378553,306047194,385954,19351966,52817075,1192027319,303418,630731884,98334,334843,690480,2004301616
6993680.exe,25343139,295843537,206602606,66534,205895422,69304,51326,46129154,369394955,12076,303406366,330,3764,1599,1329771751
720324.exe,15326419,437392270,296954547,349666,297042785,349052,8696602,27417633,1088529719,133408,439753618,97885,299670,422182,2270457396
7309424.exe,12795006,496413397,205992761,67047,205970368,69432,20688,30005871,399710525,10129,513216846,426,2609,2036,1737039518
7341220.exe,50384352,296852800,206700546,72283,206638740,70349,23640,90831355,390359930,10491,308259012,529,4361,2546,1224646071
7465111.exe,15795766,438996070,300329044,346352,300895728,340006,8969167,28428330,1044103963,129441,442959068,97886,297668,349543,2088532191
7649680.exe,27222864,631021410,304593898,390629,305116586,389287,19277888,54388100,1211641829,292735,654506344,98338,333982,692805,2235866966
7721509.exe,28712708,509568406,336218290,476213,348397512,473629,21636938,42857608,1305511054,686378,526087950,97885,295407,475932,2606206820
7926038.exe,12571425,386265211,102779315,53884,102859082,53561,25242,25278619,301138891,9267,405989967,332,2949,1840,1220741025
8032489.exe,6287509,383488515,214157550,69249,211619520,66007,36158,11879605,333319971,8136,383056684,230,1939,853,1473501171
8240027.exe,50618017,296724610,207115126,71943,206563628,71580,16763,90528983,379615014,11578,305039616,529,3468,1890,1221570176
8459493.exe,15033142,440479883,298342664,398551,296869018,393266,8755244,28632867,1417904403,139054,437614747,97895,301882,394595,2581443457
8576029.exe,15409993,438478403,301548566,358521,298980381,360992,8298983,26724136,1012460486,129906,437611487,97899,104727,440736,1973401682
8578083.exe,6354751,290245618,310691314,233156,310158152,211115,12844,11349015,241955732,5737,309273862,232,1523,720,1068032846
8602618.exe,15461347,335800288,300966089,336869,300549707,335131,8756583,27403687,1114626966,127397,340677458,97904,306504,598706,2376211973
919709.exe,27524539,662080022,296624635,400299,296858377,397380,18934837,52159798,1228133785,301023,633225100,98333,142640,589948,2423005857
976549.exe,20697264,669080960,299784097,402123,292753087,406035,18153745,38412172,1176391095,310702,593806794,98240,322128,664030,2102433745
